index,question_id,question_language,question_tom_type,question_tom_order,question_type,answer_correct,content,is_correct,has_correct_reasoning,is_beyond_scope,has_grammatical_error,needs_debating
1214,10_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü sınıftan ayrılmadan önce Selin ona kermesten çikolatalı kek alacağını söylemişti, ve de Selin onunla Okan arasında geçen etkileşimden haberdar olmadığı için, Selin, Ece'nin ona dediği şeye inandığı varsayımını yapar.","Selin, Ece'nin bunu sandığını sanıyor çünkü Selin, kermese gidip çikolatalı kek alacağını söylemişti. Ece'nin bu bilgiye dayanarak Selin'in kermesten çikolatalı kek alacağını düşünmesi mantıklıdır. Selin, kermeste çikolatalı kek olmadığını öğrendikten sonra tarçınlı kurabiye aldı, ancak Ece bu durumdan haberdar değil ve Selin'in ilk söylediği gibi çikolatalı kek alacağını düşünmeye devam ediyor.",TRUE,TRUE,,,
1215,10_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü sınıftan ayrılmadan önce Selin ona kermesten çikolatalı kek alacağını söylemişti, ve de Selin onunla Okan arasında geçen etkileşimden haberdar olmadığı için, Selin, Ece'nin ona dediği şeye inandığı varsayımını yapar.","Selin, Ece'nin kermeste sadece ballı çörek olduğunu öğrendiğini ve Selin'in çikolatalı kek almak için kermese gittiğini söylediğini biliyor. Bu nedenle Selin, Ece'nin hala çikolatalı kek aldığını düşündüğünü sanıyor.",TRUE,FALSE,,,
1216,10_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü sınıftan ayrılmadan önce Selin ona kermesten çikolatalı kek alacağını söylemişti, ve de Selin onunla Okan arasında geçen etkileşimden haberdar olmadığı için, Selin, Ece'nin ona dediği şeye inandığı varsayımını yapar.","Selin, Ece'nin bunu sandığını sanıyor çünkü Selin, kermese gidip çikolatalı kek alacağını Ece'ye söylemişti. Ece'nin, Selin'in sözünü tutup çikolatalı kek alacağını düşünmesi mantıklıdır, çünkü Ece'nin kermeste sadece ballı çörek olduğunu öğrenen Okan ile konuşmasından sonra bile, Selin'in kermeste başka seçenekler olduğunu öğrendiğinden ve planını değiştirdiğinden haberi yoktur. Bu yüzden Selin, Ece'nin hala kendisinin çikolatalı kek alacağını düşündüğünü varsayabilir.",TRUE,TRUE,,,
1217,10_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü sınıftan ayrılmadan önce Selin ona kermesten çikolatalı kek alacağını söylemişti, ve de Selin onunla Okan arasında geçen etkileşimden haberdar olmadığı için, Selin, Ece'nin ona dediği şeye inandığı varsayımını yapar.","Selin, Ece'nin bunu sandığını sanıyor çünkü Selin, Ece'ye kermese gidip çikolatalı kek alacağını söylemişti. Ece'nin, Selin'in sözünü tutup çikolatalı kek alacağını düşünmesi mantıklıdır, çünkü Ece'nin Okan'dan kermeste sadece ballı çörek olduğunu öğrenene kadar başka bir bilgisi yoktu. Selin, Ece'nin kendi sözlerine dayanarak beklentilerini oluşturduğunu ve kermeste çikolatalı kek bulamadığını henüz bilmediğini düşünüyor olabilir.",TRUE,TRUE,,,
1218,10_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü sınıftan ayrılmadan önce Selin ona kermesten çikolatalı kek alacağını söylemişti, ve de Selin onunla Okan arasında geçen etkileşimden haberdar olmadığı için, Selin, Ece'nin ona dediği şeye inandığı varsayımını yapar.","Selin, Ece'nin bunu sandığını sanıyor çünkü Selin, Ece'ye kermese gidip çikolatalı kek alacağını söylemişti. Ece'nin, Selin'in söylediği şeyi hatırlayarak ve Okan'ın kermeste sadece ballı çörek olduğunu söylediğinden habersiz olduğunu varsayarak, Selin'in çikolatalı kek almak üzere kermese gittiğini düşünmesi mantıklıdır. Selin, kermeste çikolatalı kek olmadığını öğrendikten sonra tarçınlı kurabiye aldı, ancak bu bilgiyi Ece ile henüz paylaşmadığı için Ece'nin hala Selin'in çikolatalı kek alacağını düşündüğünü varsayıyor.",TRUE,TRUE,,,
1219,10_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü sınıftan ayrılmadan önce Selin ona kermesten çikolatalı kek alacağını söylemişti, ve de Selin onunla Okan arasında geçen etkileşimden haberdar olmadığı için, Selin, Ece'nin ona dediği şeye inandığı varsayımını yapar.","Selin, Ece'nin bunu sandığını sanıyor çünkü Selin, Ece'ye kermese gidip çikolatalı kek alacağını söylemişti. Ece'nin, Selin'in söylediği şeyi hatırlayarak ve Okan'ın kermeste sadece ballı çörek olduğunu söylediğinden habersiz olduğunu varsayarak, Selin'in çikolatalı kek almak üzere kermese gittiğini düşünmesi mantıklıdır. Selin, kermeste çikolatalı kek olmadığını öğrendikten sonra tarçınlı kurabiye aldı, ancak bu bilgiyi Ece ile henüz paylaşmadığı için Ece'nin hala çikolatalı kek alacağını düşündüğünü varsayıyor.",TRUE,TRUE,,,
1220,10_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü sınıftan ayrılmadan önce Selin ona kermesten çikolatalı kek alacağını söylemişti, ve de Selin onunla Okan arasında geçen etkileşimden haberdar olmadığı için, Selin, Ece'nin ona dediği şeye inandığı varsayımını yapar.","Selin, Ece'nin kermeste sadece ballı çörek olduğunu öğrendiğini ve kendisinin tarçınlı kurabiye aldığını bildiğini düşünüyor. Bu nedenle, Ece'nin Selin'in çikolatalı kek aldığını sanmasının bir yanlış anlama veya iletişim hatası olduğunu düşünüyor.",TRUE,FALSE,,,
1221,10_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü sınıftan ayrılmadan önce Selin ona kermesten çikolatalı kek alacağını söylemişti, ve de Selin onunla Okan arasında geçen etkileşimden haberdar olmadığı için, Selin, Ece'nin ona dediği şeye inandığı varsayımını yapar.","Selin, Ece'nin Okan'dan kermeste sadece ballı çörek olduğunu öğrendiğini ve Selin'in çikolatalı kek almak için kermese gittiğini söylediğini biliyor. Bu nedenle Selin, Ece'nin hala çikolatalı kek aldığını düşündüğünü sanıyor.",TRUE,FALSE,,,
1222,10_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü sınıftan ayrılmadan önce Selin ona kermesten çikolatalı kek alacağını söylemişti, ve de Selin onunla Okan arasında geçen etkileşimden haberdar olmadığı için, Selin, Ece'nin ona dediği şeye inandığı varsayımını yapar.","Selin, Ece'nin bunu sandığını sanıyor çünkü Selin, Ece'ye kermese gidip çikolatalı kek alacağını söylemişti. Ece'nin, Selin'in söylediği şeyi hatırlayarak ve Okan'ın kermeste sadece ballı çörek olduğunu söylediğinden habersiz olduğunu varsayarak, Selin'in çikolatalı kek almak üzere kermese gittiğini düşünmesi mantıklıdır. Selin, kermeste çikolatalı kek olmadığını öğrendiğinde, Ece'nin hala onun çikolatalı kek alacağını düşündüğünü varsayabilir çünkü Ece'ye durumu güncelleyen bir bilgi vermemiştir.",TRUE,TRUE,,,
1223,10_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü sınıftan ayrılmadan önce Selin ona kermesten çikolatalı kek alacağını söylemişti, ve de Selin onunla Okan arasında geçen etkileşimden haberdar olmadığı için, Selin, Ece'nin ona dediği şeye inandığı varsayımını yapar.","Selin, Ece'nin bunu sandığını sanıyor çünkü Selin, kermese gidip çikolatalı kek alacağını söylemişti. Ece'nin bu bilgiye dayanarak Selin'in kermesten çikolatalı kek alacağını düşünmesi mantıklıdır. Selin, kermeste çikolatalı kek olmadığını öğrendikten sonra tarçınlı kurabiye aldı, ancak bu bilgiyi Ece ile henüz paylaşmadığı için Ece'nin hala Selin'in çikolatalı kek alacağını düşündüğünü varsayabilir.",TRUE,TRUE,,,
1224,10_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü sınıftan ayrılmadan önce Selin ona kermesten çikolatalı kek alacağını söylemişti, ve de Selin onunla Okan arasında geçen etkileşimden haberdar olmadığı için, Selin, Ece'nin ona dediği şeye inandığı varsayımını yapar.","Selin, Ece'nin bunu sandığını sanıyor çünkü Selin, sınıftan ayrılmadan önce Ece'ye kermese gidip çikolatalı kek alacağını söylemişti. Ece'nin bu bilgiye dayanarak Selin'in kermesten çikolatalı kek alacağını düşünmesi mantıklıdır. Selin, kermeste çikolatalı kek olmadığını öğrendikten sonra tarçınlı kurabiye aldı, ancak Ece bu durumdan haberdar değil ve Selin'in ilk söylediği şeyi gerçekleştireceğini varsayıyor.",TRUE,TRUE,,,
1225,11_TR-3,Turkish,Belief,1,Closed-ended,ballı çörek,"Ece, Selin'in kermesten çikolatalı kek satın aldığını sanıyor.",FALSE,,,,
1226,11_TR-3,Turkish,Belief,1,Closed-ended,ballı çörek,"Ece, Selin'in kermesten tarçınlı kurabiye satın aldığını sanıyor.",FALSE,,,,
1227,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hayır, Selin Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilmiyor. Selin sınıftan ayrıldıktan sonra Okan gelmiş ve Ece'ye kermeste sadece ballı çörek olduğunu söylemiştir. Selin bu konuşmanın bir parçası olmadığı için Okan'ın Ece'ye ne söylediğini bilmiyor.",TRUE,TRUE,,,
1228,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Verdiğiniz bilgilere göre, Selin Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilmiyor. Selin sınıftan ayrıldıktan sonra Okan gelmiş ve Ece'ye kermeste sadece ballı çörek olduğunu söylemiş. Selin bu konuşmanın bir parçası değildi ve bu bilgiyi almadığı belirtilmediği için, Selin'in Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilip bilmediğini kesin olarak bilemeyiz. Ancak verilen bilgilerden yola çıkarak, Selin'in bu durumdan haberdar olmadığını varsayabiliriz.",TRUE,TRUE,,,
1229,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Verilen bilgilere göre, Selin'in Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilip bilmediği belirtilmemiştir. Selin sadece kermeste çikolatalı kek olmadığını öğrendiği ve tarçınlı kurabiye aldığı bilgisini içerir. Okan'ın Ece'ye ne söylediği hakkında bir bilgi verilmemişse, Selin'in bu konuşmadan haberdar olduğunu varsayamayız. Dolayısıyla, Selin'in Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bildiğini söylemek için yeterli bilgi yoktur.",TRUE,TRUE,,,
1230,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hayır, Selin Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilmiyor. Selin, Ece'ye çikolatalı kek alacağını söyledikten sonra sınıftan ayrılıyor ve sonrasında Okan gelip Ece'ye kermeste sadece ballı çörek olduğunu söylüyor. Bu yüzden Selin, Ece'nin Okan'ın söylediği bilgiyi duymadığını düşünüyor.",TRUE,TRUE,,,
1231,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Verdiğiniz bilgilere göre, Selin'in Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilip bilmediği hakkında bir bilgi verilmemiştir. Selin sadece kermeste çikolatalı kek olmadığını öğrenmiş ve tarçınlı kurabiye almıştır. Okan'ın Ece ile yaptığı konuşmadan Selin'in haberdar olup olmadığı belirtilmemiştir. Bu nedenle, Selin'in Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bildiğini varsayamayız.",TRUE,TRUE,,,
1232,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Verilen bilgilere göre, Selin'in Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilip bilmediği belirtilmemiştir. Selin sadece kermeste çikolatalı kek olmadığını öğrenmiş ve tarçınlı kurabiye almıştır. Okan'ın Ece ile yaptığı konuşmadan Selin'in haberdar olup olmadığı hikayede açıklanmamıştır. Dolayısıyla, Selin'in Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bildiğini varsayamayız.",TRUE,TRUE,,,
1233,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Verilen bilgilere göre, Selin'in Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilip bilmediği hakkında bir bilgi verilmemiştir. Selin sadece kermeste çikolatalı kek olmadığını öğrendiği ve tarçınlı kurabiye aldığı bilgisini içeren durum anlatılmıştır. Okan'ın Ece'ye kermeste sadece ballı çörek olduğunu söylediği bilgisi verilmiş, ancak Selin'in bu konuşmadan haberdar olup olmadığı belirtilmemiştir. Dolayısıyla, Selin'in Okan'ın Ece'ye ne söylediğini bilip bilmediği konusunda bir varsayımda bulunmak mümkün değildir.",TRUE,TRUE,,,
1234,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hayır, Selin Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilmiyor. Selin, kermeste sadece ballı çörek ve tarçınlı kurabiye olduğunu öğrendiği için Ece'nin çikolatalı kek olduğunu düşündüğünü sanıyor.",TRUE,TRUE,,,
1235,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hayır, Selin Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilmiyor. Selin, Ece'ye kermeste çikolatalı kek alacağını söyledikten sonra sınıftan ayrılıyor ve sonrasında Okan sınıfa gelip Ece'ye kermeste sadece ballı çörek olduğunu söylüyor. Bu bilgi Selin'e ulaşmamış olabilir.",TRUE,TRUE,,,
1236,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Verilen bilgilere göre, Selin'in Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilip bilmediği belirtilmemiştir. Selin sadece kermeste çikolatalı kek olmadığını öğrendiği ve tarçınlı kurabiye aldığı bilgisini içeren bir durum anlatılmıştır. Okan'ın Ece'ye kermeste sadece ballı çörek olduğunu söylediği bilgisi verilmiş, ancak Selin'in bu konuşmadan haberdar olup olmadığı hakkında bir bilgi verilmemiştir. Dolayısıyla, Selin'in Okan'ın Ece'ye ne söylediğini bilip bilmediğini kesin olarak söyleyemeyiz.",TRUE,TRUE,,,
1237,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Verdiğiniz bilgilere göre, Selin Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilmiyor. Selin sınıftan ayrıldıktan sonra Okan gelmiş ve Ece'ye kermeste sadece ballı çörek olduğunu söylemiş. Selin bu konuşmanın bir parçası değildi ve bu bilgiyi almadığı için Okan'ın Ece'ye ne söylediğini bilmiyor olması muhtemeldir. Bu nedenle, Selin'in Ece'nin ne düşündüğü hakkında sadece kendi Selin ile Ece arasındaki son konuşmaya dayalı varsayımları olabilir. Selin, Ece'nin kendisinin çikolatalı kek alacağını düşündüğünü varsayıyor çünkü kermese gitmeden önce Ece'ye çikolatalı kek alacağını söylemişti.",TRUE,TRUE,,,
1238,12_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Verdiğiniz bilgilere göre, Selin Okan'ın Ece'ye kermeste çikolatalı kek olmadığını söylediğini bilmiyor. Selin sadece kermeste çikolatalı kek olmadığını öğrenmiş ve tarçınlı kurabiye almıştır. Okan'ın Ece ile yaptığı konuşmadan Selin'in haberi olup olmadığına dair bir bilgi verilmemiştir. Bu nedenle, Selin'in Ece'nin ne düşündüğünden habersiz olduğunu varsayabiliriz.",TRUE,TRUE,,,
1239,14_TR-3,Turkish,Belief,1,Closed-ended,ballı çörek,Okan kermeste sadece ballı çörek satıldığını sanıyor.,TRUE,,,,
1240,14_TR-3,Turkish,Belief,1,Closed-ended,ballı çörek,Okan kermeste sadece ballı çörek olduğunu sanıyor.,TRUE,,,,
1241,15_TR-3,Turkish,Thought,1,Closed-ended,kedi,"Melis, annesinin ona doğum günü hediyesi olarak bir kedi aldığını sanıyor.",TRUE,,,,
1242,15_TR-3,Turkish,Thought,1,Closed-ended,kedi,"Melis, annesinin ona doğum günü hediyesi olarak bir oyuncak aldığını sanıyor.",FALSE,,,,
1243,16_TR-3,Turkish,Explanation,1,Open-ended,"Çünkü dolabın içerisinde kutu içinde saklı kediyi gördü, ve bunun annesinin doğum günü hediyesi olduğu varsayımını yaptı.","Melis, annesinin kendisine doğum gününde oyuncak yerine bir kedi aldığını sanıyor çünkü okula gitmek için hazırlanırken mutfakta beslenme çantasını almaya gittiğinde, dolaptan gelen bir ses üzerine dolabı açtığında kutu içinde saklı bir kedi bulmuş. Bu durum, annesinin ona sürpriz yapmak için kediyi dolapta sakladığını düşünmesine neden olmuş. Bu yüzden Melis, annesinin ona oyuncak yerine aslında bir kedi hediye ettiğini zannetmiş. Ancak gerçekte bu kedi, Melis'in babasının daha sonra fark ettiği üzere, komşularının kaçan kedisiymiş ve Melis'in annesi tarafından hediye olarak alınmamış.",TRUE,FALSE,,,
1244,16_TR-3,Turkish,Explanation,1,Open-ended,"Çünkü dolabın içerisinde kutu içinde saklı kediyi gördü, ve bunun annesinin doğum günü hediyesi olduğu varsayımını yaptı.","Melis, annesinin kendisine doğum gününde oyuncak yerine bir kedi almasını istemiş. Annesi ona oyuncak aldığını söylese de, Melis mutfağa beslenme çantasını almaya gittiğinde dolaptan gelen bir ses duyar ve dolabı açtığında kutu içinde saklı bir kedi bulur. Bu durumda Melis, annesinin aslında ona oyuncak yerine istediği kediyi aldığını ve sürpriz yapmak için dolapta sakladığını düşünür. Bu yüzden Melis, annesinin ona doğum günü hediyesi olarak bir kedi aldığını sanıyor.",TRUE,TRUE,,,
1245,16_TR-3,Turkish,Explanation,1,Open-ended,"Çünkü dolabın içerisinde kutu içinde saklı kediyi gördü, ve bunun annesinin doğum günü hediyesi olduğu varsayımını yaptı.","Melis, annesinin kendisine oyuncak alacağını söylemesine rağmen, mutfağa gittiğinde dolaptan gelen bir ses duyar ve dolabı açtığında kutu içinde saklı bir kedi bulur. Bu durum, annesinin aslında ona sürpriz yapmak için oyuncak yerine bir kedi hediye ettiğini ve bunu sakladığını düşünmesine neden olur. Bu yüzden Melis, annesinin ona doğum günü hediyesi olarak bir kedi aldığını sanıyor.",TRUE,TRUE,,,
1246,16_TR-3,Turkish,Explanation,1,Open-ended,"Çünkü dolabın içerisinde kutu içinde saklı kediyi gördü, ve bunun annesinin doğum günü hediyesi olduğu varsayımını yaptı.","Melis, annesinin ona oyuncak alacağını söylediği için ve dolaptan gelen sesi duyduğunda içinde bir kedinin olduğunu düşündüğü için annesinin aslında ona bir kedi aldığını sanıyor.",TRUE,TRUE,,,
1247,16_TR-3,Turkish,Explanation,1,Open-ended,"Çünkü dolabın içerisinde kutu içinde saklı kediyi gördü, ve bunun annesinin doğum günü hediyesi olduğu varsayımını yaptı.","Melis, doğum gününde annesinden oyuncak yerine bir kedi istemiş. Annesi ona oyuncak aldığını söylese de, Melis mutfağa beslenme çantasını almaya gittiğinde dolaptan gelen bir ses duyar ve dolabı açtığında kutu içinde bir kedi bulur. Bu durum, annesinin aslında ona oyuncak yerine istediği kediyi hediye olarak aldığını ve sürpriz yapmak için dolapta sakladığını düşünmesine neden olur. Bu yüzden Melis, annesinin ona doğum günü hediyesi olarak bir kedi aldığını sanıyor.",TRUE,TRUE,,,
1248,16_TR-3,Turkish,Explanation,1,Open-ended,"Çünkü dolabın içerisinde kutu içinde saklı kediyi gördü, ve bunun annesinin doğum günü hediyesi olduğu varsayımını yaptı.","Melis, annesinin kendisine doğum gününde oyuncak yerine bir kedi almasını istemiş. Annesi ona oyuncak aldığını söylese de, Melis mutfağa beslenme çantasını almaya gittiğinde dolaptan gelen bir ses duyar ve dolabı açtığında kutu içinde bir kedi bulur. Bu durum, annesinin aslında ona sürpriz yapmak için oyuncak yerine istediği kediyi aldığını ve bunu sakladığını düşünmesine neden olur. Bu yüzden Melis, annesinin ona doğum günü hediyesi olarak bir kedi aldığını sanıyor. Ancak gerçekte Melis'in babası bu durumdan habersiz olduğu için kediyi komşularına geri götürmüştür.",TRUE,TRUE,,,
1249,16_TR-3,Turkish,Explanation,1,Open-ended,"Çünkü dolabın içerisinde kutu içinde saklı kediyi gördü, ve bunun annesinin doğum günü hediyesi olduğu varsayımını yaptı.","Melis, annesinin kendisine doğum gününde oyuncak yerine bir kedi almasını istemiş. Annesi ona oyuncak aldığını söylese de, Melis mutfağa beslenme çantasını almaya gittiğinde dolaptan gelen bir ses duyar ve dolabı açtığında kutu içinde bir kedi bulur. Bu durum, annesinin aslında ona sürpriz yapmak için oyuncak yerine istediği kediyi aldığını ve bunu sakladığını düşünmesine neden olur. Bu yüzden Melis, annesinin ona doğum günü hediyesi olarak bir kedi aldığını sanıyor.",TRUE,TRUE,,,
1250,16_TR-3,Turkish,Explanation,1,Open-ended,"Çünkü dolabın içerisinde kutu içinde saklı kediyi gördü, ve bunun annesinin doğum günü hediyesi olduğu varsayımını yaptı.","Melis böyle sanıyor çünkü annesinden doğum gününde oyuncak yerine bir kedi istemişti ve mutfağa gittiğinde dolaptan gelen ses üzerine dolabı açtığında bir kutu içinde saklı bir kedi bulmuştu. Bu durum, annesinin onun isteğini yerine getirip sürpriz yapmak için kediyi dolapta sakladığını düşünmesine neden oldu. Bu yüzden Melis, annesinin ona doğum günü hediyesi olarak bir kedi aldığını sanıyor.",TRUE,TRUE,,,
1251,16_TR-3,Turkish,Explanation,1,Open-ended,"Çünkü dolabın içerisinde kutu içinde saklı kediyi gördü, ve bunun annesinin doğum günü hediyesi olduğu varsayımını yaptı.","Melis, annesinin ona oyuncak alacağını söylediği için böyle sanıyor. Ancak aslında annesi ona bir kedi almış ve sürpriz yapmak için dolapta saklamıştır. Melis, dolaptan gelen sesi duyduğunda oyuncak olduğunu düşünerek bu yanılgıya düşer.",FALSE,FALSE,,,
1252,16_TR-3,Turkish,Explanation,1,Open-ended,"Çünkü dolabın içerisinde kutu içinde saklı kediyi gördü, ve bunun annesinin doğum günü hediyesi olduğu varsayımını yaptı.","Melis, annesinin ona oyuncak alacağını söylediği için böyle sanıyor. Ancak aslında annesi ona bir kedi almış ve sürpriz yapmak için dolapta saklamıştır. Melis, dolaptan gelen sesi duyduğunda ve kediyi gördüğünde, annesinin ona oyuncak yerine kedi aldığını düşünerek yanlış bir şekilde sanıyor.",FALSE,FALSE,,,
1253,16_TR-3,Turkish,Explanation,1,Open-ended,"Çünkü dolabın içerisinde kutu içinde saklı kediyi gördü, ve bunun annesinin doğum günü hediyesi olduğu varsayımını yaptı.","Melis, annesinin kendisine doğum gününde oyuncak yerine bir kedi almasını istemiş. Annesi ona oyuncak aldığını söylese de, Melis beslenme çantasını almaya gittiği mutfağın dolabından gelen bir ses üzerine dolabı açtığında kutu içinde bir kedi bulur. Bu durumda Melis, annesinin aslında ona oyuncak yerine istediği kediyi aldığını ve sürpriz yapmak için dolapta sakladığını düşünür. Bu yüzden Melis, annesinin ona doğum günü hediyesi olarak bir kedi aldığını sanıyor.",TRUE,TRUE,,,
1254,18_TR-3,Turkish,Thought,1,Closed-ended,oyuncak,"Melis’in annesine göre, Melis doğum günü hediyesi olarak bir oyuncak alacağını sanıyor.",TRUE,,,,
1255,18_TR-3,Turkish,Thought,1,Closed-ended,oyuncak,"Melis’in annesine göre, Melis doğum günü hediyesi olarak oyuncak alacağını sanıyor.",TRUE,,,,
1256,18_TR-3,Turkish,Thought,1,Closed-ended,oyuncak,"Melis'in annesine göre, Melis doğum günü hediyesi olarak bir oyuncak alacağını sanıyor.",TRUE,,,,
1257,19_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hikayeye göre, Melis'in annesi Melis'in kediyi gördüğünü bilmiyor. Annesi Melis'e bir oyuncak aldığını söylemiş ve kedinin varlığından habersiz gibi görünüyor. Melis kediyle karşılaştığında annesi orada değil ve bu durumdan haberdar edilmediği anlaşılıyor. Dolayısıyla, Melis'in annesi kedinin dolapta saklı olduğunu ve Melis'in onu bulduğunu bilmiyor.",TRUE,TRUE,,,
1258,19_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hikayeye göre, Melis'in annesi Melis'in kediyi gördüğünü bilmiyor. Annesi Melis'e bir oyuncak aldığını söylemiş ve sürpriz yapmak için dolapta sakladığını düşündüğü kedi aslında komşularının kaybolmuş kedisi olabilir. Melis'in annesi, Melis okula gitmeden önce kedinin varlığından haberdar olmadığı için Melis'in kediyi gördüğünü bilmiyor.",TRUE,TRUE,,,
1259,19_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hikayeye göre, Melis'in annesi Melis'in kediyi gördüğünü bilmiyor. Annesi Melis'e bir oyuncak aldığını söylemiş ve kedi sürprizi Melis'in annesi tarafından planlanmamış gibi görünüyor. Melis kendi başına mutfağa gittiğinde ve dolaptan gelen sesi duyup kutu içindeki kediyi bulduğunda annesi orada değil. Dolayısıyla, Melis'in kediyi gördüğü ve onun bir hediye olduğunu düşündüğü konusunda annesinin bir bilgisi yok.",TRUE,TRUE,,,
1260,19_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hayır, Melis'in annesi Melis'in kediyi gördüğünü bilmiyor. Melis'in annesi sadece oyuncak aldığını düşünüyor.",TRUE,TRUE,,,
1261,19_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hikayeye göre, Melis'in annesi Melis'in kediyi gördüğünü bilmiyor. Annesi Melis'e bir oyuncak aldığını söylemiş ve sürpriz yapmak için dolapta sakladığı kedi hakkında Melis'e bilgi vermemiş. Dolayısıyla Melis'in kediyi dolapta bulduğu ve onun bir hediye olduğunu düşündüğü konusunda annesinin haberi yok.",TRUE,TRUE,,,
1262,19_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hikayeye göre, Melis'in annesi Melis'in kediyi gördüğünü bilmiyor. Annesi Melis'e oyuncak aldığını söylemiş ve Melis de okula gitmek üzere hazırlanırken mutfağa gittiğinde dolaptan gelen sesi duyup kediyi bulmuş. Ancak Melis'in annesi bu durumdan haberdar edilmediği için Melis'in kediyi gördüğünü ve onun doğum günü hediyesi olduğunu düşündüğünü bilmiyor. Melis'in babası ise durumdan habersiz olduğu için kediyi komşularına geri götürmüş. Bu nedenle, annesi Melis'in kediyi gördüğünü ve onu hediye olarak aldığını düşündüğünü bilmiyor.",TRUE,TRUE,,,
1263,19_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hikayeye göre, Melis'in annesi Melis'in kediyi gördüğünü bilmiyor. Annesi Melis'e oyuncak aldığını söylemiş ve Melis de okula gitmek üzere hazırlanırken mutfağa gittiğinde dolaptan gelen sesi duyup kediyi bulmuş. Annesi bu durumdan habersiz olduğu için Melis'in kediyi gördüğünü ve onun gerçek bir kedi olduğunu düşündüğünü bilmiyor.",TRUE,TRUE,,,
1264,19_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hikayeye göre, Melis'in annesi Melis'in kediyi gördüğünü bilmiyor. Annesi Melis'e bir oyuncak aldığını söylemiş ve sürpriz yapmak için dolapta sakladığını düşündüğü kedi aslında Melis'in babası tarafından komşularına geri götürülmüş. Bu durumdan anlaşılıyor ki Melis'in annesi, Melis'in dolaptaki kediyi bulduğundan ve onun bir hediye olduğunu düşündüğünden habersiz.",TRUE,TRUE,,,
1265,19_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hayır, Melis'in annesi Melis'in kediyi gördüğünü bilmiyor. Melis, kediyi dolaptan çıkardıktan sonra annesi henüz eve dönmemiş olduğu için ona sürpriz yapmak istiyor.",TRUE,TRUE,,,
1266,19_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hayır, Melis'in annesi Melis'in kediyi gördüğünü bilmiyor. Melis, kediyi dolaptan çıkardıktan sonra okula gitmek için evden ayrıldığı için annesi henüz sürprizi fark etmemiştir.",TRUE,TRUE,,,
