,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_3_bytes,choices_0_logprobs_content_0_top_logprobs_5_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes
10,1,Ullman Replication,11,1-TR/3,1-TR,3,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,6,çikolata,chatcmpl-9INRIWC6nPRfZemjjapMpbhrgchlT,length,0,2,-2.9352968e-06,2,-2.9352968e-06,**,-13.296695,"
",-14.617068,1,-15.065795,E,-15.479003, ,-16.541677,3,-16.74737,Po,-17.066086,İ,-17.125126,Ç,-17.438313,Et,-18.328798,\(,-18.4023,0,-18.419563,Bu,-18.520744,`,-18.523132,"""",-18.829954,```,-19.101233,-,-19.206387,4,-19.31295,​,-19.556343,2,assistant,1714167032,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,199,200,10,,,,,,,,,,,,,,
11,1,Ullman Replication,12,1A-TR/3,1A-TR,3,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,16,patlamış mısır,chatcmpl-9INRKTKwmx2nNhwXarvZQS080C6j3,length,0,2,-6.392203e-06,2,-6.392203e-06,**,-12.3789015,"
",-13.715894,1,-14.703822,E,-14.955157, ,-16.443197,İ,-16.945827,3,-17.0046,Et,-17.365786,Po,-17.443268,Ç,-17.701176,`,-18.120533,"

",-18.151527,Bu,-18.461927,"""",-18.814945,\(,-18.841967,*,-19.040915,-,-19.152468,[,-19.275793,The,-19.289194,2,assistant,1714167034,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,218,219,11,,,,,,,,,,,,,,
12,1,Ullman Replication,13,1B-TR/68,1B-TR,68,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,1.0,,1,Belief,26,belirsizlik,chatcmpl-9INRK7FZ1LLLmDpASsC3af061ODSz,length,0,3,-0.4048764,3,-0.4048764,2,-1.1003263,1,-8.85495,E,-10.330797,"
",-13.473347,**,-13.677103,Po,-16.015146,Since,-16.181095,Et,-17.198792,Ç,-17.40278,[E,-17.707537,"""E",-17.740877, ,-18.041561,Bu,-18.08213,İ,-18.332212,Bel,-18.654896,Ö,-18.888699,S,-18.934402,P,-18.983023,B,-19.248848,3,assistant,1714167034,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,215,216,12,,,,,,,,,,,,,,
13,1,Ullman Replication,14,1C-TR/3,1C-TR,3,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,36,patlamış mısır,chatcmpl-9INRLuIGawAMfZOkVmxjGOtGMC7Ve,length,0,1,-0.062211912,1,-0.062211912,2,-2.8081837,E,-14.037344,**,-14.322462,"
",-15.058531, ,-17.045145,İ,-17.164186,Ç,-17.52861,3,-17.809006,\(,-19.378174,0,-19.45461,`,-19.500017,Ark,-19.525263,ç,-19.582281,Po,-19.799213,"

",-19.923592,B,-19.993757,Bu,-20.282156,C,-20.325315,I,-20.34588,1,assistant,1714167035,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,272,273,13,,,,,,,,,,,,,,
14,1,Ullman Replication,15,1D-TR/3,1D-TR,3,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,46,patlamış mısır,chatcmpl-9INRM1LddZllIJnUCBX0z8ZjKGwI5,length,0,2,-0.006141019,2,-0.006141019,1,-5.100723,**,-11.355439,Et,-11.363139,E,-12.420846,"
",-13.132773,Po,-15.49018,İ,-16.101727,Ç,-17.033802,3,-17.179253,\(,-17.28222,Bu,-17.333416,Y,-17.419542,`,-17.456059, ,-17.488958,The,-17.741585,B,-17.878967,Pat,-18.398922,S,-18.50891,Since,-18.520643,2,assistant,1714167036,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,209,210,14,,,,,,,,,,,,,,
15,1,Ullman Replication,16,1-EN/4,1-EN,4,1,Unexpected Contents,Base 1,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. She reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,2,chocolate,chatcmpl-9INRMp8HG2C2Jd2yJi2j5sNJNC4ig,length,0,2,-1.0280384e-06,2,-1.0280384e-06,**,-14.252255,Sam,-16.05618, ,-16.389757,1,-16.766752,"
",-16.91881,Based,-17.136007,Since,-17.166441,Respond,-17.539976,Given,-17.698591,The,-17.753317,She,-18.879126,3,-19.295519,２,-19.296165,\[,-19.298088,`,-19.31238,   ,-19.997541,​,-20.038317,₂,-20.085638,  ,-20.204739,2,assistant,1714167036,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,123,124,15,,,,,,,,,,,,,,
16,1,Ullman Replication,17,1A-EN/4,1A-EN,4,1A,Unexpected Contents,Transparent,"Here is a bag filled with popcorn. There is no chocolate in the bag. The bag is made of transparent plastic, so you can see what is inside. Yet, the label on the bag says ’chocolate’ and not “popcorn.” Sam finds the bag. She had never seen the bag before. Sam reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,12,popcorn,chatcmpl-9INRO4XC5IhEJfEpOd61EfBLGBS4j,length,0,2,-1.9816675e-06,2,-1.9816675e-06,**,-13.771397,1,-14.261166,Sam,-16.355093,"
",-16.720518, ,-17.043943,Respond,-18.32274,The,-18.673016,She,-18.920057,Based,-19.046116,２,-19.621397,​,-19.67046,`,-19.711985,Given,-19.845882,Since,-20.14924,₂,-20.30866,,-20.69436,  ,-20.73818,\[,-20.78195,   ,-20.863516,2,assistant,1714167038,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,130,131,16,,,,,,,,,,,,,,
17,1,Ullman Replication,18,1B-EN/70,1B-EN,70,1B,Unexpected Contents,Uninformative,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam cannot read. Sam looks at the label.",English,Ullman Replication: 1B Q2 (English),English,,,2_EN/1B,1,English,You are a helpful assistant.,0,2_EN/1B,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate, uncertainty",Closed-ended,English,,,1,Action,22,uncertainty,chatcmpl-9INRPqoX4m7yQWDUm0vf6hWHBdXV5,length,0,2,-0.00076507597,2,-0.00076507597,1,-7.431776,3,-8.666649,Sam,-15.180786,**,-15.837545, ,-17.787386,Respond,-18.151285,"
",-18.490381,Based,-18.555923,Since,-18.628456,The,-18.712288,Given,-18.758512,She,-18.788488,２,-20.02184, Sam,-20.520494,To,-20.710846,[,-20.800652,`,-20.935719,I,-20.98897,Answer,-21.047874,2,assistant,1714167039,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,131,132,17,,,,,,,,,,,,,,
18,1,Ullman Replication,19,1C-EN/4,1C-EN,4,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,32,popcorn,chatcmpl-9INRQ12bPnh2VZWSyJGHjRNPk2HHK,length,0,2,-0.014798432,2,-0.014798432,1,-4.2207084,**,-14.299146,Sam,-15.17217,Based,-15.8014765,Respond,-16.569473,Given,-17.165817, ,-17.260504,"
",-17.40742,3,-17.442375,The,-17.44815,Since,-17.878695,She,-18.916471,２,-18.92804,`,-19.11146,According,-19.160444,Despite,-19.324322,To,-19.430777,​,-19.688414,Answer,-19.724298,2,assistant,1714167040,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,161,162,18,,,,,,,,,,,,,,
19,1,Ullman Replication,20,1D-EN/4,1D-EN,4,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,42,popcorn,chatcmpl-9INRQhgODCvhasbivzfriocnIeCWL,length,0,2,-6.873572e-05,2,-6.873572e-05,1,-9.623709,**,-14.145872,Sam,-14.695141,The,-15.036873,"
",-15.259254,Based,-15.604811,Given,-15.898499, ,-15.989033,Despite,-16.212582,Since,-16.466267,Respond,-17.096792,Although,-17.228867,3,-17.645899,２,-18.168015,Though,-18.223751,Even,-18.58852,Considering,-18.907719,Two,-18.914337,​,-19.056675,2,assistant,1714167040,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,121,122,19,,,,,,,,,,,,,,
20,1,Ullman Replication,21,1-TR/5,1-TR,5,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9INRUoFikGGFnqsH3EFXJAnoSOPUs,length,0,2,-0.0096132355,2,-0.0096132355,1,-4.6497345,**,-13.295662,E,-14.129963,"
",-15.354431,Ç,-15.668415,Po,-16.40139,İ,-16.6561, ,-17.496222,3,-17.59445,Et,-17.958958,Bu,-18.041452,\(,-18.254597,`,-18.373425,B,-18.686628,C,-18.690815,P,-18.707636,Pat,-18.811195,S,-18.931217,"""",-18.952106,2,assistant,1714167044,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,209,210,20,,,,,,,,,,,,,,
21,1,Ullman Replication,22,1A-TR/5,1A-TR,5,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9INRVkKI2w6r75T5UPTd8Q4SfbsJX,length,0,1,-0.002345442,1,-0.002345442,2,-6.057464,E,-13.685721,**,-14.163722,Ç,-15.251658,"
",-15.675342,İ,-16.907188,3,-16.908548, ,-17.036491,ç,-18.00797,0,-18.064741,Pat,-18.431915,`,-18.461807,Bu,-18.674496,Po,-18.858719,\(,-18.928425,P,-19.094746,C,-19.167784,"""",-19.322128,S,-19.427753,1,assistant,1714167045,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,228,229,21,,,,,,,,,,,,,,
22,1,Ullman Replication,23,1B-TR/69,1B-TR,69,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV San)",Turkish,,1.0,1_TR-3/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-3/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,1.0,1,Belief,170,belirsizlik,chatcmpl-9INRWfPCl1Qz0230w8Q93tg3JmtOa,length,0,2,-0.4887552,2,-0.4887552,3,-0.9504328,1,-10.435374,E,-12.097882,**,-13.945872,"
",-13.966861,Po,-16.929043,Since,-17.27433,Bel,-17.823362,Ç,-17.895977, ,-18.33207,İ,-18.795773,Et,-18.835966,\(,-18.929539,{,-19.01596,[E,-19.107897,Bu,-19.385544,"""E",-19.460724,`,-19.607994,Ö,-19.687218,2,assistant,1714167046,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,215,216,22,,,,,,,,,,,,,,
23,1,Ullman Replication,24,1C-TR/5,1C-TR,5,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9INRWwoCupNjukbYgmVwp7QdrHJNU,length,0,1,-0.0022349476,1,-0.0022349476,2,-6.106445,E,-12.564959,**,-15.303591, ,-16.96976,Ç,-17.033905,İ,-17.875807,"
",-17.887049,3,-17.948029,0,-17.956236,Pat,-18.371391,ç,-18.607485,Po,-19.198349,`,-19.44096,P,-19.504553,\(,-19.824604,"""",-19.930458,Bu,-19.9933,4,-20.276463,C,-20.325455,1,assistant,1714167046,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,282,283,23,,,,,,,,,,,,,,
24,1,Ullman Replication,25,1D-TR/5,1D-TR,5,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9INRZ6milPiL5K4irZr3W8l7UOSEb,length,0,2,-0.12536071,2,-0.12536071,1,-2.1386244,**,-13.103773,E,-13.537695,"
",-14.567644,Et,-15.191755,Po,-15.555857,İ,-16.700119,Ç,-16.787016,\(,-17.236242,3,-17.603966,Pat,-17.808252,Bu,-17.973267, ,-18.173532,Y,-18.695932,`,-18.832232,B,-18.882349,P,-19.078005,S,-19.22069,Ö,-19.299242,2,assistant,1714167049,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,219,220,24,,,,,,,,,,,,,,
25,1,Ullman Replication,26,2-EN/6,2-EN,6,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,51,basket,chatcmpl-9INRZCnuEfdGaXvSUkEEaPPbHk4FK,length,0,2,-4.310693e-05,2,-4.310693e-05,**,-10.065904,"
",-15.91529,John,-16.143105,`,-16.392265,The,-17.384682,Since,-17.910532,1,-17.967112,Based,-18.154463, ,-18.163473,,-18.491608,₂,-18.580986,3,-18.657179,２,-18.74486,\[,-18.945526,Respond,-18.961151,```,-19.278044,In,-19.292707,{,-19.46823,>,-19.475449,2,assistant,1714167049,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,150,151,25,,,,,,,,,,,,,,
26,1,Ullman Replication,27,2A-EN/57,2A-EN,57,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: 2A Q1 (English),English,,,5_EN/2A,1,English,You are a helpful assistant.,0,5_EN/2A,5,John thinks that the cat is in the {RESPONSE}.,"box, chest",Closed-ended,English,,,1,Thought,197,box,chatcmpl-9INRaQh5vMFQwH27RuocLLIAkdntL,length,0,2,-2.2246291e-05,2,-2.2246291e-05,**,-10.74639,John,-16.17796,`,-16.301922,"
",-16.377853,The,-16.46943,２,-16.614817,₂,-16.874817,Respond,-17.233189,1,-17.377703,,-17.525629, ,-17.986992,3,-18.050814,{,-18.066525,Since,-18.436485,In,-18.456097,\[,-18.822626,Based,-18.873417,\(,-19.02736,To,-19.07168,2,assistant,1714167050,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,153,154,26,,,,,,,,,,,,,,
27,1,Ullman Replication,28,2C-EN/6,2C-EN,6,2C,Unexpected Transfer,Communication,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. Mark calls John to tell him he is going to move the cat to the box. John believes him. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,78,box,chatcmpl-9INRa2kvi6KQ9X3H67ToFUaZ4CxqR,length,0,1,-0.046702746,1,-0.046702746,2,-3.0872798,John,-13.261802,**,-14.149165,Since,-15.147811,The,-16.327368,Based,-16.461758,`,-17.45398,Mark,-17.939337,Despite,-18.179075,Given,-18.19107,"
",-18.43605, ,-18.440659,According,-18.452002,Respond,-18.517994,3,-18.661041,Although,-18.810242,In,-18.897184,Considering,-19.328922,Even,-19.362,1,assistant,1714167050,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,171,172,27,,,,,,,,,,,,,,
28,1,Ullman Replication,29,2-TR/7,2-TR,7,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Replication: Universal 2 Q1 (Turkish),Turkish,,,5_TR-1,2,Turkish,Yardımsever bir asistansın.,0,5_TR-1,5,Can kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,55,sepetin,chatcmpl-9INRbl43ePSrybXhL8HUt6oCXi21E,length,0,2,-2.9279307e-05,2,-2.9279307e-05,Can,-10.766833,**,-11.755057,"
",-15.29024,1,-16.811035, ,-17.366869,3,-17.667969,`,-17.918188,C,-18.00458,\(,-18.115442,M,-18.623798,İ,-18.741373,K,-18.846872,"""",-18.992346,S,-19.259346, Can,-19.447325,5,-19.451777,[,-19.46403,```,-19.517216,\[,-19.717474,2,assistant,1714167051,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,212,213,28,,,,,,,,,,,,,,
