,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_8_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_11_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_5_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes
10,1,Ullman Replication,11,1-TR/3,1-TR,3,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,6,çikolata,chatcmpl-9IUSSaxXheEjawC1mI1AIlO5nHR7O,length,0,2,-4.9617593e-06,2,-4.9617593e-06,**,-12.485311,"
",-14.484235,1,-15.44489,E,-16.281755,İ,-16.876488, ,-16.983309,3,-17.015093,\(,-17.457916,Ç,-17.629211,`,-18.165438,Bu,-18.552172,0,-18.963581,"""",-19.0068,```,-19.087332,\[,-19.16927,Po,-19.18298,-,-19.288923,Et,-19.307732,4,-19.41681,2,assistant,1714194012,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,199,200,10,,,,,,,,,,,,,,
11,1,Ullman Replication,12,1A-TR/3,1A-TR,3,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,16,patlamış mısır,chatcmpl-9IUSSx4HnjcWJDpXpenaIavgtz4TI,length,0,2,-8.418666e-06,2,-8.418666e-06,**,-12.084016,"
",-13.945437,1,-14.190997,E,-14.459981, ,-16.163134,3,-16.479486,İ,-16.640507,Ç,-17.06299,`,-17.505745,Et,-17.564068,Po,-17.737816,"""",-17.989334,"

",-18.235573,\(,-18.28346,Bu,-18.286898,-,-18.39957,```,-18.504433,*,-18.575777,The,-18.741238,2,assistant,1714194012,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,218,219,11,,,,,,,,,,,,,,
12,1,Ullman Replication,13,1B-TR/68,1B-TR,68,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,1.0,,1,Belief,26,belirsizlik,chatcmpl-9IUSTLef8WcoToWEKyp3HyWzpR7Bw,length,0,2,-0.03349758,2,-0.03349758,3,-3.417157,1,-9.056853,E,-11.100728,"
",-12.835219,**,-13.239341,Po,-15.264695,Since,-15.715947,Ç,-16.183327,Et,-16.246973,İ,-16.80358,Bu,-16.998701, ,-17.0257,Bel,-17.563074,S,-17.59024,B,-17.610966,"""E",-17.647276,Ö,-17.797583,[E,-18.0549,Y,-18.1497,2,assistant,1714194013,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,215,216,12,,,,,,,,,,,,,,
13,1,Ullman Replication,14,1C-TR/3,1C-TR,3,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,36,patlamış mısır,chatcmpl-9IUSTe0Pap3rV2CpLgqwoND4qzMiw,length,0,1,-0.025367334,1,-0.025367334,2,-3.6870532,E,-13.388666,**,-13.911516,"
",-16.550875, ,-17.567165,İ,-17.58649,Ç,-17.721413,3,-17.803703,Po,-18.202103,0,-18.939198,`,-19.084328,\(,-19.464872,Pat,-19.669327,Et,-19.77414,ç,-19.8111,P,-20.255045,B,-20.47649,{,-20.501692,[,-20.54196,1,assistant,1714194013,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,272,273,13,,,,,,,,,,,,,,
14,1,Ullman Replication,15,1D-TR/3,1D-TR,3,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,46,patlamış mısır,chatcmpl-9IUSUSj0I4spnMdcuFTR1eaVWvSkO,length,0,2,-0.00090693746,2,-0.00090693746,1,-7.0242243,**,-11.806666,E,-12.2035475,Et,-13.000091,"
",-13.661429,Po,-15.302405,İ,-16.485258,3,-16.717812,Bu,-16.970778,`,-17.097658,\(,-17.17359, ,-17.505434,Ç,-17.537214,B,-17.798258,Pat,-17.856993,Y,-17.955261,S,-17.966215,0,-18.017084,The,-18.130754,2,assistant,1714194014,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,209,210,14,,,,,,,,,,,,,,
15,1,Ullman Replication,16,1-EN/4,1-EN,4,1,Unexpected Contents,Base 1,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. She reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,2,chocolate,chatcmpl-9IUSV4v1jizfjQ7kN9HejGMac8S57,length,0,2,-1.2664457e-06,2,-1.2664457e-06,**,-14.008355,Sam,-15.82874, ,-16.585115,1,-16.753283,Since,-17.088945,"
",-17.113733,Based,-17.196901,The,-17.440845,Respond,-17.52512,Given,-17.570292,She,-18.69848,\[,-19.087065,`,-19.136591,3,-19.32171,２,-19.48445,   ,-20.088968,\(,-20.172262,  ,-20.206533,```,-20.222265,2,assistant,1714194015,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,123,124,15,,,,,,,,,,,,,,
16,1,Ullman Replication,17,1A-EN/4,1A-EN,4,1A,Unexpected Contents,Transparent,"Here is a bag filled with popcorn. There is no chocolate in the bag. The bag is made of transparent plastic, so you can see what is inside. Yet, the label on the bag says ’chocolate’ and not “popcorn.” Sam finds the bag. She had never seen the bag before. Sam reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,12,popcorn,chatcmpl-9IUSVMTRqn0VgK9URAxmC1gBiEtKP,length,0,2,-2.8802491e-05,2,-2.8802491e-05,1,-10.494337,**,-14.195444,Sam,-15.054895, ,-17.118479,Based,-17.443655,Respond,-17.633133,The,-18.110023,"
",-18.260612,Given,-18.371704,Since,-18.872953,She,-19.140266,3,-19.423927,２,-19.582745,​,-19.726444,`,-19.9838,\[,-20.262407,To,-20.554508,Two,-20.59608, Sam,-20.642487,2,assistant,1714194015,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,130,131,16,,,,,,,,,,,,,,
17,1,Ullman Replication,18,1B-EN/70,1B-EN,70,1B,Unexpected Contents,Uninformative,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam cannot read. Sam looks at the label.",English,Ullman Replication: 1B Q2 (English),English,,,2_EN/1B,1,English,You are a helpful assistant.,0,2_EN/1B,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate, uncertainty",Closed-ended,English,,,1,Action,22,uncertainty,chatcmpl-9IUSWjFVNj2OkcNvs9dDfDo8Jx8G4,length,0,2,-0.00035560393,2,-0.00035560393,1,-8.319396,3,-9.103944,Sam,-15.090299,**,-15.537728, ,-17.712086,The,-18.185484,"
",-18.205809,Since,-18.256659,Based,-18.497566,Respond,-18.56707,Given,-18.7179,She,-18.994804,２,-19.522564,`,-20.245699,I,-20.380497, Sam,-20.41627,To,-20.577919,Answer,-20.624638,​,-20.709007,2,assistant,1714194016,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,131,132,17,,,,,,,,,,,,,,
18,1,Ullman Replication,19,1C-EN/4,1C-EN,4,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,32,popcorn,chatcmpl-9IUSWmEBYdxMf0Xt7zOS338TOO6Jd,length,0,2,-0.007226785,2,-0.007226785,1,-4.93371,**,-14.225775,Sam,-16.794088,２,-17.077925, ,-17.886272,3,-17.942669,Based,-18.007154,"
",-18.131176,The,-18.149351,Respond,-18.48888,₂,-19.080723,Given,-19.358131,,-19.420546,Since,-19.464148,`,-19.70468,She,-19.81792,​,-20.056635,\(,-20.127054,[,-20.428469,2,assistant,1714194016,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,161,162,18,,,,,,,,,,,,,,
19,1,Ullman Replication,20,1D-EN/4,1D-EN,4,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,42,popcorn,chatcmpl-9IUSXrINC5XjuinMxp5nCjsEtoroM,length,0,2,-1.4855664e-05,2,-1.4855664e-05,1,-11.281288,**,-14.171715,The,-14.841576,Sam,-15.166964,Based,-15.569717,"
",-15.658762, ,-16.019665,Given,-16.027855,Since,-16.46354,Respond,-16.639568,Despite,-16.80234,3,-17.414646,Although,-18.027628,２,-18.156893,​,-18.35648,Two,-18.763298,Considering,-18.961987,She,-18.970486,Though,-19.017574,2,assistant,1714194017,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,121,122,19,,,,,,,,,,,,,,
20,1,Ullman Replication,21,1-TR/5,1-TR,5,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IUSYrMpWYAloQuQM6Ou9JDhK2Mch,length,0,2,-0.0029165,2,-0.0029165,1,-5.839651,**,-13.966885,E,-14.157583,"
",-15.135855,Ç,-15.495958,İ,-16.469244,Po,-16.613031,3,-17.189543,Bu,-17.45201, ,-17.575487,\(,-17.7885,Et,-18.09738,B,-18.236261,C,-18.456839,P,-18.544369,`,-18.581163,S,-18.61876,Y,-18.77935,"""",-18.834291,2,assistant,1714194018,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,209,210,20,,,,,,,,,,,,,,
21,1,Ullman Replication,22,1A-TR/5,1A-TR,5,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IUSYaV01xM0gVFfu9Tx8OstvWaWK,length,0,1,-0.0041710027,1,-0.0041710027,2,-5.4818206,E,-15.162851,**,-15.590223,"
",-15.962877,Ç,-16.428347,İ,-17.549074,3,-17.963755, ,-18.111849,ç,-19.002247,0,-19.194736,Po,-19.48325,Bu,-19.815954,`,-20.032835,"""",-20.059456,C,-20.143097,Ö,-20.215254,Et,-20.231161,P,-20.2534,Pat,-20.370842,1,assistant,1714194018,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,228,229,21,,,,,,,,,,,,,,
22,1,Ullman Replication,23,1B-TR/69,1B-TR,69,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV San)",Turkish,,1.0,1_TR-3/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-3/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,1.0,1,Belief,170,belirsizlik,chatcmpl-9IUSZcLTGbiOPDYFnhgVEugkCxs1f,length,0,2,-0.08920063,2,-0.08920063,3,-2.4616907,1,-10.105585,E,-12.523529,"
",-13.093117,**,-14.2354355,Since,-16.764872,Po,-17.26409, ,-18.19295,Et,-18.799078,Ç,-19.179037,Bel,-19.460348,İ,-19.643293,Bu,-19.682064,"

",-19.713774,`,-19.919672,\(,-20.029108,"""E",-20.080072,S,-20.120874,B,-20.143047,2,assistant,1714194019,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,215,216,22,,,,,,,,,,,,,,
23,1,Ullman Replication,24,1C-TR/5,1C-TR,5,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IUSZRT74LwpPGZMXA7UeDP58I4W8,length,0,1,-0.0014264254,1,-0.0014264254,2,-6.5553126,E,-12.854885,**,-15.569977, ,-17.547937,Ç,-17.602055,0,-17.790447,"
",-18.018587,İ,-18.678986,3,-18.778107,ç,-19.61866,Po,-19.71704,Pat,-19.727749,`,-19.773653,P,-20.174114,\(,-20.691849,Bu,-20.792023,[,-20.87204,C,-20.948421,Ö,-20.970572,1,assistant,1714194019,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,282,283,23,,,,,,,,,,,,,,
24,1,Ullman Replication,25,1D-TR/5,1D-TR,5,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IUSaYi1F2IzBpxsecKLwUqW6mMyy,length,0,1,-0.044960286,1,-0.044960286,2,-3.1244318,E,-13.752346,**,-14.326527,"
",-14.787727,Ç,-15.39377,Et,-16.106524,İ,-16.413326,Po,-16.762314,3,-17.520952, ,-18.035301,\(,-18.276932,Bu,-18.281368,Pat,-18.620705,0,-18.882774,Ö,-18.898836,B,-19.169197,C,-19.290533,ç,-19.291615,P,-19.469776,1,assistant,1714194020,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,219,220,24,,,,,,,,,,,,,,
25,1,Ullman Replication,26,2-EN/6,2-EN,6,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,51,basket,chatcmpl-9IUSb9CZan0Uc66d7HWlSjTVUIed0,length,0,2,-2.618001e-05,2,-2.618001e-05,**,-10.581599,John,-14.600049,The,-16.272589,"
",-16.425537,`,-17.472328, ,-17.506222,1,-17.797626,Since,-18.366795,Respond,-18.373426,Based,-18.646797,3,-18.728851,\[,-18.748219,In,-18.805082,２,-19.024364,{,-19.030447,,-19.253445,To,-19.326729,\(,-19.36862,​,-19.439278,2,assistant,1714194021,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,150,151,25,,,,,,,,,,,,,,
26,1,Ullman Replication,27,2A-EN/57,2A-EN,57,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: 2A Q1 (English),English,,,5_EN/2A,1,English,You are a helpful assistant.,0,5_EN/2A,5,John thinks that the cat is in the {RESPONSE}.,"box, chest",Closed-ended,English,,,1,Thought,197,box,chatcmpl-9IUSbPYYtE3Pxjki7APAFgQvzXUwq,length,0,2,-1.1637165e-05,2,-1.1637165e-05,**,-11.409376,John,-16.00955,1,-16.428364,"
",-16.45181,The,-16.8114,`,-16.826439,3,-17.117569,Respond,-17.444637, ,-18.066023,Since,-18.081722,In,-18.399242,₂,-18.47438,２,-18.509071,Based,-18.545162,```,-18.768856,To,-18.808334,{,-18.856768,,-19.014587,Given,-19.184525,2,assistant,1714194021,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,153,154,26,,,,,,,,,,,,,,
27,1,Ullman Replication,28,2C-EN/6,2C-EN,6,2C,Unexpected Transfer,Communication,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. Mark calls John to tell him he is going to move the cat to the box. John believes him. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,78,box,chatcmpl-9IUSepXAmmxsE6LiIcdPWBawGo1DX,length,0,1,-0.0049066353,1,-0.0049066353,2,-5.320405,John,-12.932076,**,-14.1036005,Since,-15.305425,The,-16.360956,Based,-16.825016,Mark,-16.831003,"
",-17.038406, ,-17.510105,`,-17.682873,3,-17.928654,According,-18.152409,If,-18.172852,Given,-18.246737,Respond,-18.679182,In,-18.69062,Before,-19.07728,Although,-19.098564,{,-19.155901,1,assistant,1714194024,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,171,172,27,,,,,,,,,,,,,,
28,1,Ullman Replication,29,2-TR/7,2-TR,7,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Replication: Universal 2 Q1 (Turkish),Turkish,,,5_TR-1,2,Turkish,Yardımsever bir asistansın.,0,5_TR-1,5,Can kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,55,sepetin,chatcmpl-9IUSeQ4izVXaeROdLaneuPkmVEw3t,length,0,2,-4.3226137e-05,2,-4.3226137e-05,Can,-10.275777,**,-11.831613,"
",-13.763913,1,-15.764518,3,-16.923834, ,-17.232555,`,-17.420773,\(,-17.703634,C,-17.719608,M,-17.988184,K,-18.279728,"""",-18.404139,İ,-18.570553,S,-18.807482,[,-18.976109, Can,-19.071373,5,-19.079615,```,-19.135664,O,-19.267435,2,assistant,1714194024,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,212,213,28,,,,,,,,,,,,,,
