,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_11_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_5_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_8_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes
10,1,Ullman Replication,11,1-TR/3,1-TR,3,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,6,çikolata,chatcmpl-9IUjWt5QLfmlCccZI8YNiuGFoVkjT,length,0,2,-2.577686e-06,2,-2.577686e-06,**,-13.580077,"
",-14.095578,1,-15.548018,E,-15.905379, ,-17.019918,İ,-17.068476,3,-17.294176,Ç,-17.647825,Po,-18.271189,\(,-18.397074,Bu,-18.726398,`,-18.837856,Et,-19.012745,"""",-19.136595,0,-19.214521,-,-19.344322,```,-19.525156,"

",-19.66063,4,-19.708164,2,assistant,1714195070,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,199,200,10,,,,,,,,,,,,
11,1,Ullman Replication,12,1A-TR/3,1A-TR,3,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,16,patlamış mısır,chatcmpl-9IUjXwiG14k1yIqoUlkN46Ej2VBxJ,length,0,2,-6.392203e-06,2,-6.392203e-06,**,-12.636626,E,-13.915507,"
",-13.943065,1,-13.949624,Et,-16.21908, ,-16.603025,İ,-16.737068,3,-16.790312,Ç,-16.814066,Po,-17.26903,`,-17.961931,Bu,-18.103209,"""",-18.548016,"

",-18.577953,\(,-18.585615,Since,-18.683699,The,-18.754114,0,-18.757338,\[,-19.157911,2,assistant,1714195071,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,218,219,11,,,,,,,,,,,,
12,1,Ullman Replication,13,1B-TR/68,1B-TR,68,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,1.0,,1,Belief,26,belirsizlik,chatcmpl-9IUjXwMzw7p3wZ8rKGISnHM87R2w8,length,0,2,-0.46647507,2,-0.46647507,3,-0.98902756,1,-7.0895104,E,-11.042687,**,-13.435256,"
",-13.921439,Po,-16.094084,Since,-16.994833,Ç,-17.362997,Et,-17.73295, ,-17.793894,[E,-17.924494,"""E",-17.9947,İ,-18.189371,\(,-18.603765,Bel,-18.67162,Bu,-18.911402,{,-19.104918,"

",-19.20572,S,-19.288553,2,assistant,1714195071,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,215,216,12,,,,,,,,,,,,
13,1,Ullman Replication,14,1C-TR/3,1C-TR,3,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,36,patlamış mısır,chatcmpl-9IUjYEraUkxFEaGXEjrfGKliiTDLF,length,0,2,-0.39092746,2,-0.39092746,1,-1.1283504,**,-13.051908,E,-13.405843,"
",-15.507081,İ,-16.618908,Ç,-16.743961,3,-16.90465, ,-16.938173,`,-18.20133,\(,-18.527029,ç,-18.73231,Po,-18.96557,B,-19.383284,{,-19.398054,Bu,-19.464945,Et,-19.492552,C,-19.612665,4,-19.687761,I,-19.735907,2,assistant,1714195072,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,272,273,13,,,,,,,,,,,,
14,1,Ullman Replication,15,1D-TR/3,1D-TR,3,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,46,patlamış mısır,chatcmpl-9IUjYg9dhunA64oVNoBBNb0yz5NN5,length,0,2,-0.00090693746,2,-0.00090693746,1,-7.0242243,**,-11.806666,E,-12.2035475,Et,-13.000091,"
",-13.661429,Po,-15.302405,İ,-16.485258,3,-16.717812,Bu,-16.970778,`,-17.097658,\(,-17.17359, ,-17.505434,Ç,-17.537214,B,-17.798258,Pat,-17.856993,Y,-17.955261,S,-17.966215,0,-18.017084,The,-18.130754,2,assistant,1714195072,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,209,210,14,,,,,,,,,,,,
15,1,Ullman Replication,16,1-EN/4,1-EN,4,1,Unexpected Contents,Base 1,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. She reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,2,chocolate,chatcmpl-9IUjZ1n13fDbxaEkTgGIzVuiBOV6q,length,0,2,-1.6240566e-06,2,-1.6240566e-06,**,-14.165398,Sam,-15.5679,1,-15.949318, ,-16.00691,Based,-16.392252,Since,-16.570997,"
",-16.879934,Given,-17.05671,The,-17.213213,Respond,-17.59773,She,-18.415625,`,-18.794777,２,-18.91482,3,-19.017181,\[,-19.293243,​,-19.487122,   ,-19.592379,  ,-19.871367,Despite,-19.947004,2,assistant,1714195073,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,123,124,15,,,,,,,,,,,,
16,1,Ullman Replication,17,1A-EN/4,1A-EN,4,1A,Unexpected Contents,Transparent,"Here is a bag filled with popcorn. There is no chocolate in the bag. The bag is made of transparent plastic, so you can see what is inside. Yet, the label on the bag says ’chocolate’ and not “popcorn.” Sam finds the bag. She had never seen the bag before. Sam reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,12,popcorn,chatcmpl-9IUjZ6I8kyKM90VBH83YgKZF4BjGp,length,0,2,-4.429897e-05,2,-4.429897e-05,1,-10.045748,**,-14.632425,Sam,-15.096174,"
",-16.889498, ,-17.006071,Respond,-17.375002,Based,-17.422745,The,-18.244234,Given,-18.511389,She,-19.07163,Since,-19.197382,3,-19.354269,​,-19.398859,２,-19.585478,`,-19.855448,\[,-20.426928,To,-20.46544,{,-20.469309,Two,-20.534399,2,assistant,1714195073,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,130,131,16,,,,,,,,,,,,
17,1,Ullman Replication,18,1B-EN/70,1B-EN,70,1B,Unexpected Contents,Uninformative,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam cannot read. Sam looks at the label.",English,Ullman Replication: 1B Q2 (English),English,,,2_EN/1B,1,English,You are a helpful assistant.,0,2_EN/1B,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate, uncertainty",Closed-ended,English,,,1,Action,22,uncertainty,chatcmpl-9IUjazhmAEElh2VGp6BDiQJabDf4f,length,0,2,-0.0005580356,2,-0.0005580356,1,-7.7250853,3,-9.065965,**,-15.314397,Sam,-15.3310175, ,-17.138147,"
",-17.58875,Respond,-17.752163,Since,-17.886572,The,-18.162714,She,-18.271112,Given,-18.441845,Based,-18.559313,２,-19.660816,I,-19.90742,`,-20.140854,To,-20.17286, Sam,-20.186312,{,-20.290459,​,-20.42482,2,assistant,1714195074,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,131,132,17,,,,,,,,,,,,
18,1,Ullman Replication,19,1C-EN/4,1C-EN,4,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,32,popcorn,chatcmpl-9IUjbjCCAneinViilHOQ1cvWR4wQt,length,0,2,-0.009052131,2,-0.009052131,1,-4.709343,**,-15.042597,Sam,-16.19739,3,-17.566887,Based,-17.57596,２,-17.603664, ,-17.822222,The,-18.121075,Given,-18.529133,Respond,-18.535282,Since,-18.77915,"
",-18.938484,She,-19.467882,₂,-19.7048,\(,-19.826267,According,-20.020254,`,-20.186771,,-20.18853,​,-20.223682,2,assistant,1714195075,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,161,162,18,,,,,,,,,,,,
19,1,Ullman Replication,20,1D-EN/4,1D-EN,4,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,42,popcorn,chatcmpl-9IUjcaJ0Olt9GDmNgLfrxZRHNTUTH,length,0,2,-7.822647e-06,2,-7.822647e-06,1,-12.263628,**,-13.47377,Sam,-14.9544525,The,-15.0696335,"
",-15.403847, ,-15.768747,Based,-16.090975,Given,-16.548325,Since,-16.56234,Despite,-16.602455,Respond,-16.809048,3,-17.46909,２,-17.876055,Although,-17.97725,​,-18.208557,`,-18.310112,\[,-18.3891,Two,-18.49314,Even,-18.512955,2,assistant,1714195076,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,121,122,19,,,,,,,,,,,,
20,1,Ullman Replication,21,1-TR/5,1-TR,5,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IUjcChBT8o24c4ybE68TqC906Rrw,length,0,2,-0.00589123,2,-0.00589123,1,-5.137464,**,-14.562884,"
",-15.287274,E,-15.389171,Ç,-15.804154,İ,-16.906483,3,-16.936237,Po,-17.048609, ,-17.478851,Et,-17.612242,Bu,-18.299723,`,-18.448427,\(,-18.678076,"""",-18.737904,B,-18.842182,C,-18.90471,P,-19.06218,Y,-19.080072,ç,-19.202887,2,assistant,1714195076,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,209,210,20,,,,,,,,,,,,
21,1,Ullman Replication,22,1A-TR/5,1A-TR,5,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IUjiSrSU4nkDYzeHjjKEwEdgQSrV,length,0,1,-0.004774957,1,-0.004774957,2,-5.346896,**,-15.396153,E,-15.552691,"
",-16.106846,Ç,-16.560114,İ,-17.679483,3,-18.152216, ,-18.248972,ç,-19.056948,0,-19.465948,Po,-19.471228,"""",-20.145906,Bu,-20.198797,Pat,-20.271694,\(,-20.311705,Et,-20.333536,`,-20.343071,C,-20.397285,Ö,-20.57348,1,assistant,1714195082,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,228,229,21,,,,,,,,,,,,
22,1,Ullman Replication,23,1B-TR/69,1B-TR,69,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV San)",Turkish,,1.0,1_TR-3/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-3/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,1.0,1,Belief,170,belirsizlik,chatcmpl-9IUjiMU4DGhfwScbqS3kgxPK3zyKq,length,0,2,-0.26737085,2,-0.26737085,3,-1.450133,1,-9.900622,E,-11.114694,**,-12.329944,"
",-13.273566,Po,-16.268227,Bel,-16.728434,Since,-16.731285,Ç,-16.902115,Et,-17.528677,\(,-17.537233, ,-17.752945,İ,-17.890242,Bu,-18.346813,{,-18.364107,Ö,-18.424871,`,-18.501738,[E,-18.502577,"""E",-18.685368,2,assistant,1714195082,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,215,216,22,,,,,,,,,,,,
23,1,Ullman Replication,24,1C-TR/5,1C-TR,5,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IUjj7xeojAyRD5WzfbUiaQhz03PA,length,0,1,-0.00096279266,1,-0.00096279266,2,-6.951776,E,-12.2666,**,-14.8976, ,-16.506804,0,-16.699593,"
",-16.868776,Pat,-16.9161,Ç,-17.069696,3,-17.090797,İ,-17.387877,Po,-18.667955,ç,-18.68904,`,-18.75984,P,-19.049337,Bu,-19.075619,4,-19.422432,\(,-19.489233,C,-19.58158,5,-19.80761,1,assistant,1714195083,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,282,283,23,,,,,,,,,,,,
24,1,Ullman Replication,25,1D-TR/5,1D-TR,5,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IUjjlYHxJq74By2xoNa9Wf6C9VfI,length,0,1,-0.022515513,1,-0.022515513,2,-3.8048947,"
",-13.994866,E,-14.318679,**,-14.759767,Et,-14.91034,Po,-16.469675,Ç,-16.806936,İ,-17.272415,3,-18.644972,Bu,-18.720022, ,-18.888884,Pat,-19.511911,0,-19.78623,\(,-19.830465,B,-19.966375,P,-19.971645,S,-20.050182,T,-20.167679,Ö,-20.194647,1,assistant,1714195083,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,219,220,24,,,,,,,,,,,,
25,1,Ullman Replication,26,2-EN/6,2-EN,6,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,51,basket,chatcmpl-9IUjkMEGAWwYupQIxf7dD60yG9yYL,length,0,2,-5.5577775e-06,2,-5.5577775e-06,**,-12.116854,John,-17.13703,"
",-17.616161,`,-17.886318,1,-18.014376,{,-18.015623,The,-18.078775, ,-18.389698,3,-18.92158,₂,-18.937086,２,-19.12698,,-19.312626,Respond,-19.508724,In,-20.006567,Since,-20.22114,\[,-20.324202,To,-20.550745,"{
",-20.560375,Based,-20.596828,2,assistant,1714195084,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,150,151,25,,,,,,,,,,,,
26,1,Ullman Replication,27,2A-EN/57,2A-EN,57,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: 2A Q1 (English),English,,,5_EN/2A,1,English,You are a helpful assistant.,0,5_EN/2A,5,John thinks that the cat is in the {RESPONSE}.,"box, chest",Closed-ended,English,,,1,Thought,197,box,chatcmpl-9IUjmjuBVgjjCihiKIMFLSHPVkXS5,length,0,2,-2.7372049e-05,2,-2.7372049e-05,**,-10.532853,John,-15.966109,`,-16.159111,"
",-16.405891,The,-16.54242,1,-16.854366,3,-17.201904,２,-17.271805, ,-17.673965,,-17.761692,In,-17.8722,₂,-17.87365,Respond,-17.889797,Since,-18.069067,{,-18.493767,Based,-18.569105,To,-18.640167,```,-18.750336,>,-19.032543,2,assistant,1714195086,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,153,154,26,,,,,,,,,,,,
27,1,Ullman Replication,28,2C-EN/6,2C-EN,6,2C,Unexpected Transfer,Communication,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. Mark calls John to tell him he is going to move the cat to the box. John believes him. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,78,box,chatcmpl-9IUjnX6GTF0yVk8YFOxSbjXJbn3UR,length,0,2,-0.43323433,2,-0.43323433,1,-1.0453063,John,-12.597234,**,-12.736608,Since,-14.872798,The,-15.290786,Based,-15.875567,"
",-16.749691,`,-16.93363,Mark,-17.669018,Respond,-17.87415,Given,-18.229834,Despite,-18.265453,In,-18.332563,3,-18.392103, ,-18.417297,According,-18.53484,To,-18.749004,\[,-19.011023,Although,-19.018019,2,assistant,1714195087,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,171,172,27,,,,,,,,,,,,
28,1,Ullman Replication,29,2-TR/7,2-TR,7,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Replication: Universal 2 Q1 (Turkish),Turkish,,,5_TR-1,2,Turkish,Yardımsever bir asistansın.,0,5_TR-1,5,Can kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,55,sepetin,chatcmpl-9IUjqD1z2F5yzA30ZpwKiY0eEZe9g,length,0,2,-1.0802739e-05,2,-1.0802739e-05,Can,-11.816392,**,-12.748538,"
",-14.904616,1,-17.70241,3,-18.265835, ,-18.288666,`,-18.45212,\(,-18.533922,M,-18.754047,C,-19.316425,"""",-19.624355,```,-19.680782,İ,-19.698164,The,-20.183811,\[,-20.36142,>,-20.370604,K,-20.397923,S,-20.398684,4,-20.468357,2,assistant,1714195090,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,212,213,28,,,,,,,,,,,,
