,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes
10,1,Ullman Replication,11,1-TR/3,1-TR,3,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,6,çikolata,chatcmpl-9IN6AjvYLSW2XaslMGRKkuVgqTntH,length,0,2,-0.3632853,2,-0.3632853,1,-1.1954901,Y,-8.020855,Ç,-8.276073,3,-8.323008,0,-8.812645,R,-9.092258,Bu,-9.302713,İ,-9.318115,E,-9.479918,Tor,-9.638741,"""",-9.901541,B,-9.91366,Po,-10.11507,C,-10.1956215, ,-10.284523,CE,-10.324413,Pat,-10.6633415,Do,-10.712381,(,,-10.732246,2,assistant,1714165722,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,199,200,10,,,,,,,,
11,1,Ullman Replication,12,1A-TR/3,1A-TR,3,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,16,patlamış mısır,chatcmpl-9IN6AzqD17iEYWbz7znVu8yQYaxVZ,length,0,1,-0.6434602,1,-0.6434602,2,-0.7557687,Y,-7.204404,E,-7.2362223,Tor,-7.53148,3,-7.823621,İ,-8.071683,Po,-8.29057,R,-8.395513,Bu,-8.552781,0,-8.713946,C,-8.888135,"""",-8.924481,Ç,-9.2267275,B,-9.265758,Do,-9.482318,Pat,-9.698478, ,-9.905112,Ö,-10.0067835,**,,-10.091062,1,assistant,1714165722,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,218,219,11,,,,,,,,
12,1,Ullman Replication,13,1B-TR/68,1B-TR,68,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,1.0,,1,Belief,26,belirsizlik,chatcmpl-9IN6BlKReEIT5WEv4hOjk2uywoaBs,length,0,2,-0.04830832,2,-0.04830832,1,-3.5833197,3,-3.9902945,R,-8.618281,Ç,-8.650533,Y,-9.146384,**,-9.2099695,Do,-10.44354,"""",-10.781322, ,-10.804843,(,-10.829867,C,-10.888946,4,-10.902167,İ,-10.909705,E,-11.112895,[,-11.192853,Bu,-11.294486,Ben,-11.569383,5,-11.590116,Bur,,-11.772582,2,assistant,1714165723,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,215,216,12,,,,,,,,
13,1,Ullman Replication,14,1C-TR/3,1C-TR,3,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,36,patlamış mısır,chatcmpl-9IN6BGrqFzIT6mhgVYDT1BMOh3rmY,length,0,2,-0.47009835,2,-0.47009835,1,-0.98551357,Y,-8.463726,Tor,-8.541777,Po,-8.775267,3,-8.914728,R,-8.943176,Do,-9.070379,Ç,-9.144627,E,-9.273853,İ,-9.807449,Bu,-9.809217,C,-10.030346,CE,-10.052103,**,-10.107248,Pat,-10.157688, ,-10.202858,B,-10.236866,{,-10.474283,As,,-10.48695,2,assistant,1714165723,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,272,273,13,,,,,,,,
14,1,Ullman Replication,15,1D-TR/3,1D-TR,3,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,46,patlamış mısır,chatcmpl-9IN6CfncMf1Z0ah0rUGhrGPgw1KMX,length,0,2,-0.21897367,2,-0.21897367,1,-1.6545014,E,-6.501347,3,-7.3237195,Tor,-7.6893334,Y,-8.091334,0,-8.247672,R,-8.252913,Po,-8.265729,İ,-8.67912,Ç,-8.734691,{,-8.777036,"""",-8.944287,4,-9.110877,Top,-9.52842,Do,-9.552337, ,-9.669677,5,-9.721692,6,-9.750089,B,,-9.771052,2,assistant,1714165724,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,14,,,,,,,,
15,1,Ullman Replication,16,1-EN/4,1-EN,4,1,Unexpected Contents,Base 1,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. She reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,2,chocolate,chatcmpl-9IN6CiHdooBT44ODDTf88wPEiVTma,length,0,2,-0.010625527,2,-0.010625527,1,-4.551847,3,-11.148851,0,-12.924894,4,-14.480741,-,-14.627039, ,-14.7033615,5,-14.719268,The,-15.070064,"
",-15.222974,**,-15.505244,ERROR,-15.999823,Please,-16.048944,7,-16.095636,I,-16.28776,6,-16.356924,You,-16.49307,This,-16.608232,Answer,-16.609968,9,,-16.651072,2,assistant,1714165724,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,123,124,15,,,,,,,,
16,1,Ullman Replication,17,1A-EN/4,1A-EN,4,1A,Unexpected Contents,Transparent,"Here is a bag filled with popcorn. There is no chocolate in the bag. The bag is made of transparent plastic, so you can see what is inside. Yet, the label on the bag says ’chocolate’ and not “popcorn.” Sam finds the bag. She had never seen the bag before. Sam reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,12,popcorn,chatcmpl-9IN6DYZdY31mngKjTyR2wLcVqiUpl,length,0,2,-0.2396709,2,-0.2396709,1,-1.5460731,3,-11.331155,0,-12.066794, ,-12.41945,"
",-13.33106,-,-13.802101,4,-14.264695,5,-15.073312,"

",-15.210338,**,-15.219543,The,-15.289611,<|end|>,-15.483629,6,-15.671935,Pop,-15.721167,7,-15.734521,I,-16.053091,#,-16.067316,Please,-16.103077,You,,-16.254221,2,assistant,1714165725,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,130,131,16,,,,,,,,
17,1,Ullman Replication,18,1B-EN/70,1B-EN,70,1B,Unexpected Contents,Uninformative,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam cannot read. Sam looks at the label.",English,Ullman Replication: 1B Q2 (English),English,,,2_EN/1B,1,English,You are a helpful assistant.,0,2_EN/1B,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate, uncertainty",Closed-ended,English,,,1,Action,22,uncertainty,chatcmpl-9IN6DLlmsPXRDXEzu64qVYn6FIgso,length,0,2,-0.13884287,2,-0.13884287,3,-2.2124417,1,-3.902549,4,-12.529191, ,-13.0413885,0,-13.75846,-,-14.3958435,"
",-14.440916,5,-14.515604,The,-15.123036,I,-15.130062,Please,-15.532166,**,-15.675399,Sorry,-15.824324,6,-15.988612,7,-16.399395,[,-16.460394,"

",-16.49691,<|end|>,-16.508526,#,,-16.510483,2,assistant,1714165725,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,131,132,17,,,,,,,,
18,1,Ullman Replication,19,1C-EN/4,1C-EN,4,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,32,popcorn,chatcmpl-9IN6DN3qN60Edjw7p8XiOszxZSzv8,length,0,2,-0.07252191,2,-0.07252191,1,-2.6606052,3,-11.109682,0,-11.764926, ,-12.026845,-,-13.286639,"
",-13.28801,4,-13.375723,**,-13.529927,The,-13.856232,5,-13.976553,7,-14.460334,ERROR,-14.754419,Answer,-14.767649,Please,-14.81056,6,-14.841432,#,-15.050423,This,-15.270641,9,-15.284749,You,,-15.301143,2,assistant,1714165725,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,161,162,18,,,,,,,,
19,1,Ullman Replication,20,1D-EN/4,1D-EN,4,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,42,popcorn,chatcmpl-9IN6E3KBmETYXuC2phszISJVxZg1C,length,0,1,-0.030329922,1,-0.030329922,2,-3.5117943,0,-10.813085,3,-12.322528, ,-14.271476,**,-14.271561,The,-14.623583,7,-14.743084,5,-14.870653,Answer,-14.875322,"
",-15.045295,-,-15.049447,4,-15.146306,#,-15.848912,You,-15.95477,I,-15.982424,6,-16.020285,8,-16.084318,Sorry,-16.0906,9,,-16.126667,1,assistant,1714165726,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,121,122,19,,,,,,,,
20,1,Ullman Replication,21,1-TR/5,1-TR,5,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IN6ECyV22DPk6fjUGJ8J3NSnA0vG,length,0,2,-0.33212903,2,-0.33212903,1,-1.2757688,Ç,-6.8820806,E,-7.645663,Y,-7.8078294,CE,-8.106879,{,-8.2497015,3,-9.114026,R,-9.298047,C,-9.322589,İ,-9.384013,Ö,-9.594251,Ben,-10.129886,B,-10.270663,**,-10.270957,Bu,-10.515658,(,-10.582932, ,-10.674916,0,-10.726512,"""",,-10.762723,2,assistant,1714165726,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,20,,,,,,,,
21,1,Ullman Replication,22,1A-TR/5,1A-TR,5,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IN6FtbIlq3jUulHOeZ6D85DgoW6Z,length,0,2,-0.20924765,2,-0.20924765,1,-1.6999168,Ç,-6.289011,E,-6.5247726,Y,-7.2180023,{,-7.7377586,CE,-8.10747,C,-8.374491,3,-8.526905,İ,-8.796541,Ö,-8.913408,Do,-9.517092,**,-9.627981,R,-9.874605,0,-10.005241,"""",-10.53031,\xc5,-10.623222,Bu,-10.639526,Pat,-10.735157,B,,-10.753965,2,assistant,1714165727,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,228,229,21,,,,,,,,
22,1,Ullman Replication,23,1B-TR/69,1B-TR,69,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV San)",Turkish,,1.0,1_TR-3/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-3/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,1.0,1,Belief,170,belirsizlik,chatcmpl-9IN6FA8WeNpuZNi5HjQVMElBCYjkt,length,0,2,-0.09089857,2,-0.09089857,1,-2.7914124,3,-3.7074451,R,-8.091043,Y,-8.899904,**,-9.175125,Ç,-9.49444,İ,-10.171673,Ben,-10.222275,E,-10.642012,C,-10.646414,Bu,-10.750891,CE,-10.830845,4,-10.854921,Do,-11.036615,Bur,-11.388491,(,-11.394583,"""",-11.459215,-,-11.556976, ,,-11.643194,2,assistant,1714165727,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,215,216,22,,,,,,,,
23,1,Ullman Replication,24,1C-TR/5,1C-TR,5,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IN6F3tdigB92LbSLeIxaQz4NHhNR,length,0,2,-0.004209344,2,-0.004209344,1,-5.758835,Ç,-7.825739,E,-8.624393,Y,-9.70936,İ,-10.198565,CE,-10.239872,Ben,-10.253965,**,-10.51033,R,-10.53717,Ö,-10.809366,{,-10.820633,3,-10.822477,C,-10.931656,Mer,-11.251022,Bu,-11.2694435,B,-11.269512,Do,-11.608393,\xc5,-11.793831,O,,-11.794451,2,assistant,1714165727,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,282,283,23,,,,,,,,
24,1,Ullman Replication,25,1D-TR/5,1D-TR,5,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IN6GBzfdg0mX9EcMhcuiKhVPVtiv,length,0,2,-0.11511371,2,-0.11511371,1,-2.2772918,E,-5.6260905,Y,-7.7369437,{,-8.115796,Ç,-8.214662,3,-8.683679,İ,-8.950425,CE,-9.244008,"""",-9.275729,**,-9.295802,B,-9.479495,Ö,-9.494729,O,-9.587668,C,-9.731242,(,-9.777253,Ben,-9.982739,Mer,-10.142554,R,-10.159099,4,,-10.342286,2,assistant,1714165728,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,219,220,24,,,,,,,,
25,1,Ullman Replication,26,2-EN/6,2-EN,6,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,51,basket,chatcmpl-9IN6GvYzcQQiBfY4WVkrfgwrfPnx5,length,0,1,-0.50840783,1,-0.50840783,2,-0.920027,3,-10.968628, ,-12.352887,The,-13.012603,**,-13.1471615,0,-13.551616,"
",-13.570853,Answer,-14.019582,4,-14.041934,"

",-14.437452,Please,-14.465772,-,-14.612412,Sorry,-14.615017,You,-15.059061,```,-15.317604,#,-15.383621,5,-15.521618,<|end|>,-15.591767,I,,-15.632519,1,assistant,1714165728,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,150,151,25,,,,,,,,
26,1,Ullman Replication,27,2A-EN/57,2A-EN,57,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: 2A Q1 (English),English,,,5_EN/2A,1,English,You are a helpful assistant.,0,5_EN/2A,5,John thinks that the cat is in the {RESPONSE}.,"box, chest",Closed-ended,English,,,1,Thought,197,box,chatcmpl-9IN6HjZ68iFUPwoPmYSJ2SU2Pzsfl,length,0,1,-0.45006135,1,-0.45006135,2,-1.0151381,3,-10.724501,**,-11.905232, ,-12.0135765,"
",-12.463828,0,-12.652555,The,-12.68636,4,-13.765508,"

",-13.961545,Answer,-14.254648,-,-14.31556,Please,-14.628086,```,-14.707565,You,-14.740386,#,-14.834072,\,-14.877258,<|end|>,-15.104903,5,-15.314753,Sorry,,-15.339369,1,assistant,1714165729,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,153,154,26,,,,,,,,
27,1,Ullman Replication,28,2C-EN/6,2C-EN,6,2C,Unexpected Transfer,Communication,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. Mark calls John to tell him he is going to move the cat to the box. John believes him. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,78,box,chatcmpl-9IN6HK3YKgt163g1eJIaL3xWTlrRs,length,0,2,-0.45544556,2,-0.45544556,1,-1.0057538,3,-10.585624, ,-12.063756,"
",-12.249481,The,-12.416907,**,-12.7402525,Answer,-13.319788,0,-13.357784,4,-13.439833,"

",-13.6255865,Please,-13.708002,-,-14.34736,<|end|>,-14.384713,You,-14.460912,#,-14.57209,Sorry,-14.606884,5,-14.709787,```,-14.727969,This,,-14.793335,2,assistant,1714165729,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,171,172,27,,,,,,,,
28,1,Ullman Replication,29,2-TR/7,2-TR,7,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Replication: Universal 2 Q1 (Turkish),Turkish,,,5_TR-1,2,Turkish,Yardımsever bir asistansın.,0,5_TR-1,5,Can kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,55,sepetin,chatcmpl-9IN6HGuOzQk4SCESIJE6nSTPKMlm0,length,0,2,-0.31230938,2,-0.31230938,1,-1.333685,K,-6.4720993,3,-6.800228,Do,-7.6391315,İ,-8.588036,Y,-8.729401,C,-8.827866,4,-9.048004,R,-9.085712,{,-9.217485,**,-9.691488,O,-9.738564,Can,-9.84668,5,-9.939995,B,-10.066761, ,-10.154837,0,-10.325951,"""",-10.329887,Bu,,-10.4418335,2,assistant,1714165729,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,212,213,28,,,,,,,,
