,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes
10,1,Ullman Replication,11,1-TR/3,1-TR,3,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,6,çikolata,chatcmpl-9IMINotWg0Z5bhV7ZZTPYwFPOrvKt,length,0,2,-0.66661054,2,-0.66661054,1,-0.7383192,R,-6.5451965,Bu,-6.8492374,Y,-6.8568153,3,-7.048046,C,-7.1125946,İ,-7.5445194,E,-7.614231,Tor,-8.351709,B,-8.552095,Ç,-8.606575,CE,-8.894756,0,,-8.90642,Ben,-8.9526615,"""",-9.134024,Ö,-9.182371,Bur,-9.229612,Po,-9.304197,4,-9.52574,2,assistant,1714162635,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,199,200,10,,,,,,,
11,1,Ullman Replication,12,1A-TR/3,1A-TR,3,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,16,patlamış mısır,chatcmpl-9IMIOaQ9M5nfULmhTEc8qT86tvEGV,length,0,1,-0.5941103,1,-0.5941103,2,-0.81292325,E,-7.2488823,Y,-7.463213,3,-7.7397766,Do,-7.930372,C,-8.26745,R,-8.279823,Bu,-8.423145,İ,-8.499937,"""",-8.907545,0,-8.931068,B,-9.010702,Ç,,-9.013384,Ben,-9.147469,Tor,-9.496094,Po,-9.803719, ,-10.096535,4,-10.159538,Ö,-10.222683,1,assistant,1714162636,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,218,219,11,,,,,,,
12,1,Ullman Replication,13,1B-TR/68,1B-TR,68,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,1.0,,1,Belief,26,belirsizlik,chatcmpl-9IMIO7E7gnQ8RdZ5rorCEXXwveR9L,length,0,2,-0.14493665,2,-0.14493665,1,-2.232068,3,-3.688878,R,-7.0175314,Ç,-7.5509787,Y,-8.349347,Ben,-8.593221,E,-9.18189,C,-9.200887,**,-9.301814,İ,-9.429395,4,-10.049184,Bu,-10.130126,Do,,-10.44427,"""",-10.483123,5,-10.649529,Bur,-10.922338,B,-11.075282, ,-11.187259,Ö,-11.356732,2,assistant,1714162636,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,215,216,12,,,,,,,
13,1,Ullman Replication,14,1C-TR/3,1C-TR,3,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,36,patlamış mısır,chatcmpl-9IMIOz3eHKs9V9PLMGEcpUWzhR1cY,length,0,1,-0.57475185,1,-0.57475185,2,-0.82968426,Po,-9.021064,Pat,-9.262822,Y,-9.4197645,3,-9.5488405,Tor,-9.579249,İ,-9.808408,E,-9.944242,**,-10.049991,Bu,-10.065299,Ç,-10.566735,{,-10.718459,CE,,-10.794444, ,-10.818166,0,-10.900775,B,-10.903331,Ö,-11.0185995,Do,-11.046836,"""",-11.121451,1,assistant,1714162636,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,272,273,13,,,,,,,
14,1,Ullman Replication,15,1D-TR/3,1D-TR,3,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,46,patlamış mısır,chatcmpl-9IMIPNwjuMNjuvooZYk2ni8mmmebK,length,0,2,-0.21897367,2,-0.21897367,1,-1.6545014,E,-6.501347,3,-7.3237195,Tor,-7.6893334,Y,-8.091334,0,-8.247672,R,-8.252913,Po,-8.265729,İ,-8.67912,Ç,-8.734691,{,-8.777036,"""",-8.944287,4,,-9.110877,Top,-9.52842,Do,-9.552337, ,-9.669677,5,-9.721692,6,-9.750089,B,-9.771052,2,assistant,1714162637,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,14,,,,,,,
15,1,Ullman Replication,16,1-EN/4,1-EN,4,1,Unexpected Contents,Base 1,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. She reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,2,chocolate,chatcmpl-9IMIPQuSQS0B0OINgQTQ8tCa2Dpqo,length,0,2,-0.2677584,2,-0.2677584,1,-1.4487104,3,-10.978948,0,-12.105754, ,-12.832028,"
",-13.695604,-,-13.834224,4,-13.984924,**,-14.548895,5,-14.60392,The,-15.360896,ERROR,-15.529057,7,-15.545385,6,,-15.725119,"

",-15.756454,I,-15.759773,#,-15.797623,<|end|>,-15.916415,{,-15.972418,(,-16.07107,2,assistant,1714162637,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,123,124,15,,,,,,,
16,1,Ullman Replication,17,1A-EN/4,1A-EN,4,1A,Unexpected Contents,Transparent,"Here is a bag filled with popcorn. There is no chocolate in the bag. The bag is made of transparent plastic, so you can see what is inside. Yet, the label on the bag says ’chocolate’ and not “popcorn.” Sam finds the bag. She had never seen the bag before. Sam reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,12,popcorn,chatcmpl-9IMIQ0jmyPQ02ntmroTHDVRDLLWk4,length,0,2,-0.4645914,2,-0.4645914,1,-0.99002016,3,-11.201385, ,-12.050665,0,-12.455119,"
",-12.773224,-,-13.195833,**,-13.737722,4,-13.851071,The,-14.554644,5,-14.7333765,"

",-14.914391,7,-15.019749,Pop,,-15.072784,<|end|>,-15.304455,6,-15.365624,Sorry,-15.444757,ERROR,-15.528592,Answer,-15.556322,#,-15.707659,2,assistant,1714162638,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,130,131,16,,,,,,,
17,1,Ullman Replication,18,1B-EN/70,1B-EN,70,1B,Unexpected Contents,Uninformative,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam cannot read. Sam looks at the label.",English,Ullman Replication: 1B Q2 (English),English,,,2_EN/1B,1,English,You are a helpful assistant.,0,2_EN/1B,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate, uncertainty",Closed-ended,English,,,1,Action,22,uncertainty,chatcmpl-9IMIQLjWfx13KV1B5Msb7gbCiKNGL,length,0,2,-0.12406686,2,-0.12406686,3,-2.4020305,1,-3.644609,4,-12.362814, ,-12.786213,0,-13.50648,-,-14.158502,"
",-14.548135,5,-14.852097,**,-15.117058,The,-15.21699,I,-15.440904,Please,-15.7019205,#,,-15.847975,[,-15.966096,{,-16.007477,(,-16.299238,6,-16.348333,This,-16.407595,<|end|>,-16.41083,2,assistant,1714162638,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,131,132,17,,,,,,,
18,1,Ullman Replication,19,1C-EN/4,1C-EN,4,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,32,popcorn,chatcmpl-9IMIQVPmmTB6pdJ8XDHEfV3mmA4dA,length,0,2,-0.01876271,2,-0.01876271,1,-3.987345,3,-11.1975975,0,-12.119021, ,-13.147697,The,-13.219824,-,-13.264388,**,-13.741917,4,-13.798062,"
",-14.025888,ERROR,-14.201901,5,-14.320394,Please,-14.533359,Answer,,-14.676333,7,-14.763561,I,-14.989306,Response,-15.051759,Sorry,-15.151241,You,-15.163894,This,-15.193135,2,assistant,1714162638,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,161,162,18,,,,,,,
19,1,Ullman Replication,20,1D-EN/4,1D-EN,4,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,42,popcorn,chatcmpl-9IMIRDFFXAL7xQXR9zHuseXruy61N,length,0,1,-0.02482733,1,-0.02482733,2,-3.7095425,0,-10.783597,3,-12.290423,**,-14.074772, ,-14.216369,The,-14.487992,Answer,-14.550861,7,-14.643574,5,-14.819428,-,-14.965529,"
",-14.995153,4,-15.022392,#,,-15.731021,You,-15.874062,I,-15.893064,Sorry,-15.931467,6,-15.949754,8,-16.01182,9,-16.055292,1,assistant,1714162639,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,121,122,19,,,,,,,
20,1,Ullman Replication,21,1-TR/5,1-TR,5,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IMIRDfvav9KvvQIUpn7RtlnW4syW,length,0,2,-0.22697178,2,-0.22697178,1,-1.6114131,Ç,-7.0855074,Y,-7.583516,E,-7.803834,{,-7.832425,CE,-8.101178,3,-9.007203,R,-9.017415,C,-9.2617655,İ,-9.415212,Ö,-9.642747,Ben,-10.208966,B,,-10.248471,**,-10.316806,0,-10.428128,(,-10.535436,"""",-10.571807, ,-10.602159,Bu,-10.60958,2,assistant,1714162639,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,20,,,,,,,
21,1,Ullman Replication,22,1A-TR/5,1A-TR,5,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IMISV8GvxIHnZl4i0AuKuNhLURJs,length,0,2,-0.013933477,2,-0.013933477,1,-4.4625573,Y,-7.6848073,E,-7.6934304,Ç,-7.988074,CE,-8.23255,{,-8.783457,3,-9.107702,C,-9.157124,İ,-9.730988,R,-10.096275,Do,-10.518888,"""",-10.580612,**,,-10.60693,Ö,-10.806227,(,-10.833775,\xc5,-11.112406,B,-11.3382,4,-11.391825,0,-11.544909,2,assistant,1714162640,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,228,229,21,,,,,,,
22,1,Ullman Replication,23,1B-TR/69,1B-TR,69,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV San)",Turkish,,1.0,1_TR-3/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-3/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,1.0,1,Belief,170,belirsizlik,chatcmpl-9IMISTGC6M4vsz6bdrg3bWfrtuDrE,length,0,2,-0.09155505,2,-0.09155505,1,-2.7980714,3,-3.6681008,R,-8.003078,Y,-8.851053,**,-9.148731,Ç,-9.530828,İ,-10.130753,Ben,-10.321472,C,-10.47093,E,-10.659775,Bu,-10.775,4,-10.784016,CE,,-10.923824,Do,-10.958767,(,-11.50791,Bur,-11.516323,"""",-11.5479965, ,-11.590506,-,-11.623894,2,assistant,1714162640,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,215,216,22,,,,,,,
23,1,Ullman Replication,24,1C-TR/5,1C-TR,5,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IMIS55fgYnIPTJmXR22VbL9GTemi,length,0,2,-0.07410019,2,-0.07410019,1,-2.647802,Ç,-8.536081,CE,-9.6156845,Y,-9.656561,**,-10.168978,3,-10.732239,C,-10.858099, ,-10.932119,Ö,-11.153452,İ,-11.161819,Pat,-11.232349,Po,-11.318617,E,,-11.324093,R,-11.452955,{,-11.619198,Ce,-11.990608,Ben,-12.034092,B,-12.236555,Do,-12.244938,2,assistant,1714162640,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,282,283,23,,,,,,,
24,1,Ullman Replication,25,1D-TR/5,1D-TR,5,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IMITW3JDsPRVNXdYvtkAkg5Xcuhu,length,0,2,-0.09819089,2,-0.09819089,1,-2.4577966,E,-5.5719075,Ç,-7.180203,{,-7.2366776,Y,-8.019803,3,-8.062821,İ,-8.280673,CE,-9.146943,O,-9.162787,(,-9.174281,"""",-9.210683,**,-9.353061,B,,-9.374549,0,-9.4082365,Ö,-9.616584, ,-9.781898,4,-9.856635,Tek,-9.937461,\xc5,-10.041587,2,assistant,1714162641,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,219,220,24,,,,,,,
25,1,Ullman Replication,26,2-EN/6,2-EN,6,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,51,basket,chatcmpl-9IMIT4QxaPnnoyfAeUeyvDZJ9tlOR,length,0,1,-0.58387417,1,-0.58387417,2,-0.8159985,3,-10.8678, ,-10.944588,The,-11.943642,"
",-12.549793,**,-13.047308,Answer,-13.119779,0,-13.216277,Sorry,-13.558109,4,-13.737596,Please,-13.812678,"

",-14.015857,You,,-14.171669,-,-14.188426,I,-14.616086,5,-14.823298,7,-15.120676,```,-15.225581,6,-15.244183,1,assistant,1714162641,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,150,151,25,,,,,,,
26,1,Ullman Replication,27,2A-EN/57,2A-EN,57,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: 2A Q1 (English),English,,,5_EN/2A,1,English,You are a helpful assistant.,0,5_EN/2A,5,John thinks that the cat is in the {RESPONSE}.,"box, chest",Closed-ended,English,,,1,Thought,197,box,chatcmpl-9IMIVBB64u9Iqa38kYTK1ChkYPgRh,length,0,2,-0.6481721,2,-0.6481721,1,-0.7403905,3,-10.217112,**,-11.811651, ,-12.033092,"
",-12.634342,The,-12.9137125,0,-12.9947605,4,-13.355805,"

",-14.170742,Answer,-14.280391,```,-14.351001,-,-14.5069065,Please,,-14.551728,#,-14.871407,5,-14.920288,You,-14.994281,Sorry,-15.186865,\,-15.289552,I,-15.344503,2,assistant,1714162643,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,153,154,26,,,,,,,
27,1,Ullman Replication,28,2C-EN/6,2C-EN,6,2C,Unexpected Transfer,Communication,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. Mark calls John to tell him he is going to move the cat to the box. John believes him. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,78,box,chatcmpl-9IMIVB3bEi20hwQM8tSc4kRNWSZ6x,length,0,1,-0.46332407,1,-0.46332407,2,-0.9921632,3,-11.205894,**,-12.725283, ,-12.763096,The,-12.7902565,0,-13.18033,"
",-13.40958,Answer,-13.921782,4,-14.014765,Please,-14.399929,You,-14.683319,Sorry,-14.68528,-,,-14.695194,"

",-14.749281,I,-15.137812,#,-15.198404,5,-15.292358,This,-15.324907,<|end|>,-15.436085,1,assistant,1714162643,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,171,172,27,,,,,,,
28,1,Ullman Replication,29,2-TR/7,2-TR,7,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Replication: Universal 2 Q1 (Turkish),Turkish,,,5_TR-1,2,Turkish,Yardımsever bir asistansın.,0,5_TR-1,5,Can kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,55,sepetin,chatcmpl-9IMIWzRdI51EgtkprdNIFdAU6twxj,length,0,2,-0.378346,2,-0.378346,1,-1.1722741,3,-6.4421754,K,-6.6243463,Do,-7.163304,İ,-8.691445,C,-8.745606,Y,-8.830468,4,-9.048745,R,-9.141444,{,-9.201581, ,-9.403728,B,-9.847999,**,,-9.889785,O,-10.007926,5,-10.062627,0,-10.089641,Se,-10.124936,Bu,-10.167178,CE,-10.309453,2,assistant,1714162644,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,212,213,28,,,,,,,
