,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes
10,1,Ullman Replication,11,1-TR/3,1-TR,3,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,6,çikolata,chatcmpl-9IMQtOzEjpSC0xgmg4Y0WYch8HnYN,length,0,2,-0.3632853,2,-0.3632853,1,-1.1954901,Y,-8.020855,Ç,-8.276073,3,-8.323008,0,-8.812645,R,-9.092258,Bu,-9.302713,İ,-9.318115,E,-9.479918,Tor,-9.638741,"""",-9.901541,B,-9.91366,Po,-10.11507,C,-10.1956215, ,-10.284523,CE,-10.324413,Pat,-10.6633415,Do,-10.712381,(,-10.732246,2,assistant,1714163163,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,199,200,10,,,,,,,,
11,1,Ullman Replication,12,1A-TR/3,1A-TR,3,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,16,patlamış mısır,chatcmpl-9IMQtcRHjAC7pAlJtVmxEvoh50LRO,length,0,1,-0.6577678,1,-0.6577678,2,-0.7362037,Y,-8.007336,E,-8.079622,Ç,-8.167881,3,-8.330265,İ,-8.609995,Do,-8.653528,R,-8.811693,Bu,-8.878887,0,-8.924595,"""",-9.080748,**,-9.211956,C,-9.628229,B,-9.67639, ,-9.743055,Pat,-9.832808,CE,-10.025496,Po,-10.071503,Tor,-10.194483,1,assistant,1714163163,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,218,219,11,,,,,,,,
12,1,Ullman Replication,13,1B-TR/68,1B-TR,68,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,1.0,,1,Belief,26,belirsizlik,chatcmpl-9IMQu7YJiGCPPxSeJJ0E88NzkSeMY,length,0,2,-0.076947674,2,-0.076947674,1,-2.9841208,3,-3.8195872,R,-7.788831,Ç,-8.488074,Y,-8.665936,**,-8.906667,İ,-9.594037,Ben,-9.646398,E,-9.906816,C,-10.143167,Do,-10.289502,Bu,-10.44436,4,-10.582065, ,-10.588687,B,-10.868321,Bur,-10.908563,"""",-10.9371805,(,-11.025939,\xc5,-11.4337015,2,assistant,1714163164,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,215,216,12,,,,,,,,
13,1,Ullman Replication,14,1C-TR/3,1C-TR,3,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,36,patlamış mısır,chatcmpl-9IMQuy3PFsjRAcW1PPIDM1RRvUvfW,length,0,1,-0.56556606,1,-0.56556606,2,-0.846818,Tor,-7.6353045,E,-8.072558,Y,-8.16718,3,-8.181548,Do,-8.187345,{,-8.551894,0,-8.634278,Bu,-8.852815,R,-9.076766,Po,-9.126769,İ,-9.255965,**,-9.663238,Ç,-9.670562,CE,-9.67076,As,-9.820939,Ö,-9.827025,C,-10.074569,B,-10.210116,1,assistant,1714163164,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,272,273,13,,,,,,,,
14,1,Ullman Replication,15,1D-TR/3,1D-TR,3,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,46,patlamış mısır,chatcmpl-9IMQuXjmXGr77MaexS1ga3zINshYr,length,0,2,-0.44339213,2,-0.44339213,1,-1.0463642,E,-5.9760213,Tor,-7.212563,3,-7.3707147,Y,-7.6720967,R,-7.933392,Po,-8.13871,"""",-8.592234,0,-8.77734,İ,-8.91371,4,-8.974152,Ç,-8.98983,5,-9.226475,{,-9.31609,B,-9.354847,6,-9.6124,Bu,-9.708542,Top,-9.833334,Tek,-9.861198,2,assistant,1714163164,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,14,,,,,,,,
15,1,Ullman Replication,16,1-EN/4,1-EN,4,1,Unexpected Contents,Base 1,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. She reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,2,chocolate,chatcmpl-9IMQvgIMZamcOoH7Bkbs7XSr0Cjnm,length,0,2,-0.17230517,2,-0.17230517,1,-1.8437929,3,-10.340594,0,-11.684395, ,-12.697968,4,-13.21859,"
",-13.301699,5,-13.767202,-,-13.828506,**,-13.941981,The,-14.145421,7,-14.552869,6,-14.580865,I,-14.913676,Please,-14.964381,You,-14.980156,This,-15.1887045,Sorry,-15.211198,9,-15.24337,ERROR,-15.36509,2,assistant,1714163165,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,123,124,15,,,,,,,,
16,1,Ullman Replication,17,1A-EN/4,1A-EN,4,1A,Unexpected Contents,Transparent,"Here is a bag filled with popcorn. There is no chocolate in the bag. The bag is made of transparent plastic, so you can see what is inside. Yet, the label on the bag says ’chocolate’ and not “popcorn.” Sam finds the bag. She had never seen the bag before. Sam reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,12,popcorn,chatcmpl-9IMQvpML2Gofj5iWpvxtqWXdHOwac,length,0,1,-0.55244493,1,-0.55244493,2,-0.857018,3,-11.412058, ,-12.188213,0,-12.330927,"
",-13.026163,-,-13.2820015,4,-14.011412,**,-14.034491,The,-14.889191,5,-14.968138,"

",-15.004356,Pop,-15.11031,7,-15.156492,<|end|>,-15.4741745,6,-15.507801,#,-15.817478,Answer,-15.8322735,Sorry,-15.868414,Please,-15.880201,1,assistant,1714163165,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,130,131,16,,,,,,,,
17,1,Ullman Replication,18,1B-EN/70,1B-EN,70,1B,Unexpected Contents,Uninformative,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam cannot read. Sam looks at the label.",English,Ullman Replication: 1B Q2 (English),English,,,2_EN/1B,1,English,You are a helpful assistant.,0,2_EN/1B,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate, uncertainty",Closed-ended,English,,,1,Action,22,uncertainty,chatcmpl-9IMQvs5orA76OnEm79xajXZ6gC9hg,length,0,2,-0.15508267,2,-0.15508267,3,-2.1334553,1,-3.6802635,4,-12.246805, ,-13.220692,0,-14.037553,"
",-14.579979,-,-14.587458,The,-15.16164,I,-15.169341,5,-15.18492,**,-15.186726,Please,-15.381922,Sorry,-16.021248,This,-16.221228,#,-16.250526,6,-16.369032,[,-16.422424,<|end|>,-16.437317,You,-16.610556,2,assistant,1714163165,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,131,132,17,,,,,,,,
18,1,Ullman Replication,19,1C-EN/4,1C-EN,4,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,32,popcorn,chatcmpl-9IMQwnZ6FuhToOZhCyPwU888Eh49V,length,0,2,-0.01876271,2,-0.01876271,1,-3.987345,3,-11.1975975,0,-12.119021, ,-13.147697,The,-13.219824,-,-13.264388,**,-13.741917,4,-13.798062,"
",-14.025888,ERROR,-14.201901,5,-14.320394,Please,-14.533359,Answer,-14.676333,7,-14.763561,I,-14.989306,Response,-15.051759,Sorry,-15.151241,You,-15.163894,This,-15.193135,2,assistant,1714163166,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,161,162,18,,,,,,,,
19,1,Ullman Replication,20,1D-EN/4,1D-EN,4,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,42,popcorn,chatcmpl-9IMQwyih9joqwNRLuV8DmT5fkySkO,length,0,1,-0.16607727,1,-0.16607727,2,-1.877772,0,-10.014039,3,-10.941901, ,-12.348184,Answer,-13.009999,The,-13.046344,**,-13.066225,Sorry,-13.8035345,4,-13.893677,-,-13.923494,"
",-14.210461,5,-14.249641,7,-14.37273,You,-14.563402,I,-14.715186,Incorrect,-14.848845,#,-15.025535,6,-15.05331,It,-15.212567,1,assistant,1714163166,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,121,122,19,,,,,,,,
20,1,Ullman Replication,21,1-TR/5,1-TR,5,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IMQwjJWGfgCDxT9LwrDRqH83Ghdz,length,0,2,-0.1202601,2,-0.1202601,1,-2.2019918,Ç,-6.8417053,CE,-8.083651,{,-8.200529,Y,-8.203989,3,-9.136471,E,-9.185823,C,-9.260832,R,-9.910812,**,-10.027342,İ,-10.100885,Ö,-10.32988,(,-10.577742,B,-10.662842, ,-10.666506,\xc5,-10.734999,"""",-11.02676,Bu,-11.056013,[,-11.284393,2,assistant,1714163166,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,20,,,,,,,,
21,1,Ullman Replication,22,1A-TR/5,1A-TR,5,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IMQxPHYoHZCCviDIzLNnYC0GcjLJ,length,0,2,-0.014238845,2,-0.014238845,1,-4.4155545,Ç,-7.462559,Y,-8.007983,E,-8.431001,{,-8.524266,CE,-8.775048,3,-9.494126,İ,-9.514396,C,-9.591989,R,-9.739709,Ö,-10.046664,**,-10.431085,"""",-10.765332,\xc5,-11.01773,Do,-11.068385,B,-11.230821, ,-11.276032,Ben,-11.410508,(,-11.463124,2,assistant,1714163167,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,228,229,21,,,,,,,,
22,1,Ullman Replication,23,1B-TR/69,1B-TR,69,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV San)",Turkish,,1.0,1_TR-3/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-3/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,1.0,1,Belief,170,belirsizlik,chatcmpl-9IMQyT0EokjCt9HQOsCGolP1LuUq5,length,0,2,-0.082441665,2,-0.082441665,1,-2.7583792,3,-4.229155,R,-8.075134,**,-8.901148,Y,-8.91633,Ç,-9.064604,İ,-9.555584,C,-9.658525,Do,-10.102434,Ben,-10.126488,E,-10.43959,Bu,-10.80249,4,-11.032652,"""",-11.154976,CE,-11.162872,Ce,-11.377226,-,-11.52117,Bur,-11.641394, ,-11.673643,2,assistant,1714163168,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,215,216,22,,,,,,,,
23,1,Ullman Replication,24,1C-TR/5,1C-TR,5,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IMQzarzUQY8upjVsMF3RjbwlLTF2,length,0,2,-0.07410019,2,-0.07410019,1,-2.647802,Ç,-8.536081,CE,-9.6156845,Y,-9.656561,**,-10.168978,3,-10.732239,C,-10.858099, ,-10.932119,Ö,-11.153452,İ,-11.161819,Pat,-11.232349,Po,-11.318617,E,-11.324093,R,-11.452955,{,-11.619198,Ce,-11.990608,Ben,-12.034092,B,-12.236555,Do,-12.244938,2,assistant,1714163169,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,282,283,23,,,,,,,,
24,1,Ullman Replication,25,1D-TR/5,1D-TR,5,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IMQz54XDXCMrBRRbBAeCgpin9Fle,length,0,2,-0.23507652,2,-0.23507652,1,-1.62631,E,-4.7998595,{,-6.63009,Y,-7.387655,Ç,-7.8896956,3,-8.265629,İ,-8.637802,(,-8.815712,CE,-8.905468,O,-8.985971,Ö,-9.214434,"""",-9.220928,B,-9.298843,0,-9.337578, ,-9.399687,**,-9.466024,Ben,-9.640766,C,-9.82522,R,-9.904549,2,assistant,1714163169,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,219,220,24,,,,,,,,
25,1,Ullman Replication,26,2-EN/6,2-EN,6,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,51,basket,chatcmpl-9IMQzUllBZIlbknXhR9yfpbM0VGPO,length,0,1,-0.6207432,1,-0.6207432,2,-0.7713494,3,-10.733114, ,-11.593533,The,-11.868712,**,-12.523245,"
",-12.904491,0,-12.9167385,Answer,-12.997392,4,-13.322571,Please,-14.060273,You,-14.361531,5,-14.450888,-,-14.457344,"

",-14.497785,Sorry,-14.676686,7,-14.92066,9,-14.931502,#,-14.9433155,A,-14.998942,1,assistant,1714163169,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,150,151,25,,,,,,,,
26,1,Ullman Replication,27,2A-EN/57,2A-EN,57,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: 2A Q1 (English),English,,,5_EN/2A,1,English,You are a helpful assistant.,0,5_EN/2A,5,John thinks that the cat is in the {RESPONSE}.,"box, chest",Closed-ended,English,,,1,Thought,197,box,chatcmpl-9IMR0eDwfTVPHWU5pCSUzjRzufWjg,length,0,2,-0.3615832,2,-0.3615832,1,-1.1928325,3,-10.359441,The,-12.171368, ,-12.4260235,"
",-12.736211,0,-12.862701,**,-12.983122,4,-13.325367,Answer,-13.9136915,Please,-14.007405,You,-14.422162,-,-14.524068,This,-14.557265,#,-14.692523,"

",-14.700161,\,-14.755237,5,-14.879197,What,-14.938421,Sorry,-15.023848,2,assistant,1714163170,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,153,154,26,,,,,,,,
27,1,Ullman Replication,28,2C-EN/6,2C-EN,6,2C,Unexpected Transfer,Communication,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. Mark calls John to tell him he is going to move the cat to the box. John believes him. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,78,box,chatcmpl-9IMR0r01Fmyva0s2JetK7Q54uufeg,length,0,1,-0.46332407,1,-0.46332407,2,-0.9921632,3,-11.205894,**,-12.725283, ,-12.763096,The,-12.7902565,0,-13.18033,"
",-13.40958,Answer,-13.921782,4,-14.014765,Please,-14.399929,You,-14.683319,Sorry,-14.68528,-,-14.695194,"

",-14.749281,I,-15.137812,#,-15.198404,5,-15.292358,This,-15.324907,<|end|>,-15.436085,1,assistant,1714163170,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,171,172,27,,,,,,,,
28,1,Ullman Replication,29,2-TR/7,2-TR,7,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Replication: Universal 2 Q1 (Turkish),Turkish,,,5_TR-1,2,Turkish,Yardımsever bir asistansın.,0,5_TR-1,5,Can kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,55,sepetin,chatcmpl-9IMR1pOYTHDFZuynmJsNpvW4phBbH,length,0,2,-0.4025756,2,-0.4025756,1,-1.1266814,Do,-5.9887266,K,-6.2499266,3,-7.108737,İ,-8.4769125,Y,-8.548951,R,-8.576465,C,-8.750989,**,-8.766362,{,-8.968848,4,-8.999444, ,-9.461841,O,-9.878844,5,-9.9030485,CE,-10.0401125,B,-10.120858,Can,-10.132026,(,-10.159774,M,-10.285394,2,assistant,1714163171,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,212,213,28,,,,,,,,
