,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_8_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_11_bytes
10,1,Ullman Replication,11,1-TR/3,1-TR,3,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,6,çikolata,chatcmpl-9IN8XzIgJbFjSak5wI2x7ARBy1v2P,length,0,2,-0.39741492,2,-0.39741492,1,-1.1286867,Y,-7.423277,3,-7.6507683,R,-7.7079678,Ç,-7.779089,0,-8.245682,Bu,-8.287533,E,-8.452494,Tor,-8.4819355,İ,-8.546198,C,-8.973375,CE,-9.080519,B,-9.204235,"""",,-9.230244,Po,-9.272352, ,-9.397482,Do,-9.710123,Ö,-9.851152,As,-9.861521,2,assistant,1714165869,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,199,200,10,,,,,,,,,
11,1,Ullman Replication,12,1A-TR/3,1A-TR,3,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,16,patlamış mısır,chatcmpl-9IN8XihIRoPM8PwLRxn59Fd7TOUU7,length,0,1,-0.46404865,1,-0.46404865,2,-0.9980738,Y,-7.9906487,E,-8.134184,3,-8.163782,İ,-8.56193,Po,-8.8113575,0,-8.829584,Bu,-8.889416,Tor,-8.968143,R,-9.416626,"""",-9.4899235,Ç,-9.49641,C,-9.535801,B,,-9.574678,Pat,-9.608671,**,-10.100218,Ö,-10.281523, ,-10.2992935,Do,-10.320002,1,assistant,1714165869,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,218,219,11,,,,,,,,,
12,1,Ullman Replication,13,1B-TR/68,1B-TR,68,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,1.0,,1,Belief,26,belirsizlik,chatcmpl-9IN8YSMHDqPK5xYOYCuSJhM0tpIDg,length,0,2,-0.099970795,2,-0.099970795,1,-2.7593184,3,-3.5102282,R,-7.2785826,Y,-8.130958,Ç,-8.236146,Ben,-9.567246,**,-9.61,E,-9.797599,C,-9.888921,Bu,-9.955779,4,-10.148286,İ,-10.222199,Do,-10.398265,Bur,,-10.561427,"""",-11.110803,(,-11.155831,5,-11.169234,B,-11.197028, ,-11.291461,2,assistant,1714165870,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,215,216,12,,,,,,,,,
13,1,Ullman Replication,14,1C-TR/3,1C-TR,3,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,36,patlamış mısır,chatcmpl-9IN8Yc0Acow2f59xSEOlMHiurFhvY,length,0,1,-0.6440654,1,-0.6440654,2,-0.7485423,3,-8.45809,Y,-8.473093,0,-8.542822,E,-9.101183,Bu,-9.200842,İ,-9.368513,Tor,-9.407843,{,-9.422312,R,-9.493906,Do,-9.54254,**,-9.792303,CE,-9.867792,C,,-9.94318,Ö,-10.176733,Po,-10.2906,Pat,-10.298187,As,-10.513529,Ç,-10.561956,1,assistant,1714165870,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,272,273,13,,,,,,,,,
14,1,Ullman Replication,15,1D-TR/3,1D-TR,3,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,46,patlamış mısır,chatcmpl-9IN8YuVxPMtWhFDf1CzBNxQur1hV7,length,0,2,-0.21897367,2,-0.21897367,1,-1.6545014,E,-6.501347,3,-7.3237195,Tor,-7.6893334,Y,-8.091334,0,-8.247672,R,-8.252913,Po,-8.265729,İ,-8.67912,Ç,-8.734691,{,-8.777036,"""",-8.944287,4,-9.110877,Top,,-9.52842,Do,-9.552337, ,-9.669677,5,-9.721692,6,-9.750089,B,-9.771052,2,assistant,1714165870,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,14,,,,,,,,,
15,1,Ullman Replication,16,1-EN/4,1-EN,4,1,Unexpected Contents,Base 1,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. She reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,2,chocolate,chatcmpl-9IN8ZAaX5FX1ekWRtAf9eWKWiSNhM,length,0,2,-0.17230517,2,-0.17230517,1,-1.8437929,3,-10.340594,0,-11.684395, ,-12.697968,4,-13.21859,"
",-13.301699,5,-13.767202,-,-13.828506,**,-13.941981,The,-14.145421,7,-14.552869,6,-14.580865,I,-14.913676,Please,,-14.964381,You,-14.980156,This,-15.1887045,Sorry,-15.211198,9,-15.24337,ERROR,-15.36509,2,assistant,1714165871,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,123,124,15,,,,,,,,,
16,1,Ullman Replication,17,1A-EN/4,1A-EN,4,1A,Unexpected Contents,Transparent,"Here is a bag filled with popcorn. There is no chocolate in the bag. The bag is made of transparent plastic, so you can see what is inside. Yet, the label on the bag says ’chocolate’ and not “popcorn.” Sam finds the bag. She had never seen the bag before. Sam reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,12,popcorn,chatcmpl-9IN8ZXI2HvBw8BGB0KLyyrQoHHP6w,length,0,2,-0.46439907,2,-0.46439907,1,-0.9903295,3,-11.258514,0,-11.905647, ,-12.306906,"
",-13.278948,-,-13.867569,4,-14.189265,5,-15.018685,**,-15.170892,"

",-15.306191,The,-15.355364,Pop,-15.424147,<|end|>,-15.471563,6,,-15.5924635,7,-15.592908,#,-15.890278,!,-16.012793,Sorry,-16.023388,I,-16.04655,2,assistant,1714165871,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,130,131,16,,,,,,,,,
17,1,Ullman Replication,18,1B-EN/70,1B-EN,70,1B,Unexpected Contents,Uninformative,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam cannot read. Sam looks at the label.",English,Ullman Replication: 1B Q2 (English),English,,,2_EN/1B,1,English,You are a helpful assistant.,0,2_EN/1B,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate, uncertainty",Closed-ended,English,,,1,Action,22,uncertainty,chatcmpl-9IN8axM6fe9DixDdyYrFp8qXbqMVp,length,0,2,-0.21057564,2,-0.21057564,3,-1.9872746,1,-2.9412847,4,-11.96293, ,-12.971221,0,-13.340818,5,-13.881241,"
",-14.552695,-,-14.56502,I,-15.156071,The,-15.197495,Please,-15.529985,**,-15.539522,6,-15.592852,Sorry,,-15.822981,{,-15.926122,7,-15.96267,<|end|>,-16.141994,[,-16.265556,#,-16.399994,2,assistant,1714165872,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,131,132,17,,,,,,,,,
18,1,Ullman Replication,19,1C-EN/4,1C-EN,4,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,32,popcorn,chatcmpl-9IN8a2QeKM7GCxRFSJrBLDEFIlwr5,length,0,2,-0.029095804,2,-0.029095804,1,-3.5535805,3,-11.127385,0,-11.726406,-,-12.518475, ,-12.634829,The,-12.884693,"
",-13.368963,**,-13.433164,4,-13.48834,Please,-13.950448,Answer,-13.96916,5,-14.138816,ERROR,-14.149022,Sorry,,-14.381263,I,-14.427397,7,-14.628456,This,-14.784147,You,-14.839896,Response,-14.923991,2,assistant,1714165872,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,161,162,18,,,,,,,,,
19,1,Ullman Replication,20,1D-EN/4,1D-EN,4,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,42,popcorn,chatcmpl-9IN8bEa8qfJaxk6PHh0T4f9YqWpDW,length,0,1,-0.02482733,1,-0.02482733,2,-3.7095425,0,-10.783597,3,-12.290423,**,-14.074772, ,-14.216369,The,-14.487992,Answer,-14.550861,7,-14.643574,5,-14.819428,-,-14.965529,"
",-14.995153,4,-15.022392,#,-15.731021,You,,-15.874062,I,-15.893064,Sorry,-15.931467,6,-15.949754,8,-16.01182,9,-16.055292,1,assistant,1714165873,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,121,122,19,,,,,,,,,
20,1,Ullman Replication,21,1-TR/5,1-TR,5,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IN8byM5WrbSe2ZBCdzFOt0crKEsr,length,0,2,-0.5823158,2,-0.5823158,1,-0.8229164,Ç,-7.4350686,CE,-7.9782662,E,-8.198223,{,-8.502846,Y,-8.584158,C,-9.132072,3,-9.257088,**,-9.922474,İ,-10.174938,(,-10.419422,Ö,-10.498211,R,-10.532799,"""",,-10.73114, ,-10.995613,Pat,-11.008532,[,-11.035339,B,-11.066393,Bu,-11.123184,2,assistant,1714165873,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,20,,,,,,,,,
21,1,Ullman Replication,22,1A-TR/5,1A-TR,5,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IN8buQcGheuOMA12OTfT9uJHnSXn,length,0,2,-0.060524754,2,-0.060524754,1,-2.897805,Y,-7.3210897,E,-7.611478,Ç,-7.7678423,{,-7.859353,CE,-8.469308,3,-8.517589,İ,-8.641593,R,-8.804183,C,-8.836362,**,-9.47421,Ö,-9.487832,"""",-9.64471,\xc5,,-10.067866, ,-10.222518,B,-10.495175,Do,-10.508855,4,-10.567483,(,-10.615476,2,assistant,1714165873,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,228,229,21,,,,,,,,,
22,1,Ullman Replication,23,1B-TR/69,1B-TR,69,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV San)",Turkish,,1.0,1_TR-3/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-3/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,1.0,1,Belief,170,belirsizlik,chatcmpl-9IN8chVFHg7AnWUPhlmEDaNiZfu1g,length,0,2,-0.09089857,2,-0.09089857,1,-2.7914124,3,-3.7074451,R,-8.091043,Y,-8.899904,**,-9.175125,Ç,-9.49444,İ,-10.171673,Ben,-10.222275,E,-10.642012,C,-10.646414,Bu,-10.750891,CE,-10.830845,4,-10.854921,Do,,-11.036615,Bur,-11.388491,(,-11.394583,"""",-11.459215,-,-11.556976, ,-11.643194,2,assistant,1714165874,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,215,216,22,,,,,,,,,
23,1,Ullman Replication,24,1C-TR/5,1C-TR,5,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IN8c2w1QVgb932jyCdT3nqgaB8hR,length,0,2,-0.0033003394,2,-0.0033003394,1,-5.919598,Ç,-8.269679,**,-9.848273,Y,-10.053952,CE,-10.204537,Ben,-10.924281,İ,-11.103055,C,-11.163892,3,-11.166343,E,-11.215064,Ö,-11.395682,R,-11.534083, ,-11.751061,{,,-11.777829,Ce,-11.852693,Mer,-11.97438,B,-12.053576,Po,-12.164491,As,-12.299766,2,assistant,1714165874,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,282,283,23,,,,,,,,,
24,1,Ullman Replication,25,1D-TR/5,1D-TR,5,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IN8cmZqzkrAcBytRdat9s9WRkcO1,length,0,2,-0.08921011,2,-0.08921011,1,-2.5668387,E,-5.5612617,{,-6.9870906,Ç,-7.0685897,Y,-7.709724,3,-7.918117,İ,-8.157936,CE,-8.820568,(,-9.111803,**,-9.1187935,O,-9.130018,"""",-9.312027,B,-9.314587,Ö,,-9.421843,0,-9.620491, ,-9.745352,4,-9.78252,\xc5,-9.969225,Po,-10.01017,2,assistant,1714165874,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,219,220,24,,,,,,,,,
25,1,Ullman Replication,26,2-EN/6,2-EN,6,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,51,basket,chatcmpl-9IN8dd74JUYjLbmRdwy93SEU7SEn4,length,0,1,-0.6335578,1,-0.6335578,2,-0.7566333,3,-10.871473, ,-11.798578,**,-12.155474,The,-12.497097,"
",-13.132797,Answer,-13.261986,0,-13.297691,Please,-13.7884865,4,-13.817381,-,-14.127497,Sorry,-14.320871,You,-14.491833,"

",,-14.538826,```,-14.661606,#,-14.836313,5,-15.149412,<|end|>,-15.199152,This,-15.412331,1,assistant,1714165875,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,150,151,25,,,,,,,,,
26,1,Ullman Replication,27,2A-EN/57,2A-EN,57,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: 2A Q1 (English),English,,,5_EN/2A,1,English,You are a helpful assistant.,0,5_EN/2A,5,John thinks that the cat is in the {RESPONSE}.,"box, chest",Closed-ended,English,,,1,Thought,197,box,chatcmpl-9IN8dUBEsal2SdfmYvYLbCfF8akCC,length,0,2,-0.5006219,2,-0.5006219,1,-0.9319421,3,-10.479254, ,-11.729877,0,-12.686685,**,-12.887575,The,-13.085477,"
",-13.150867,4,-13.520965,-,-14.362738,Please,-14.575922,"

",-14.712866,5,-14.950102,Answer,-15.044569,#,,-15.050548,You,-15.196692,I,-15.31864,This,-15.402795,7,-15.421988,Sorry,-15.478833,2,assistant,1714165875,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,153,154,26,,,,,,,,,
27,1,Ullman Replication,28,2C-EN/6,2C-EN,6,2C,Unexpected Transfer,Communication,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. Mark calls John to tell him he is going to move the cat to the box. John believes him. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,78,box,chatcmpl-9IN8eAHVSfn0Rh7XeEduUkfUK3jjM,length,0,1,-0.43212834,1,-0.43212834,2,-1.0474008,3,-11.601779, ,-13.028371,The,-13.082106,**,-13.428249,"
",-13.529676,0,-14.169044,Answer,-14.186097,4,-14.402977,You,-14.74639,"

",-14.805102,Please,-14.926537,<|end|>,-15.052495,Sorry,,-15.138272,-,-15.212019,#,-15.366611,```,-15.502013,This,-15.581653,I,-15.668598,1,assistant,1714165876,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,171,172,27,,,,,,,,,
28,1,Ullman Replication,29,2-TR/7,2-TR,7,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Replication: Universal 2 Q1 (Turkish),Turkish,,,5_TR-1,2,Turkish,Yardımsever bir asistansın.,0,5_TR-1,5,Can kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,55,sepetin,chatcmpl-9IN8eViK83866M2jNAJa7KFNwiBJR,length,0,2,-0.46845785,2,-0.46845785,1,-1.0013863,K,-6.1828513,Do,-6.5194736,3,-7.0456195,C,-8.310507,{,-8.417406,İ,-8.481319,R,-8.730148,Y,-8.834564,Can,-9.062754,Ben,-9.324982,4,-9.332357,CE,-9.700075,B,,-9.732124,**,-9.735857,O,-9.832039, ,-9.890869,5,-9.979082,Bu,-9.998489,2,assistant,1714165876,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,212,213,28,,,,,,,,,
