,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_11_bytes
10,1,Ullman Replication,11,1-TR/3,1-TR,3,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,6,çikolata,chatcmpl-9IMyiKjpJYtPgQsTyoJ0bbyDkn6Bc,length,0,2,-0.39062858,2,-0.39062858,1,-1.1429994,Y,-7.3438835,3,-7.6633186,R,-7.8154583,Ç,-7.900526,0,-8.177626,Bu,-8.181364,E,-8.356495,Tor,-8.483641,İ,-8.513142,C,-9.002617,B,-9.1542225,"""",-9.187317,CE,-9.228384,Po,-9.327009, ,-9.385815,Do,-9.698652,Ö,-9.8514595,Bur,,-9.911041,2,assistant,1714165260,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,199,200,10,,,,,,,,,,
11,1,Ullman Replication,12,1A-TR/3,1A-TR,3,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,16,patlamış mısır,chatcmpl-9IMyjZtTNoW1X2f4vpHnMc2sO6kMH,length,0,1,-0.4673752,1,-0.4673752,2,-0.99372137,E,-7.591643,Y,-7.836392,3,-7.900685,Tor,-8.05167,0,-8.366865,Bu,-8.634748,Do,-9.07757,İ,-9.093817,Ç,-9.446287,R,-9.528765,B,-9.550245,C,-9.654596,"""",-9.677778,Pat,-9.937498,Po,-10.076485, ,-10.288773,**,-10.298819,Ö,,-10.338373,1,assistant,1714165261,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,218,219,11,,,,,,,,,,
12,1,Ullman Replication,13,1B-TR/68,1B-TR,68,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,1.0,,1,Belief,26,belirsizlik,chatcmpl-9IMyjrXOxaJn8QqdRMi3xQlQS39bP,length,0,2,-0.11540244,2,-0.11540244,1,-2.4948733,3,-3.6938918,R,-7.8649044,Ç,-7.904379,Y,-8.780487,İ,-9.498293,C,-9.619808,Ben,-9.699751,E,-9.876764,Do,-9.934776,Bu,-9.935253,4,-10.091204,**,-10.121368,CE,-10.29726,Bur,-10.618696,"""",-11.091984,Ü,-11.356712,(,-11.399803,Ö,,-11.434254,2,assistant,1714165261,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,215,216,12,,,,,,,,,,
13,1,Ullman Replication,14,1C-TR/3,1C-TR,3,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,36,patlamış mısır,chatcmpl-9IMykbXzbVLpDBsqblH6VQ6CSevzy,length,0,1,-0.3559616,1,-0.3559616,2,-1.2129371,Tor,-8.088994,3,-8.497819,Bu,-8.582673,0,-8.61321,Y,-8.738757,E,-8.783402,Do,-8.885619,Po,-9.094443,İ,-9.10505,C,-9.785308,CE,-9.917817,{,-9.930196,Pat,-10.10893,**,-10.126229,As,-10.126304,Ö,-10.227662,R,-10.481061,B,,-10.660928,1,assistant,1714165262,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,272,273,13,,,,,,,,,,
14,1,Ullman Replication,15,1D-TR/3,1D-TR,3,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,46,patlamış mısır,chatcmpl-9IMykMHnRTqTsadqurckWl2rI5WWY,length,0,2,-0.21897367,2,-0.21897367,1,-1.6545014,E,-6.501347,3,-7.3237195,Tor,-7.6893334,Y,-8.091334,0,-8.247672,R,-8.252913,Po,-8.265729,İ,-8.67912,Ç,-8.734691,{,-8.777036,"""",-8.944287,4,-9.110877,Top,-9.52842,Do,-9.552337, ,-9.669677,5,-9.721692,6,-9.750089,B,,-9.771052,2,assistant,1714165262,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,14,,,,,,,,,,
15,1,Ullman Replication,16,1-EN/4,1-EN,4,1,Unexpected Contents,Base 1,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. She reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,2,chocolate,chatcmpl-9IMyl4JkrAxXtEO3XemfKLlEBBjKz,length,0,2,-0.010625527,2,-0.010625527,1,-4.551847,3,-11.148851,0,-12.924894,4,-14.480741,-,-14.627039, ,-14.7033615,5,-14.719268,The,-15.070064,"
",-15.222974,**,-15.505244,ERROR,-15.999823,Please,-16.048944,7,-16.095636,I,-16.28776,6,-16.356924,You,-16.49307,This,-16.608232,Answer,-16.609968,9,,-16.651072,2,assistant,1714165263,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,123,124,15,,,,,,,,,,
16,1,Ullman Replication,17,1A-EN/4,1A-EN,4,1A,Unexpected Contents,Transparent,"Here is a bag filled with popcorn. There is no chocolate in the bag. The bag is made of transparent plastic, so you can see what is inside. Yet, the label on the bag says ’chocolate’ and not “popcorn.” Sam finds the bag. She had never seen the bag before. Sam reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,12,popcorn,chatcmpl-9IMymZjyw77XbRGyyX96XVQDNAKNL,length,0,2,-0.28113264,2,-0.28113264,1,-1.4063406,3,-11.1500845,0,-12.02958, ,-12.3954115,"
",-13.345201,-,-13.901403,4,-14.153352,5,-14.945398,**,-15.083271,The,-15.270524,"

",-15.355561,<|end|>,-15.410845,6,-15.516833,7,-15.557957,Pop,-15.621767,#,-15.8599,I,-15.954667,Please,-16.006853,Sorry,,-16.091845,2,assistant,1714165264,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,130,131,16,,,,,,,,,,
17,1,Ullman Replication,18,1B-EN/70,1B-EN,70,1B,Unexpected Contents,Uninformative,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam cannot read. Sam looks at the label.",English,Ullman Replication: 1B Q2 (English),English,,,2_EN/1B,1,English,You are a helpful assistant.,0,2_EN/1B,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate, uncertainty",Closed-ended,English,,,1,Action,22,uncertainty,chatcmpl-9IMymSrYUKx27wSFUwKgO05oM649p,length,0,2,-0.13884287,2,-0.13884287,3,-2.2124417,1,-3.902549,4,-12.529191, ,-13.0413885,0,-13.75846,-,-14.3958435,"
",-14.440916,5,-14.515604,The,-15.123036,I,-15.130062,Please,-15.532166,**,-15.675399,Sorry,-15.824324,6,-15.988612,7,-16.399395,[,-16.460394,"

",-16.49691,<|end|>,-16.508526,#,,-16.510483,2,assistant,1714165264,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,131,132,17,,,,,,,,,,
18,1,Ullman Replication,19,1C-EN/4,1C-EN,4,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,32,popcorn,chatcmpl-9IMynq3vaNC506gmhpLSlvQvfiTTu,length,0,2,-0.01836345,2,-0.01836345,1,-4.009031,3,-11.007268,0,-12.035331, ,-12.75148,**,-13.262248,-,-13.277694,4,-13.485206,"
",-13.581819,The,-13.780571,5,-14.047673,ERROR,-14.399487,7,-14.405914,Answer,-14.593803,6,-14.929195,Response,-14.93071,Please,-14.93078,9,-15.13456,I,-15.140869,RESP,,-15.193352,2,assistant,1714165265,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,161,162,18,,,,,,,,,,
19,1,Ullman Replication,20,1D-EN/4,1D-EN,4,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,42,popcorn,chatcmpl-9IMynuClDej7qGMqNk3KJ9SV04DNo,length,0,1,-0.049087904,1,-0.049087904,2,-3.039782,0,-10.266411,3,-11.941034, ,-12.565285,**,-13.480123,Answer,-13.654501,The,-13.758034,-,-13.843663,"
",-14.311638,Sorry,-14.393291,4,-14.632474,7,-14.649313,5,-14.6973715,I,-15.005033,#,-15.164397,6,-15.5494375,You,-15.585656,`,-15.789952,!,,-15.842349,1,assistant,1714165265,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,121,122,19,,,,,,,,,,
20,1,Ullman Replication,21,1-TR/5,1-TR,5,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IMynXE3Hwz2MMYW53uXzFb7z7my3,length,0,2,-0.17452283,2,-0.17452283,1,-1.867682,Ç,-6.208245,E,-6.7283864,{,-7.8402867,CE,-7.9277864,Y,-8.0516815,3,-8.26413,Ö,-8.604551,İ,-8.641197,R,-9.561647,Bu,-9.6486435,C,-9.683155,\xc5,-9.801441,**,-10.171818,"""",-10.211529,0,-10.394249,B,-10.424503,(,-10.603584,Ben,,-10.631659,2,assistant,1714165265,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,20,,,,,,,,,,
21,1,Ullman Replication,22,1A-TR/5,1A-TR,5,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IMyoK8OPb4DonmHS8vrYjh5UQb1Q,length,0,2,-0.03183558,2,-0.03183558,1,-3.5093784,Y,-8.28619,E,-8.336744,Ç,-8.409328,CE,-8.907957,3,-9.1234665,{,-9.360846,R,-9.662857,İ,-10.059341,C,-10.061842,Ö,-10.470966,**,-10.670973,"""",-11.114811,B,-11.412922,4,-11.521528,Do,-11.527231, ,-11.621561,(,-11.79534,0,,-11.84721,2,assistant,1714165266,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,228,229,21,,,,,,,,,,
22,1,Ullman Replication,23,1B-TR/69,1B-TR,69,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV San)",Turkish,,1.0,1_TR-3/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-3/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,1.0,1,Belief,170,belirsizlik,chatcmpl-9IMyoM08XccQa27IppnueEv7WROou,length,0,2,-0.076712094,2,-0.076712094,1,-3.320086,3,-3.3213277,R,-7.890307,Ç,-8.101721,Y,-8.707138,Ben,-8.774572,Bu,-9.3784485,E,-9.524303,C,-9.722086,İ,-9.789795,Bur,-10.345348,"""",-10.714712,**,-10.86322,4,-10.877115, ,-10.915894,Do,-10.977303,B,-10.982086,5,-11.236742,CE,,-11.453115,2,assistant,1714165266,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,215,216,22,,,,,,,,,,
23,1,Ullman Replication,24,1C-TR/5,1C-TR,5,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IMypIyP7gNn0bfAjkZYODo1Yeoig,length,0,2,-0.0215314,2,-0.0215314,1,-3.9054234,Ç,-7.763372,Y,-9.073426,CE,-9.322991,**,-9.445207,E,-9.758779,İ,-9.823882,Ö,-9.948104,R,-10.167195,C,-10.668353,3,-10.686875,{,-10.7524805,Ben,-11.174819,As,-11.349891,Mer,-11.42468,Ce,-11.556945,B,-11.715392,\xc5,-11.750997,O,,-11.790282,2,assistant,1714165267,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,282,283,23,,,,,,,,,,
24,1,Ullman Replication,25,1D-TR/5,1D-TR,5,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IMypCsTy060G5R5TEFctG1VF1S1D,length,0,2,-0.08921011,2,-0.08921011,1,-2.5668387,E,-5.5612617,{,-6.9870906,Ç,-7.0685897,Y,-7.709724,3,-7.918117,İ,-8.157936,CE,-8.820568,(,-9.111803,**,-9.1187935,O,-9.130018,"""",-9.312027,B,-9.314587,Ö,-9.421843,0,-9.620491, ,-9.745352,4,-9.78252,\xc5,-9.969225,Po,,-10.01017,2,assistant,1714165267,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,219,220,24,,,,,,,,,,
25,1,Ullman Replication,26,2-EN/6,2-EN,6,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,51,basket,chatcmpl-9IMypXeVxxki8bmuMO8LkR3FWlysi,length,0,1,-0.46075723,1,-0.46075723,2,-0.99654484,3,-11.010592, ,-12.377419,The,-12.781074,**,-13.102756,0,-13.309865,"
",-13.32995,Answer,-13.905953,4,-13.948704,Please,-14.301623,Sorry,-14.484358,"

",-14.506365,-,-14.602114,You,-14.67817,<|end|>,-15.325648,5,-15.347259,```,-15.36818,I,-15.3861,#,,-15.456039,1,assistant,1714165267,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,150,151,25,,,,,,,,,,
26,1,Ullman Replication,27,2A-EN/57,2A-EN,57,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: 2A Q1 (English),English,,,5_EN/2A,1,English,You are a helpful assistant.,0,5_EN/2A,5,John thinks that the cat is in the {RESPONSE}.,"box, chest",Closed-ended,English,,,1,Thought,197,box,chatcmpl-9IMyqgNGdyyEicLI4C2fLZMaQMLkp,length,0,2,-0.39957908,2,-0.39957908,1,-1.110755,3,-10.19173, ,-11.594123,The,-12.135777,"
",-12.544381,0,-12.677797,4,-12.865421,**,-12.935632,Answer,-13.138785,Please,-13.443547,5,-14.044355,You,-14.154539,"

",-14.160167,This,-14.318136,7,-14.533809,\,-14.641102,What,-14.737128,-,-14.738547,6,,-14.773926,2,assistant,1714165268,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,153,154,26,,,,,,,,,,
27,1,Ullman Replication,28,2C-EN/6,2C-EN,6,2C,Unexpected Transfer,Communication,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. Mark calls John to tell him he is going to move the cat to the box. John believes him. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,78,box,chatcmpl-9IMyqPpc3pADlNFhgMrg6AFvykeJs,length,0,1,-0.6189624,1,-0.6189624,2,-0.77337754,3,-11.033095, ,-12.351764,"
",-12.416844,**,-12.8780575,The,-13.129799,"

",-13.648741,4,-13.702216,0,-13.702516,Answer,-14.015767,Please,-14.306988,-,-14.381124,<|end|>,-14.457903,You,-14.843031,5,-14.9179325,#,-15.043133,```,-15.145221,6,-15.31993,This,,-15.332805,1,assistant,1714165268,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,171,172,27,,,,,,,,,,
28,1,Ullman Replication,29,2-TR/7,2-TR,7,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Replication: Universal 2 Q1 (Turkish),Turkish,,,5_TR-1,2,Turkish,Yardımsever bir asistansın.,0,5_TR-1,5,Can kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,55,sepetin,chatcmpl-9IMyrYjK0FQCUsg8K1z0WNglWyr8a,length,0,2,-0.3170185,2,-0.3170185,1,-1.3226643,K,-6.435175,3,-6.590765,Do,-7.9642467,İ,-8.014931,Y,-8.608633,C,-8.866503,4,-9.032042, ,-9.263418,R,-9.278601,**,-9.402533,{,-9.43252,B,-9.533432,0,-9.635059,5,-9.959366,Ben,-10.0067005,O,-10.144522,Can,-10.276726,Bu,,-10.311668,2,assistant,1714165269,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,212,213,28,,,,,,,,,,
