,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_8_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_5_bytes,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes
10,1,Ullman Replication,11,1-TR/3,1-TR,3,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,6,çikolata,chatcmpl-9IUWGfi6Y3vUQHmBImQc7jhRmAt00,length,0,2,-6.392203e-06,2,-6.392203e-06,**,-12.215058,"
",-14.712695,E,-15.060096,1,-15.533038,İ,-16.537474, ,-16.715399,Ç,-16.776176,3,-16.815155,Po,-16.836458,\(,-16.963228,`,-17.331785,Et,-17.50258,"""",-18.082024,0,-18.142298,Bu,-18.517603,```,-18.560968,₂,-18.646692,\[,-18.845747,*,-19.064356,2,assistant,1714194248,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,199,200,10,,,,,,,,,,,,
11,1,Ullman Replication,12,1A-TR/3,1A-TR,3,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,16,patlamış mısır,chatcmpl-9IUWH5m6ndLSa8F4EzVewvAXOSyVc,length,0,2,-6.392203e-06,2,-6.392203e-06,**,-12.861842,"
",-13.643212,E,-13.739715,1,-13.9127, ,-16.431498,3,-16.592474,İ,-16.627167,Et,-16.779871,Po,-16.795103,Ç,-16.898626,`,-18.14186,Bu,-18.309925,"

",-18.46989,0,-18.699545,"""",-18.890013,{,-18.895882,\(,-18.915136,4,-19.008642,Y,-19.176153,2,assistant,1714194249,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,218,219,11,,,,,,,,,,,,
12,1,Ullman Replication,13,1B-TR/68,1B-TR,68,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,1.0,,1,Belief,26,belirsizlik,chatcmpl-9IUWIBqehgdbLE19oPFD3rVKzRnu3,length,0,3,-0.026926784,3,-0.026926784,2,-3.6351726,1,-8.64227,E,-11.499583,"
",-14.017873,**,-14.502795,Po,-16.734354,Since,-16.936407,Ç,-18.365099, ,-18.448967,Et,-18.516798,[E,-18.77728,"""E",-18.86059,Bel,-18.91698,Bu,-19.122341,İ,-19.465027,"

",-19.48122,4,-19.490232,>,-19.64048,P,-19.807522,3,assistant,1714194250,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,215,216,12,,,,,,,,,,,,
13,1,Ullman Replication,14,1C-TR/3,1C-TR,3,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,36,patlamış mısır,chatcmpl-9IUWIVhb9buM1H9QCLkRLaZsr1LjD,length,0,2,-0.46827134,2,-0.46827134,1,-0.98373616,E,-12.535658,**,-13.848164,"
",-16.160488, ,-16.719858,Ç,-16.731314,İ,-17.229336,3,-17.526247,`,-18.387926,ç,-18.649107,{,-19.13427,Po,-19.179256,\(,-19.195585,B,-19.653845,"

",-19.854956,C,-19.908031,```,-19.912668,0,-19.937153,P,-20.127724,2,assistant,1714194250,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,272,273,13,,,,,,,,,,,,
14,1,Ullman Replication,15,1D-TR/3,1D-TR,3,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,46,patlamış mısır,chatcmpl-9IUWJI2Md9IAhrVe41tXAVV6yFrUi,length,0,2,-0.003453841,2,-0.003453841,1,-5.672096,Et,-13.051088,E,-13.205843,"
",-13.40851,**,-13.446344,Po,-15.648069,İ,-17.039652,3,-17.246063, ,-17.303724,Bu,-18.1098,Ç,-18.173555,Y,-18.280676,B,-18.347393,Pat,-18.399887,`,-18.489336,\(,-18.558392,The,-18.691307,S,-18.797441,0,-19.00493,2,assistant,1714194251,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,209,210,14,,,,,,,,,,,,
15,1,Ullman Replication,16,1-EN/4,1-EN,4,1,Unexpected Contents,Base 1,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. She reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,2,chocolate,chatcmpl-9IUWK2QeDav5YqFJ3OrEvfqFIOwJq,length,0,2,-1.6240566e-06,2,-1.6240566e-06,**,-14.049902,1,-15.118521,Sam,-15.251133, ,-16.08895,"
",-16.530272,Since,-16.831892,Based,-17.039228,Respond,-17.244806,Given,-17.304861,The,-17.340422,She,-17.754774,3,-18.968128,`,-19.014032,２,-19.09442,\[,-19.19232,​,-19.620522, Sam,-19.710928,  ,-19.846857,   ,-19.894485,2,assistant,1714194252,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,123,124,15,,,,,,,,,,,,
16,1,Ullman Replication,17,1A-EN/4,1A-EN,4,1A,Unexpected Contents,Transparent,"Here is a bag filled with popcorn. There is no chocolate in the bag. The bag is made of transparent plastic, so you can see what is inside. Yet, the label on the bag says ’chocolate’ and not “popcorn.” Sam finds the bag. She had never seen the bag before. Sam reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,12,popcorn,chatcmpl-9IUWLPPp0bFFzEwK0m93d8tbvkPWl,length,0,2,-1.0564331e-05,2,-1.0564331e-05,1,-11.625575,**,-13.767501,Sam,-15.00339,"
",-17.030874, ,-17.13808,Based,-17.345373,Respond,-17.361448,The,-17.954052,Given,-18.375748,She,-18.691961,Since,-19.301107,3,-19.476261,​,-19.641659,２,-19.743404,\[,-19.754631,`,-19.928322, Sam,-20.31669,\(,-20.353224,To,-20.452393,2,assistant,1714194253,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,130,131,16,,,,,,,,,,,,
17,1,Ullman Replication,18,1B-EN/70,1B-EN,70,1B,Unexpected Contents,Uninformative,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam cannot read. Sam looks at the label.",English,Ullman Replication: 1B Q2 (English),English,,,2_EN/1B,1,English,You are a helpful assistant.,0,2_EN/1B,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate, uncertainty",Closed-ended,English,,,1,Action,22,uncertainty,chatcmpl-9IUWLOMnWqTkBaeF95RqyRiYdrFPe,length,0,2,-0.00022606621,2,-0.00022606621,1,-8.94773,3,-9.260541,Sam,-14.914147,**,-15.007331,"
",-17.385355, ,-17.394983,Since,-17.483706,Respond,-17.509314,Given,-17.799042,The,-17.931435,Based,-18.142687,She,-18.756395,If,-19.750547,To,-19.954313, Sam,-19.978632,２,-20.011793,`,-20.085041,I,-20.09049,​,-20.254599,2,assistant,1714194253,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,131,132,17,,,,,,,,,,,,
18,1,Ullman Replication,19,1C-EN/4,1C-EN,4,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,32,popcorn,chatcmpl-9IUWMiDvWax18WQGEhT9MWfIXkuvt,length,0,2,-0.032348257,2,-0.032348257,1,-3.447372,**,-14.443462,Sam,-14.595573,Based,-15.853306,Respond,-16.625511,"
",-16.83992,The,-17.137897,Given,-17.249279,3,-17.413767,Since,-17.474848, ,-17.496552,She,-17.609636,２,-18.505295,Despite,-18.997381,According,-19.157038,`,-19.20382,To,-19.525034,\(,-19.605701,If,-19.72868,2,assistant,1714194254,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,161,162,18,,,,,,,,,,,,
19,1,Ullman Replication,20,1D-EN/4,1D-EN,4,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,42,popcorn,chatcmpl-9IUWMmkxPQAiFpPjrrKJUgre4DHAa,length,0,2,-7.3458323e-06,2,-7.3458323e-06,1,-12.135876,**,-14.162497,The,-15.0111065,Sam,-15.2017975,Based,-15.80982, ,-16.0644,"
",-16.24453,Given,-16.30133,Despite,-16.789038,Since,-17.088093,Respond,-17.211485,3,-17.670546,Although,-17.976912,２,-18.603123,​,-18.649734,Though,-18.847462,`,-18.887695,Two,-19.002872,Considering,-19.101242,2,assistant,1714194254,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,121,122,19,,,,,,,,,,,,
20,1,Ullman Replication,21,1-TR/5,1-TR,5,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IUWNsd0XO7xPfZXiW4yKZYhQ3DDS,length,0,2,-0.019478098,2,-0.019478098,1,-3.9483492,**,-13.459681,E,-13.8017235,"
",-14.99604,Ç,-16.056393,İ,-16.67091,\(,-16.99819, ,-17.348652,Po,-17.357344,3,-17.551428,Et,-17.843206,`,-18.058292,Bu,-18.720058,B,-18.730522,"""",-18.91432,{,-18.997952,Pat,-19.080685,P,-19.091024,C,-19.095854,2,assistant,1714194255,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,209,210,20,,,,,,,,,,,,
21,1,Ullman Replication,22,1A-TR/5,1A-TR,5,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IUWOQafd6cwt8gRfd3hZRprKYUnh,length,0,1,-0.010591683,1,-0.010591683,2,-4.55303,E,-15.754389,**,-16.104763,"
",-16.199121,Ç,-16.818998,İ,-17.864948,3,-18.051794, ,-18.22011,Et,-19.310776,0,-19.495428,Po,-19.616365,ç,-19.79062,Bu,-20.39001,`,-20.447672,Pat,-20.5801,C,-20.791636,P,-20.817163,B,-20.8902,"""",-20.920786,1,assistant,1714194256,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,228,229,21,,,,,,,,,,,,
22,1,Ullman Replication,23,1B-TR/69,1B-TR,69,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV San)",Turkish,,1.0,1_TR-3/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-3/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,1.0,1,Belief,170,belirsizlik,chatcmpl-9IUWOApEn92VGkl74Pmv1EEwEIIi1,length,0,2,-0.29284558,2,-0.29284558,3,-1.3713635,1,-9.467807,E,-10.798877,**,-13.132161,"
",-13.216414,Po,-16.91619,Since,-16.998766,Ç,-17.365313,Et,-17.448233,Bel,-17.541088, ,-18.093458,\(,-18.349957,İ,-18.363424,"""E",-18.78967,`,-18.93569,Bu,-19.034887,[E,-19.067822,{,-19.25746,S,-19.281609,2,assistant,1714194256,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,215,216,22,,,,,,,,,,,,
23,1,Ullman Replication,24,1C-TR/5,1C-TR,5,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IUWP775gufv7HSkBhpzlShnuKSCt,length,0,1,-0.0032076577,1,-0.0032076577,2,-5.745361,E,-12.311656,**,-14.94897,Ç,-17.256754, ,-17.349667,0,-17.832195,3,-17.981346,İ,-18.21631,"
",-18.47472,Pat,-18.950651,ç,-19.13259,`,-19.36464,Po,-19.377014,P,-19.601955,\(,-19.706833,Bu,-19.760384,C,-20.214949,4,-20.41425,```,-20.526524,1,assistant,1714194257,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,282,283,23,,,,,,,,,,,,
24,1,Ullman Replication,25,1D-TR/5,1D-TR,5,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IUWQ0ZzshmBD7OVnTvrQX79T18t9,length,0,1,-0.044960286,1,-0.044960286,2,-3.1244318,E,-13.752346,**,-14.326527,"
",-14.787727,Ç,-15.39377,Et,-16.106524,İ,-16.413326,Po,-16.762314,3,-17.520952, ,-18.035301,\(,-18.276932,Bu,-18.281368,Pat,-18.620705,0,-18.882774,Ö,-18.898836,B,-19.169197,C,-19.290533,ç,-19.291615,P,-19.469776,1,assistant,1714194258,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,219,220,24,,,,,,,,,,,,
25,1,Ullman Replication,26,2-EN/6,2-EN,6,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,51,basket,chatcmpl-9IUWRzc8ZgVmmMaepvcvwVvE6On71,length,0,2,-2.6537622e-05,2,-2.6537622e-05,**,-10.55081,John,-15.90826,"
",-16.522306,`,-17.011448,The,-17.603733,Since,-17.605938,1,-18.14119, ,-18.587795,Based,-18.772184,Respond,-19.144436,3,-19.14915,\[,-19.334,,-19.380535,₂,-19.669708,２,-19.678677,{,-19.797298,In,-19.853065,>,-19.887175,Given,-19.91164,2,assistant,1714194259,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,150,151,25,,,,,,,,,,,,
26,1,Ullman Replication,27,2A-EN/57,2A-EN,57,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: 2A Q1 (English),English,,,5_EN/2A,1,English,You are a helpful assistant.,0,5_EN/2A,5,John thinks that the cat is in the {RESPONSE}.,"box, chest",Closed-ended,English,,,1,Thought,197,box,chatcmpl-9IUWRvfOvy39WDd71noMJbR6k02zr,length,0,2,-1.6762922e-05,2,-1.6762922e-05,**,-11.033407,John,-15.467939,`,-16.627806,The,-16.852343,"
",-16.883062,1,-17.509378,3,-17.900167, ,-18.013857,Since,-18.07944,Based,-18.320635,In,-18.62521,{,-18.846663,₂,-18.854353,Respond,-18.874493,,-18.874752,２,-18.976648,\[,-19.031462,```,-19.147717,To,-19.256784,2,assistant,1714194259,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,153,154,26,,,,,,,,,,,,
27,1,Ullman Replication,28,2C-EN/6,2C-EN,6,2C,Unexpected Transfer,Communication,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. Mark calls John to tell him he is going to move the cat to the box. John believes him. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,78,box,chatcmpl-9IUWSDh4Jxsq80JvLRfYZhaKUveF7,length,0,1,-0.009534601,1,-0.009534601,2,-4.657736,**,-14.139196,John,-14.767939,Since,-16.512398,The,-16.660204,`,-17.51422,Based,-17.61046, ,-18.276701,3,-18.468397,Respond,-19.003366,Mark,-19.16767,Given,-19.205137,In,-19.36934,Correct,-19.382757,"
",-19.405117,According,-19.61117,If,-19.861555,***,-19.958197,Despite,-19.98004,1,assistant,1714194260,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,171,172,27,,,,,,,,,,,,
28,1,Ullman Replication,29,2-TR/7,2-TR,7,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Replication: Universal 2 Q1 (Turkish),Turkish,,,5_TR-1,2,Turkish,Yardımsever bir asistansın.,0,5_TR-1,5,Can kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,55,sepetin,chatcmpl-9IUWSAN7xxeD4ucpWPbY2II22xBgD,length,0,2,-2.355753e-05,2,-2.355753e-05,Can,-10.821145,**,-12.645053,"
",-15.064288,1,-17.095093, ,-17.475853,3,-17.929153,`,-18.129974,\(,-18.314499,M,-18.403753,C,-18.466805,"""",-18.728548,K,-19.046576,İ,-19.140913,```,-19.294947,S,-19.366652,[,-19.506376, Can,-19.539116,5,-19.657898,\[,-19.735023,2,assistant,1714194260,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,212,213,28,,,,,,,,,,,,
