,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_5_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_2_bytes,choices_0_logprobs_content_0_top_logprobs_8_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_11_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes
10,1,Ullman Replication,11,1-TR/3,1-TR,3,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,6,çikolata,chatcmpl-9IUrjQ2PJp2ruIAsnxuSRcB28Tb9G,length,0,2,-2.577686e-06,2,-2.577686e-06,**,-13.580077,"
",-14.095578,1,-15.548018,E,-15.905379, ,-17.019918,İ,-17.068476,3,-17.294176,Ç,-17.647825,Po,-18.271189,\(,-18.397074,Bu,-18.726398,`,-18.837856,Et,-19.012745,"""",-19.136595,0,-19.214521,-,-19.344322,```,-19.525156,"

",-19.66063,4,-19.708164,2,assistant,1714195579,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,199,200,10,,,,,,,,,,,,,
11,1,Ullman Replication,12,1A-TR/3,1A-TR,3,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,16,patlamış mısır,chatcmpl-9IUrkdfFgVum1TT6oJfSzTrurfnmM,length,0,2,-9.849109e-06,2,-9.849109e-06,**,-12.132919,"
",-13.2613735,1,-13.470953,E,-14.331434,İ,-16.675749,Et,-16.68373,3,-16.700703, ,-16.7847,Po,-17.21993,Ç,-17.236214,`,-17.470999,\(,-17.834646,Bu,-18.18698,0,-18.373568,"""",-18.460825,"

",-18.746845,\[,-18.836594,```,-18.857168,C,-18.862823,2,assistant,1714195580,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,218,219,11,,,,,,,,,,,,,
12,1,Ullman Replication,13,1B-TR/68,1B-TR,68,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,1.0,,1,Belief,26,belirsizlik,chatcmpl-9IUrko9ybWD9zG5iiGoi2hxX8luKY,length,0,2,-0.06227755,2,-0.06227755,3,-2.8097408,1,-9.000392,E,-10.49998,"
",-12.513135,**,-13.2514105,Since,-15.155452,Et,-15.230124,Po,-15.470113,Ç,-16.3122,"""E",-17.602772,İ,-17.626236,Bu,-17.899923, ,-18.080334,[E,-18.203392,Y,-18.48284,Ö,-18.504084,"

",-18.612377,P,-18.629719,C,-18.821056,2,assistant,1714195580,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,215,216,12,,,,,,,,,,,,,
13,1,Ullman Replication,14,1C-TR/3,1C-TR,3,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,36,patlamış mısır,chatcmpl-9IUrlCNHHldQjdSRiGEtJiNlzhB02,length,0,1,-0.08498566,1,-0.08498566,2,-2.5075054,E,-13.059969,**,-14.008463,"
",-16.960402,Ç,-17.085188,İ,-17.301172, ,-17.356794,3,-17.594936,ç,-18.84533,`,-18.916767,0,-19.136324,Po,-19.465708,\(,-19.725496,Ark,-19.984241,B,-20.013432,Bu,-20.134922,C,-20.270983,Ö,-20.459877,P,-20.51549,1,assistant,1714195581,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,272,273,13,,,,,,,,,,,,,
14,1,Ullman Replication,15,1D-TR/3,1D-TR,3,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,46,patlamış mısır,chatcmpl-9IUrlTCfKHbSFUud6JS9WfJ2zsm0Z,length,0,2,-8.75699e-05,2,-8.75699e-05,1,-9.52726,**,-11.937893,E,-12.332291,Et,-13.005795,"
",-13.897915,Po,-15.669842,3,-16.551533,İ,-16.657352,`,-16.952133,0,-17.201578,Bu,-17.393597,\(,-17.412258,Pat,-17.458601,Ç,-17.516521, ,-17.575611,Y,-17.694157,The,-18.092533,B,-18.442057,S,-18.476734,2,assistant,1714195581,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,209,210,14,,,,,,,,,,,,,
15,1,Ullman Replication,16,1-EN/4,1-EN,4,1,Unexpected Contents,Base 1,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. She reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,2,chocolate,chatcmpl-9IUrmclZQqnZCrYV8R3wy3Q9snQF9,length,0,2,-1.6240566e-06,2,-1.6240566e-06,**,-14.049902,1,-15.118521,Sam,-15.251133, ,-16.08895,"
",-16.530272,Since,-16.831892,Based,-17.039228,Respond,-17.244806,Given,-17.304861,The,-17.340422,She,-17.754774,3,-18.968128,`,-19.014032,２,-19.09442,\[,-19.19232,​,-19.620522, Sam,-19.710928,  ,-19.846857,   ,-19.894485,2,assistant,1714195582,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,123,124,15,,,,,,,,,,,,,
16,1,Ullman Replication,17,1A-EN/4,1A-EN,4,1A,Unexpected Contents,Transparent,"Here is a bag filled with popcorn. There is no chocolate in the bag. The bag is made of transparent plastic, so you can see what is inside. Yet, the label on the bag says ’chocolate’ and not “popcorn.” Sam finds the bag. She had never seen the bag before. Sam reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,12,popcorn,chatcmpl-9IUrms3JJGsNvjJmmShZ1CX7jxaBk,length,0,2,-4.8709502e-05,2,-4.8709502e-05,1,-9.953761,**,-14.444547,Sam,-14.744502, ,-16.95119,Respond,-17.622807,Based,-18.003582,"
",-18.212914,The,-18.62714,She,-18.85665,3,-18.977076,Given,-19.1547,２,-19.290373,Since,-19.48175,​,-19.534018, Sam,-20.246256,`,-20.394503,\[,-20.464035,₂,-20.476034,Two,-20.496971,2,assistant,1714195582,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,130,131,16,,,,,,,,,,,,,
17,1,Ullman Replication,18,1B-EN/70,1B-EN,70,1B,Unexpected Contents,Uninformative,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam cannot read. Sam looks at the label.",English,Ullman Replication: 1B Q2 (English),English,,,2_EN/1B,1,English,You are a helpful assistant.,0,2_EN/1B,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate, uncertainty",Closed-ended,English,,,1,Action,22,uncertainty,chatcmpl-9IUrnWKCmPVOLgwsokK8A8mDJrQrO,length,0,2,-0.00041065403,2,-0.00041065403,1,-8.368617,3,-8.638602,Sam,-14.212573,**,-14.691535,"
",-16.720476,Respond,-17.094805, ,-17.41357,Based,-17.429033,Since,-17.632643,The,-17.761702,Given,-17.771559,She,-18.662512,`,-19.641193,２,-19.798437,To,-19.850441, Sam,-19.868246,I,-19.871153,Answer,-20.095245,If,-20.405931,2,assistant,1714195583,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,131,132,17,,,,,,,,,,,,,
18,1,Ullman Replication,19,1C-EN/4,1C-EN,4,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,32,popcorn,chatcmpl-9IUrpfMZHxj2ebZggKcC0Pwrmq4gV,length,0,2,-0.00832402,2,-0.00832402,1,-4.7930837,**,-13.3630295,Sam,-14.349819,Based,-15.802689,Given,-16.948936,Respond,-17.042046,3,-17.116531, ,-17.125225,"
",-17.126673,The,-17.222574,Since,-17.880579,２,-17.990322,She,-18.020098,`,-18.886791,According,-19.191021,\[,-19.211346,[,-19.287241,To,-19.3337,Despite,-19.339714,2,assistant,1714195585,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,161,162,18,,,,,,,,,,,,,
19,1,Ullman Replication,20,1D-EN/4,1D-EN,4,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,42,popcorn,chatcmpl-9IUrqLPWvGBCqgbxEhlmYcObjYcIN,length,0,2,-8.061054e-06,2,-8.061054e-06,1,-12.149588,**,-13.838522,The,-14.622101,Sam,-15.068592,Based,-15.506821,"
",-15.635189, ,-15.752796,Since,-16.06673,Given,-16.140156,Despite,-16.413473,Respond,-16.623358,3,-17.890068,Although,-17.969898,２,-18.222942,​,-18.265625,She,-18.333885,Two,-18.53782,Considering,-18.843685,Even,-18.946083,2,assistant,1714195586,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,121,122,19,,,,,,,,,,,,,
20,1,Ullman Replication,21,1-TR/5,1-TR,5,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IUrq9LGrLiL88mjba4k0iqqSBFRY,length,0,2,-0.004354752,2,-0.004354752,1,-5.439194,**,-13.974672,E,-14.531313,Ç,-14.821497,"
",-15.199783,İ,-16.490595, ,-16.913675,3,-17.002707,Po,-17.059658,Et,-17.59543,ç,-18.244793,Bu,-18.29829,\(,-18.316385,`,-18.406366,B,-18.429853,"""",-18.474586,-,-18.622456,0,-18.760744,Y,-18.81563,2,assistant,1714195586,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,209,210,20,,,,,,,,,,,,,
21,1,Ullman Replication,22,1A-TR/5,1A-TR,5,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IUrrOgFstVlgZywggkMuLULPJmBP,length,0,1,-0.0051187156,1,-0.0051187156,2,-5.2775455,"
",-15.440631,**,-15.619531,E,-15.625438,Ç,-16.458887,İ,-17.83176, ,-17.86119,3,-18.361473,0,-18.533623,Po,-18.948229,ç,-19.170021,Bu,-19.903683,Pat,-20.04986,C,-20.149193,P,-20.254301,Et,-20.414074,`,-20.512564,"""",-20.600847,B,-20.6077,1,assistant,1714195587,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,228,229,21,,,,,,,,,,,,,
22,1,Ullman Replication,23,1B-TR/69,1B-TR,69,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV San)",Turkish,,1.0,1_TR-3/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-3/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,1.0,1,Belief,170,belirsizlik,chatcmpl-9IUrrym0AA4xOfZsSs6IRmPjVBYML,length,0,2,-0.121274725,2,-0.121274725,3,-2.1702173,1,-9.869514,E,-12.703527,"
",-13.746376,**,-14.747406,Since,-16.431366,Po,-16.51075,Et,-17.477713,Ç,-18.038525, ,-18.298044,Bu,-18.702127,Bel,-18.747196,İ,-18.947248,\(,-19.17042,[E,-19.328943,"""E",-19.378748,B,-19.497562,{,-19.688148,`,-19.688913,2,assistant,1714195587,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,215,216,22,,,,,,,,,,,,,
23,1,Ullman Replication,24,1C-TR/5,1C-TR,5,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IUrsC2X4Oc2V3J4JatGnVs2Nt5gQ,length,0,1,-0.004649661,1,-0.004649661,2,-5.3739505,E,-12.880793,**,-14.956064,Ç,-16.977654,"
",-17.217196, ,-17.52189,0,-17.81538,3,-17.983742,İ,-18.087488,Pat,-18.841513,ç,-18.906067,Po,-19.504662,`,-19.557549,P,-20.064331,\(,-20.222496,Bu,-20.37471,C,-20.389854,4,-20.494974,Ö,-20.777565,1,assistant,1714195588,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,282,283,23,,,,,,,,,,,,,
24,1,Ullman Replication,25,1D-TR/5,1D-TR,5,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IUrsqiW2BLohPADu8v1PxvCIs0xh,length,0,1,-0.01303987,1,-0.01303987,2,-4.3464484,"
",-14.385354,E,-14.393998,**,-14.503732,Et,-14.615743,Ç,-15.923051,Po,-16.835863,İ,-16.90735, ,-17.988234,3,-18.10737,Bu,-18.346361,\(,-19.233744,C,-19.348595,0,-19.43085,B,-19.437098,ç,-19.483656,P,-19.549438,Ö,-19.568281,S,-19.608557,1,assistant,1714195588,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,219,220,24,,,,,,,,,,,,,
25,1,Ullman Replication,26,2-EN/6,2-EN,6,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,51,basket,chatcmpl-9IUrt9diaVVsuCdyxW5F7dGI4Yv0r,length,0,2,-1.4259645e-05,2,-1.4259645e-05,**,-11.191146,John,-15.317311,The,-17.050825,"
",-17.201572,`,-17.28052,1,-17.97871, ,-18.029446,Since,-18.575747,Respond,-18.839626,\[,-18.921099,Based,-18.935558,3,-18.991858,２,-19.06524,₂,-19.20737,{,-19.246378,,-19.248781,In,-19.310339,\(,-19.570204,To,-19.772352,2,assistant,1714195589,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,150,151,25,,,,,,,,,,,,,
26,1,Ullman Replication,27,2A-EN/57,2A-EN,57,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: 2A Q1 (English),English,,,5_EN/2A,1,English,You are a helpful assistant.,0,5_EN/2A,5,John thinks that the cat is in the {RESPONSE}.,"box, chest",Closed-ended,English,,,1,Thought,197,box,chatcmpl-9IUrtABJzwYPfVzwp7dnfYw5pqdLM,length,0,2,-1.2948405e-05,2,-1.2948405e-05,**,-11.288202,John,-15.753309,"
",-16.653996,`,-16.742186,1,-16.862843,The,-17.126726,Respond,-17.51126,3,-17.540476,{,-17.609196,Since,-17.671083, ,-17.9416,２,-18.101881,₂,-18.300833,In,-18.511915,,-18.66705,Based,-18.863207,Given,-19.020367,```,-19.038494,To,-19.341782,2,assistant,1714195589,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,153,154,26,,,,,,,,,,,,,
27,1,Ullman Replication,28,2C-EN/6,2C-EN,6,2C,Unexpected Transfer,Communication,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. Mark calls John to tell him he is going to move the cat to the box. John believes him. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,78,box,chatcmpl-9IUruarV6pJY2uMs9pN5YbEafME6S,length,0,1,-0.041055713,1,-0.041055713,2,-3.2133808,**,-12.996511,John,-13.568602,Since,-15.768255,The,-15.926855,`,-17.07372,Based,-17.250105, ,-17.825998,"
",-17.913298,3,-18.02408,Mark,-18.084675,Respond,-18.572832,Given,-18.692783,In,-18.779627,\[,-18.903448,According,-19.07211,Despite,-19.237398,{,-19.385061,Correct,-19.405111,1,assistant,1714195590,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,171,172,27,,,,,,,,,,,,,
28,1,Ullman Replication,29,2-TR/7,2-TR,7,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Replication: Universal 2 Q1 (Turkish),Turkish,,,5_TR-1,2,Turkish,Yardımsever bir asistansın.,0,5_TR-1,5,Can kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,55,sepetin,chatcmpl-9IUru7PwDDuByPRERM1Bw2XgMO3wd,length,0,2,-2.7133641e-05,2,-2.7133641e-05,Can,-10.860287,**,-11.8593445,"
",-14.440727,1,-16.018316,3,-17.181675, ,-17.571724,`,-17.803669,\(,-18.09286,C,-18.110264,M,-18.231874,İ,-18.55371,5,-18.5982,S,-18.659979,K,-18.807995,"""",-18.81979,```,-19.08484,4,-19.316275,\[,-19.433311,The,-19.475636,2,assistant,1714195590,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,212,213,28,,,,,,,,,,,,,
