,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_8_bytes,choices_0_logprobs_content_0_top_logprobs_5_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_3_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes
10,1,Ullman Replication,11,1-TR/3,1-TR,3,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,6,çikolata,chatcmpl-9INMU2sDo1skprrVtcjioMSNWqOLD,length,0,2,-4.9617593e-06,2,-4.9617593e-06,**,-12.631135,"
",-13.9931135,1,-15.038705,E,-15.587939,İ,-16.73315, ,-16.750666,Ç,-16.801653,3,-16.960417,Po,-17.641413,\(,-17.781239,`,-18.057508,0,-18.127642,Et,-18.19863,Bu,-18.35193,"""",-18.353277,```,-18.678988,-,-18.938337,\[,-19.082516,"

",-19.203545,2,assistant,1714166734,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,199,200,10,,,,,,,,,,,,,
11,1,Ullman Replication,12,1A-TR/3,1A-TR,3,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,16,patlamış mısır,chatcmpl-9INMVHNf24pcPD9UNvmMsaGU1Ypo2,length,0,2,-6.1537958e-06,2,-6.1537958e-06,**,-12.31291,"
",-14.640457,E,-14.702768,1,-14.819952, ,-16.476332,İ,-16.66845,3,-16.885157,Ç,-17.122478,Et,-17.315794,Po,-17.462526,`,-17.576288,\(,-18.011385,"""",-18.477818,Bu,-18.546446,"

",-18.743473,\[,-18.785976,*,-18.859709,```,-18.893978,0,-18.978254,2,assistant,1714166735,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,218,219,11,,,,,,,,,,,,,
12,1,Ullman Replication,13,1B-TR/68,1B-TR,68,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,1.0,,1,Belief,26,belirsizlik,chatcmpl-9INMV2faoi8H4ES4ThnyCIY64YULV,length,0,2,-0.1979678,2,-0.1979678,3,-1.7193453,1,-7.962237,E,-9.664162,"
",-12.363848,**,-12.690697,Since,-14.921892,Po,-15.349291,Ç,-16.53609,"""E",-16.549442,[E,-16.631844,Et,-16.84614,\(,-17.375473, ,-17.441212,Bu,-17.544275,İ,-17.548159,>E,-18.04476,B,-18.166315,P,-18.358788,Ö,-18.36312,2,assistant,1714166735,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,215,216,12,,,,,,,,,,,,,
13,1,Ullman Replication,14,1C-TR/3,1C-TR,3,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,36,patlamış mısır,chatcmpl-9INMWNXIwaoEHoS3UoKd94ZRhP2BM,length,0,2,-0.45287216,2,-0.45287216,1,-1.0100583,**,-13.525456,E,-13.602881,"
",-16.324781, ,-17.148014,İ,-17.6684,3,-17.730618,Ç,-17.866037,Ark,-18.7951,Po,-18.869135,`,-18.915373,0,-19.037054,\(,-19.60754,ç,-20.051325,"""",-20.351854,4,-20.36906,B,-20.384642,I,-20.444593,```,-20.445562,2,assistant,1714166736,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,272,273,13,,,,,,,,,,,,,
14,1,Ullman Replication,15,1D-TR/3,1D-TR,3,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,46,patlamış mısır,chatcmpl-9INMXvkoppFphdHKr16Xp1f3sLqwA,length,0,2,-0.0001006823,2,-0.0001006823,1,-9.503891,**,-11.072359,Et,-12.163851,E,-12.735064,"
",-13.395624,Po,-15.656923,İ,-16.353846,3,-16.634768,`,-16.755703, ,-16.974413,\(,-17.113907,Ç,-17.269775,Bu,-17.303455,Y,-17.528793,\[,-18.135363,```,-18.164036,The,-18.194887,B,-18.288425,[,-18.315445,2,assistant,1714166737,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,209,210,14,,,,,,,,,,,,,
15,1,Ullman Replication,16,1-EN/4,1-EN,4,1,Unexpected Contents,Base 1,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. She reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,2,chocolate,chatcmpl-9INMY8Re9gJ3mdf6KRFRUZJ4IN2Rg,length,0,2,-1.8624639e-06,2,-1.8624639e-06,**,-14.145098,Since,-15.322432,Sam,-15.403849,1,-15.935286,Based,-15.973927, ,-16.111607,Given,-16.199938,"
",-16.829357,The,-17.448597,Respond,-17.823145,She,-18.430895,3,-18.70714,\[,-18.89718,`,-18.899656,２,-18.95878,​,-19.773113,₂,-19.779654,Considering,-19.78855, Sam,-19.806791,2,assistant,1714166738,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,123,124,15,,,,,,,,,,,,,
16,1,Ullman Replication,17,1A-EN/4,1A-EN,4,1A,Unexpected Contents,Transparent,"Here is a bag filled with popcorn. There is no chocolate in the bag. The bag is made of transparent plastic, so you can see what is inside. Yet, the label on the bag says ’chocolate’ and not “popcorn.” Sam finds the bag. She had never seen the bag before. Sam reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,12,popcorn,chatcmpl-9INMYbptebstN9EGG1NFQIir2Mlr1,length,0,2,-5.080963e-06,2,-5.080963e-06,1,-12.456246,**,-13.934857,Sam,-16.906092, ,-17.362974,"
",-17.654541,The,-18.24446,Respond,-18.285204,Based,-18.818731,Since,-19.141083,２,-19.458336,Given,-19.555628,`,-19.885155,She,-19.933176,₂,-20.323685,  ,-20.45511,,-20.472925,\[,-20.484388,​,-20.540054,   ,-20.713614,2,assistant,1714166738,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,130,131,16,,,,,,,,,,,,,
17,1,Ullman Replication,18,1B-EN/70,1B-EN,70,1B,Unexpected Contents,Uninformative,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam cannot read. Sam looks at the label.",English,Ullman Replication: 1B Q2 (English),English,,,2_EN/1B,1,English,You are a helpful assistant.,0,2_EN/1B,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate, uncertainty",Closed-ended,English,,,1,Action,22,uncertainty,chatcmpl-9INMZFEmIr85EijqprOQ8R53pzNXZ,length,0,2,-0.0005301566,2,-0.0005301566,1,-8.034828,3,-8.491196,Sam,-15.017204,**,-15.129141,Since,-17.419346, ,-17.609917,Respond,-17.912884,Given,-18.035381,"
",-18.06934,Based,-18.098577,The,-18.116476,She,-19.092537,I,-19.835562,If,-20.142212,`,-20.145996,To,-20.199482,２,-20.224665, Sam,-20.268711,Answer,-20.452883,2,assistant,1714166739,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,131,132,17,,,,,,,,,,,,,
18,1,Ullman Replication,19,1C-EN/4,1C-EN,4,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,32,popcorn,chatcmpl-9INMas7jLlf3VwxxeqCnVnm3bqyKA,length,0,2,-0.0050466065,2,-0.0050466065,1,-5.291767,**,-14.104937,Sam,-16.542858,２,-17.003544,3,-17.279507, ,-17.491503,"
",-17.737083,The,-17.877775,Respond,-17.911373,Based,-17.956905,Given,-18.633171,₂,-18.745071,,-19.163963,She,-19.205647,Since,-19.27332,`,-19.403538,\(,-19.414047,\[,-19.719652,[,-19.944511,2,assistant,1714166740,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,161,162,18,,,,,,,,,,,,,
19,1,Ullman Replication,20,1D-EN/4,1D-EN,4,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,42,popcorn,chatcmpl-9INMafejLN3vEe9GPDfzA263IWOgC,length,0,2,-7.226629e-06,2,-7.226629e-06,1,-12.38763,**,-13.539734,The,-14.444296,Sam,-15.177544,"
",-15.508965,Based,-15.568089, ,-15.923254,Given,-16.267307,Since,-16.409386,Respond,-16.478315,Despite,-17.239939,3,-17.80914,２,-18.31497,Although,-18.365904,Two,-18.643768,\[,-18.663536,`,-18.695698,​,-18.798931,,-19.02581,2,assistant,1714166740,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,121,122,19,,,,,,,,,,,,,
20,1,Ullman Replication,21,1-TR/5,1-TR,5,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9INMcqj4sxNU52GESgXbNcxDS1QgG,length,0,2,-0.026566867,2,-0.026566867,1,-3.641416,**,-14.010758,"
",-14.818368,E,-15.185866,Ç,-15.419227,İ,-16.30115, ,-17.716581,Po,-17.770006,3,-18.067957,\(,-18.23547,Et,-18.338371,Bu,-18.574308,Pat,-18.916643,`,-18.919012,B,-18.961523,ç,-18.992525,0,-19.052427,C,-19.097795,P,-19.26932,2,assistant,1714166742,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,209,210,20,,,,,,,,,,,,,
21,1,Ullman Replication,22,1A-TR/5,1A-TR,5,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9INMc3Di5AX8mQhDKQOamibQCRhKW,length,0,1,-0.008460914,1,-0.008460914,2,-4.7766113,**,-15.26066,E,-15.517143,"
",-15.630707,Ç,-16.457005,İ,-17.772755, ,-17.847948,3,-18.04559,ç,-18.77484,0,-19.120293,Po,-19.208601,Et,-19.842213,\(,-19.947296,Pat,-20.014523,`,-20.120731,Bu,-20.142378,C,-20.249016,P,-20.305962,"""",-20.336433,1,assistant,1714166742,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,228,229,21,,,,,,,,,,,,,
22,1,Ullman Replication,23,1B-TR/69,1B-TR,69,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV San)",Turkish,,1.0,1_TR-3/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-3/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,1.0,1,Belief,170,belirsizlik,chatcmpl-9INMdz0sql4BSCsZ6iHMEZe0Vmmpi,length,0,2,-0.08007988,2,-0.08007988,3,-2.5659273,1,-9.170614,E,-12.575066,"
",-13.875792,**,-14.149038,Ç,-17.539717,Po,-17.74377,Et,-17.941072,Bel,-18.134182, ,-18.187006,Since,-18.215025,İ,-18.388716,\(,-18.46342,0,-18.560415,"""E",-18.92049,`,-18.929712,Bu,-19.121365,{,-19.376543,[E,-19.481466,2,assistant,1714166743,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,215,216,22,,,,,,,,,,,,,
23,1,Ullman Replication,24,1C-TR/5,1C-TR,5,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9INMd2mV8HF3G5juejehtuTiIAgoy,length,0,1,-0.004010134,1,-0.004010134,2,-5.521859,E,-12.675874,**,-14.963267,Ç,-17.106798, ,-17.156525,0,-18.039732,İ,-18.0914,"
",-18.108004,3,-18.209808,Pat,-18.625004,ç,-19.107265,Po,-19.249243,`,-19.298256,\(,-19.710579,P,-19.794764,"""",-20.203789,Bu,-20.2583,4,-20.570415,C,-20.578762,1,assistant,1714166743,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,282,283,23,,,,,,,,,,,,,
24,1,Ullman Replication,25,1D-TR/5,1D-TR,5,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9INMeGhx7npkclOOQJyIji8MQkctO,length,0,2,-0.5452376,2,-0.5452376,1,-0.8668166,"
",-12.782329,E,-13.188113,**,-13.207965,Et,-13.329421,Po,-15.597297,Ç,-16.279676,İ,-16.460302,Bu,-17.33451,Pat,-17.716452, ,-17.934454,Y,-18.259048,3,-18.371769,\(,-18.510483,B,-18.586187,P,-18.819942,Ö,-19.188179,H,-19.243042,T,-19.354984,2,assistant,1714166744,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,219,220,24,,,,,,,,,,,,,
25,1,Ullman Replication,26,2-EN/6,2-EN,6,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,51,basket,chatcmpl-9INMfNupsygS2oOjOzDw42RCC9MBe,length,0,2,-1.5332478e-05,2,-1.5332478e-05,**,-11.099758,"
",-16.76677,John,-17.099693,`,-17.386116,The,-17.474375,1,-17.72097, ,-18.492378,3,-18.545822,２,-18.888042,,-18.985516,₂,-19.064919,Since,-19.171932,\[,-19.551096,Based,-19.639835,In,-19.725632,```,-19.79779,{,-19.813745,Respond,-19.942406,\(,-20.188293,2,assistant,1714166745,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,150,151,25,,,,,,,,,,,,,
26,1,Ullman Replication,27,2A-EN/57,2A-EN,57,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: 2A Q1 (English),English,,,5_EN/2A,1,English,You are a helpful assistant.,0,5_EN/2A,5,John thinks that the cat is in the {RESPONSE}.,"box, chest",Closed-ended,English,,,1,Thought,197,box,chatcmpl-9INMfbls25wKG21hqKZZphzAgtiud,length,0,2,-9.014684e-06,2,-9.014684e-06,**,-11.661832,John,-16.432037,1,-17.003916,`,-17.144394,The,-17.435156,"
",-17.445236,3,-17.95093, ,-18.454222,２,-18.57195,Since,-18.737356,₂,-18.827913,Respond,-19.05842,,-19.268967,In,-19.400545,```,-19.403112,{,-19.498947,\[,-19.541273,To,-19.782667,Based,-19.880901,2,assistant,1714166745,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,153,154,26,,,,,,,,,,,,,
27,1,Ullman Replication,28,2C-EN/6,2C-EN,6,2C,Unexpected Transfer,Communication,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. Mark calls John to tell him he is going to move the cat to the box. John believes him. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,78,box,chatcmpl-9INMg0Nt8kXzDXmm6LuFoIHRilybe,length,0,1,-0.10617423,1,-0.10617423,2,-2.2953146,John,-13.562464,**,-14.007172,Since,-15.796143,The,-16.71992,Based,-16.987316,`,-17.6672,"
",-18.545656,Mark,-18.550228,3,-18.621426,Given,-18.697845, ,-18.835735,Respond,-19.057476,According,-19.12946,In,-19.309275,Despite,-19.333591,If,-19.900177,Although,-20.057602,{,-20.063004,1,assistant,1714166746,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,171,172,27,,,,,,,,,,,,,
28,1,Ullman Replication,29,2-TR/7,2-TR,7,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Replication: Universal 2 Q1 (Turkish),Turkish,,,5_TR-1,2,Turkish,Yardımsever bir asistansın.,0,5_TR-1,5,Can kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,55,sepetin,chatcmpl-9INMgHHdGbeMXlAMRVxk4Q7V32b08,length,0,2,-2.7848862e-05,2,-2.7848862e-05,Can,-10.7902155,**,-11.90688,"
",-15.00195,1,-17.015785, ,-17.52398,`,-17.668753,C,-17.774483,3,-17.879143,\(,-18.031532,M,-18.368338,"""",-18.58774,İ,-18.797613,K,-19.097986,S,-19.251951,```,-19.522314, Can,-19.791094,>,-19.842073,{,-19.848574,[,-19.896261,2,assistant,1714166746,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,212,213,28,,,,,,,,,,,,,
