,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes
10,1,Ullman Replication,11,1-TR/3,1-TR,3,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,6,çikolata,chatcmpl-9IN0zO4tGfxMe2NitHEW3OFgMdGym,length,0,2,-0.65300745,2,-0.65300745,1,-0.75354,R,-6.316454,Bu,-6.743149,Y,-6.8331757,3,-7.268446,C,-7.2796097,İ,-7.3414364,E,-7.8743877,Tor,-8.494091,B,-8.525579,Ben,-8.589413,CE,-8.775793,Ç,,-8.864361,Bur,-9.062206,"""",-9.117176,Ö,-9.138081,0,-9.144936,Po,-9.512972,4,-9.623436,2,assistant,1714165401,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,199,200,10,,,,,,
11,1,Ullman Replication,12,1A-TR/3,1A-TR,3,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,16,patlamış mısır,chatcmpl-9IN10bHxqXXVT9OS17LhLDESMUfDy,length,0,2,-0.2893598,2,-0.2893598,1,-1.3927438,Ç,-7.2980976,R,-8.008171,Y,-8.134375,Do,-8.142109,3,-8.666565,E,-8.96627,"""",-8.982876,**,-9.177931,İ,-9.278206,C,-9.460545,Bu,-9.902449,B,,-10.097879, ,-10.26989,Ö,-10.483704,CE,-10.579254,0,-10.683535,(,-10.909306,[,-10.925346,2,assistant,1714165402,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,218,219,11,,,,,,
12,1,Ullman Replication,13,1B-TR/68,1B-TR,68,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,1.0,,1,Belief,26,belirsizlik,chatcmpl-9IN10kyObNt1ES8nQ8MiWqtcRrENi,length,0,2,-0.04516107,2,-0.04516107,1,-3.4874694,3,-4.3512697,R,-8.831386,Ç,-8.850724,Y,-9.5488405,**,-9.70733,İ,-10.643529,Do,-10.700479,E,-10.826882,C,-10.883563,4,-10.980685,CE,-11.12552,Bu,,-11.380189,Ben,-11.517978, ,-11.554694,"""",-11.588584,(,-11.722867,Bur,-11.864013,Ce,-12.031232,2,assistant,1714165402,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,215,216,12,,,,,,
13,1,Ullman Replication,14,1C-TR/3,1C-TR,3,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,36,patlamış mısır,chatcmpl-9IN10K9TIKkMCrB7MF3PultFpwEFs,length,0,1,-0.652598,1,-0.652598,2,-0.7408911,3,-8.170911,Do,-8.215671,Bu,-8.238948,Y,-8.393737,Tor,-8.712987,R,-8.86349,E,-8.900882,0,-9.084281,Po,-9.218314,İ,-9.222753,Ç,-9.259704,As,,-9.57867,C,-9.620969,CE,-9.661639,**,-9.920379,B,-10.063462,Ö,-10.122073, ,-10.31058,1,assistant,1714165402,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,272,273,13,,,,,,
14,1,Ullman Replication,15,1D-TR/3,1D-TR,3,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,46,patlamış mısır,chatcmpl-9IN11XnwYIqiGEt3Tih212Zhg7lXD,length,0,2,-0.26546088,2,-0.26546088,1,-1.4807433,E,-6.454832,R,-7.233677,Y,-7.3795547,Tor,-7.436569,3,-7.7701797,0,-8.468182,Po,-8.578402,Ç,-8.94994,{,-8.970522,"""",-9.149782,Do,-9.493494,4,,-9.495398,İ,-9.579245,B,-9.778793,5,-9.933439,6,-10.062445, ,-10.170818,7,-10.186796,2,assistant,1714165403,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,14,,,,,,
15,1,Ullman Replication,16,1-EN/4,1-EN,4,1,Unexpected Contents,Base 1,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. She reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,2,chocolate,chatcmpl-9IN11iuAlQYOA1ig8bgu2jd4tkbii,length,0,2,-0.05578811,2,-0.05578811,1,-2.9145489,3,-10.821056,0,-12.572298, ,-13.511049,4,-13.930967,"
",-13.987793,-,-14.353572,5,-14.380979,**,-15.200476,The,-15.370847,ERROR,-15.372155,7,-15.478018,6,,-15.573513,Please,-16.005537,#,-16.179377,I,-16.260363,<|end|>,-16.270594,"

",-16.280369,9,-16.292776,2,assistant,1714165403,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,123,124,15,,,,,,
16,1,Ullman Replication,17,1A-EN/4,1A-EN,4,1A,Unexpected Contents,Transparent,"Here is a bag filled with popcorn. There is no chocolate in the bag. The bag is made of transparent plastic, so you can see what is inside. Yet, the label on the bag says ’chocolate’ and not “popcorn.” Sam finds the bag. She had never seen the bag before. Sam reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,12,popcorn,chatcmpl-9IN12oGlYrGOhF1AqUbLlBfBbvWn8,length,0,1,-0.4076518,1,-0.4076518,2,-1.0943869,3,-10.91547,0,-11.985527, ,-12.039379,"
",-13.007156,-,-13.307122,4,-13.537894,5,-14.278298,**,-14.303111,The,-14.472178,7,-14.701484,6,-14.8414,#,,-14.956471,Please,-15.128637,"

",-15.208992,I,-15.4396715,<|end|>,-15.439683,Sorry,-15.447179,You,-15.57467,1,assistant,1714165404,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,130,131,16,,,,,,
17,1,Ullman Replication,18,1B-EN/70,1B-EN,70,1B,Unexpected Contents,Uninformative,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam cannot read. Sam looks at the label.",English,Ullman Replication: 1B Q2 (English),English,,,2_EN/1B,1,English,You are a helpful assistant.,0,2_EN/1B,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate, uncertainty",Closed-ended,English,,,1,Action,22,uncertainty,chatcmpl-9IN12wmHUV4Shf9zQ1yidBYXGF4e9,length,0,2,-0.13884287,2,-0.13884287,3,-2.2124417,1,-3.902549,4,-12.529191, ,-13.0413885,0,-13.75846,-,-14.3958435,"
",-14.440916,5,-14.515604,The,-15.123036,I,-15.130062,Please,-15.532166,**,-15.675399,Sorry,,-15.824324,6,-15.988612,7,-16.399395,[,-16.460394,"

",-16.49691,<|end|>,-16.508526,#,-16.510483,2,assistant,1714165404,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,131,132,17,,,,,,
18,1,Ullman Replication,19,1C-EN/4,1C-EN,4,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,32,popcorn,chatcmpl-9IN12eoLmc2EPIfcAOc4z8a9iYx11,length,0,2,-0.029095804,2,-0.029095804,1,-3.5535805,3,-11.127385,0,-11.726406,-,-12.518475, ,-12.634829,The,-12.884693,"
",-13.368963,**,-13.433164,4,-13.48834,Please,-13.950448,Answer,-13.96916,5,-14.138816,ERROR,,-14.149022,Sorry,-14.381263,I,-14.427397,7,-14.628456,This,-14.784147,You,-14.839896,Response,-14.923991,2,assistant,1714165404,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,161,162,18,,,,,,
19,1,Ullman Replication,20,1D-EN/4,1D-EN,4,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,42,popcorn,chatcmpl-9IN13LdMKQm3UPg579F7kzFknWUfr,length,0,1,-0.013868816,1,-0.013868816,2,-4.289658,0,-10.116044,3,-11.601506, ,-13.176485,**,-13.612038,Answer,-13.793816,-,-14.035384,7,-14.225186,5,-14.247174,The,-14.387133,4,-14.420987,"
",-14.541857,You,,-14.897347,Sorry,-14.901052,I,-15.018505,#,-15.028446,6,-15.284933,8,-15.483431,9,-15.574046,1,assistant,1714165405,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,121,122,19,,,,,,
20,1,Ullman Replication,21,1-TR/5,1-TR,5,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IN13wbOnuilHW4Lcr4GB6U1n6wu1,length,0,2,-0.22697178,2,-0.22697178,1,-1.6114131,Ç,-7.0855074,Y,-7.583516,E,-7.803834,{,-7.832425,CE,-8.101178,3,-9.007203,R,-9.017415,C,-9.2617655,İ,-9.415212,Ö,-9.642747,Ben,-10.208966,B,,-10.248471,**,-10.316806,0,-10.428128,(,-10.535436,"""",-10.571807, ,-10.602159,Bu,-10.60958,2,assistant,1714165405,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,20,,,,,,
21,1,Ullman Replication,22,1A-TR/5,1A-TR,5,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IN14cmNmHZBbjPbchem1ugK4v0N2,length,0,2,-0.45439684,2,-0.45439684,1,-1.0265156,Ç,-6.2213397,E,-6.549064,{,-6.9449687,Y,-7.218353,CE,-8.019304,C,-8.189129,3,-8.5752125,İ,-8.7806015,Ö,-8.80751,Do,-9.249611,**,-9.652702,R,,-9.673174,0,-10.023785,Pat,-10.221199,Bu,-10.289747,"""",-10.461594,B,-10.49703,\xc5,-10.574806,2,assistant,1714165406,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,228,229,21,,,,,,
22,1,Ullman Replication,23,1B-TR/69,1B-TR,69,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV San)",Turkish,,1.0,1_TR-3/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-3/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,1.0,1,Belief,170,belirsizlik,chatcmpl-9IN14YCmy9734ogHbMGNSypYF3Mlr,length,0,2,-0.09089857,2,-0.09089857,1,-2.7914124,3,-3.7074451,R,-8.091043,Y,-8.899904,**,-9.175125,Ç,-9.49444,İ,-10.171673,Ben,-10.222275,E,-10.642012,C,-10.646414,Bu,-10.750891,CE,-10.830845,4,,-10.854921,Do,-11.036615,Bur,-11.388491,(,-11.394583,"""",-11.459215,-,-11.556976, ,-11.643194,2,assistant,1714165406,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,215,216,22,,,,,,
23,1,Ullman Replication,24,1C-TR/5,1C-TR,5,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IN15giIfRFeFdcCooJn98cDbjdmy,length,0,2,-0.022443607,2,-0.022443607,1,-3.8551404,Ç,-7.987232,Y,-9.1189785,**,-9.473736,İ,-9.700165,E,-9.744244,CE,-9.814789,Ö,-9.932888,{,-10.423574,3,-10.5650215,R,-10.61322,C,-10.800213,Ben,,-11.363115,As,-11.5023,B,-11.717714,\xc5,-11.806829,Mer,-11.871113,Ce,-11.882545,O,-11.919165,2,assistant,1714165407,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,282,283,23,,,,,,
24,1,Ullman Replication,25,1D-TR/5,1D-TR,5,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IN153juYxwI7lt61KDgJnbTCyHvl,length,0,2,-0.09819089,2,-0.09819089,1,-2.4577966,E,-5.5719075,Ç,-7.180203,{,-7.2366776,Y,-8.019803,3,-8.062821,İ,-8.280673,CE,-9.146943,O,-9.162787,(,-9.174281,"""",-9.210683,**,-9.353061,B,,-9.374549,0,-9.4082365,Ö,-9.616584, ,-9.781898,4,-9.856635,Tek,-9.937461,\xc5,-10.041587,2,assistant,1714165407,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,219,220,24,,,,,,
25,1,Ullman Replication,26,2-EN/6,2-EN,6,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,51,basket,chatcmpl-9IN167UPgLHA09vhvvKoDUIJ467kP,length,0,1,-0.567057,1,-0.567057,2,-0.8375648,3,-10.768488, ,-12.411718,**,-12.707114,The,-13.024974,"
",-13.261016,0,-13.46922,Answer,-13.767416,4,-14.002174,"

",-14.277854,Please,-14.425088,-,-14.684468,Sorry,,-14.693053,```,-15.035451,You,-15.1551,#,-15.241267,<|end|>,-15.536686,5,-15.561168,I,-15.839715,1,assistant,1714165408,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,150,151,25,,,,,,
26,1,Ullman Replication,27,2A-EN/57,2A-EN,57,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: 2A Q1 (English),English,,,5_EN/2A,1,English,You are a helpful assistant.,0,5_EN/2A,5,John thinks that the cat is in the {RESPONSE}.,"box, chest",Closed-ended,English,,,1,Thought,197,box,chatcmpl-9IN16g2qRTi7uOrxDs1Y7UjnzavlV,length,0,2,-0.49204007,2,-0.49204007,1,-0.9453119,3,-10.493903, ,-12.193707,The,-12.32116,**,-12.755275,"
",-12.808776,0,-13.141612,Answer,-13.277049,4,-13.356525,Please,-13.967562,You,-14.297382,"

",-14.322969,-,,-14.391579,This,-14.63973,#,-14.824572,5,-14.825263,<|end|>,-15.045106,What,-15.100034,\,-15.156698,2,assistant,1714165408,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,153,154,26,,,,,,
27,1,Ullman Replication,28,2C-EN/6,2C-EN,6,2C,Unexpected Transfer,Communication,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. Mark calls John to tell him he is going to move the cat to the box. John believes him. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,78,box,chatcmpl-9IN16XULektIhB0wY2FnT13eT06c5,length,0,1,-0.46902812,1,-0.46902812,2,-0.98253024,3,-11.52125,The,-12.824238, ,-12.827598,"
",-13.29316,**,-13.984128,Answer,-14.042594,0,-14.145461,Sorry,-14.439647,Please,-14.492323,4,-14.67046,You,-14.777166,"

",,-15.117974,I,-15.315872,<|end|>,-15.325964,-,-15.390305,Thank,-15.546813,This,-15.696009,#,-15.749557,1,assistant,1714165408,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,171,172,27,,,,,,
28,1,Ullman Replication,29,2-TR/7,2-TR,7,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Replication: Universal 2 Q1 (Turkish),Turkish,,,5_TR-1,2,Turkish,Yardımsever bir asistansın.,0,5_TR-1,5,Can kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,55,sepetin,chatcmpl-9IN17nvZ496ZV9jzaECtUZaCZJCKu,length,0,2,-0.31230938,2,-0.31230938,1,-1.333685,K,-6.4720993,3,-6.800228,Do,-7.6391315,İ,-8.588036,Y,-8.729401,C,-8.827866,4,-9.048004,R,-9.085712,{,-9.217485,**,-9.691488,O,-9.738564,Can,,-9.84668,5,-9.939995,B,-10.066761, ,-10.154837,0,-10.325951,"""",-10.329887,Bu,-10.4418335,2,assistant,1714165409,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,212,213,28,,,,,,
29,1,Ullman Replication,30,2A-TR/58,2A-TR,58,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Replication: 2A Q1 (Turkish),Turkish,,,5_TR-1/2A,2,Turkish,Yardımsever bir asistansın.,0,5_TR-1/2A,5,Can kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sandığın",Closed-ended,Turkish,,,1,Thought,200,kutunun,chatcmpl-9IN173IunpmSfhDJl0y97Xs8oytZy,length,0,2,-0.392963,2,-0.392963,1,-1.1669364,3,-4.8085227,K,-6.9254184,4,-7.1259646,İ,-7.1695495,0,-7.6246524,C,-7.797439,**,-8.235529,{,-8.684511,5,-8.805996,R,-8.962776,Y,-9.006739,CE,,-9.362228,6,-9.415195, ,-9.462345,Top,-9.545094,Do,-9.563559,Can,-9.675678,O,-9.728798,2,assistant,1714165409,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,221,222,29,,,,,,
