,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes
10,1,Ullman Replication,11,1-TR/3,1-TR,3,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,6,çikolata,chatcmpl-9IMD87AfxKvGk2yII8EmP2xcRvdPn,length,0,2,-0.66661054,2,-0.66661054,1,-0.7383192,R,-6.5451965,Bu,-6.8492374,Y,-6.8568153,3,-7.048046,C,-7.1125946,İ,-7.5445194,E,-7.614231,Tor,-8.351709,B,-8.552095,Ç,-8.606575,CE,-8.894756,0,-8.90642,Ben,-8.9526615,"""",-9.134024,Ö,-9.182371,Bur,-9.229612,Po,-9.304197,4,,-9.52574,2,assistant,1714162310,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,199,200,10,,,,,,
11,1,Ullman Replication,12,1A-TR/3,1A-TR,3,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,16,patlamış mısır,chatcmpl-9IMD9PHttlpMOjYVCfFjaFTIvPDfV,length,0,2,-0.5755755,2,-0.5755755,1,-0.83410704,E,-7.645537,Y,-7.6621156,3,-7.850968,Ç,-8.295766,0,-8.389724,Tor,-8.5822935,İ,-8.713517,Bu,-8.854049,C,-9.231488,R,-9.341233,B,-9.360568,"""",-9.366296,Do,-9.816667,Ö,-9.875585,Po,-10.055041,4,-10.221406,**,-10.279336, ,,-10.293977,2,assistant,1714162311,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,218,219,11,,,,,,
12,1,Ullman Replication,13,1B-TR/68,1B-TR,68,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,1.0,,1,Belief,26,belirsizlik,chatcmpl-9IMD9Kw3Q43v3uNpX32UsdcBb3qUK,length,0,2,-0.13589393,2,-0.13589393,1,-2.3108282,3,-3.6972418,R,-6.8020105,Ç,-7.60048,Y,-8.183932,Ben,-8.249375,E,-9.078368,İ,-9.201655,C,-9.220084,**,-9.337554,Bu,-9.707065,4,-9.811234,Do,-10.242806,"""",-10.286712,Bur,-10.471583,5,-10.488416, ,-10.515895,B,-10.783895,CE,,-10.818398,2,assistant,1714162311,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,215,216,12,,,,,,
13,1,Ullman Replication,14,1C-TR/3,1C-TR,3,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,36,patlamış mısır,chatcmpl-9IMDAQQ69PBR5uVebMaLhBgMCTLzh,length,0,1,-0.57224256,1,-0.57224256,2,-0.838209,Tor,-7.609165,E,-7.9209423,Y,-8.007545,3,-8.217094,0,-8.316324,Do,-8.589287,Bu,-8.847506,{,-8.969189,İ,-9.05143,R,-9.135298,CE,-9.265108,C,-9.445435,Ç,-9.516571,Po,-9.584038,Ö,-9.672153,**,-10.005062,As,-10.179495,Pat,,-10.264591,1,assistant,1714162312,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,272,273,13,,,,,,
14,1,Ullman Replication,15,1D-TR/3,1D-TR,3,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV Zan)",Turkish,1.0,,1_TR-2,2,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,46,patlamış mısır,chatcmpl-9IMDAK8ybqwaU2Li3r56v1FcBEMYT,length,0,2,-0.37936237,2,-0.37936237,1,-1.1752036,E,-5.841702,Y,-7.362986,R,-7.4689755,3,-7.5288854,Tor,-8.007555,{,-8.535938,Po,-8.610733,"""",-8.816704,0,-8.98938,İ,-9.053511,4,-9.311577,Ç,-9.392544,Do,-9.480684,5,-9.521299,B,-9.576521,Bu,-9.731237,C,-9.780754,6,,-9.909641,2,assistant,1714162312,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,14,,,,,,
15,1,Ullman Replication,16,1-EN/4,1-EN,4,1,Unexpected Contents,Base 1,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. She reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,2,chocolate,chatcmpl-9IMDAQ62S0YBAfGUZFUAgeJwMhVOr,length,0,2,-0.010625527,2,-0.010625527,1,-4.551847,3,-11.148851,0,-12.924894,4,-14.480741,-,-14.627039, ,-14.7033615,5,-14.719268,The,-15.070064,"
",-15.222974,**,-15.505244,ERROR,-15.999823,Please,-16.048944,7,-16.095636,I,-16.28776,6,-16.356924,You,-16.49307,This,-16.608232,Answer,-16.609968,9,,-16.651072,2,assistant,1714162312,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,123,124,15,,,,,,
16,1,Ullman Replication,17,1A-EN/4,1A-EN,4,1A,Unexpected Contents,Transparent,"Here is a bag filled with popcorn. There is no chocolate in the bag. The bag is made of transparent plastic, so you can see what is inside. Yet, the label on the bag says ’chocolate’ and not “popcorn.” Sam finds the bag. She had never seen the bag before. Sam reads the label.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,12,popcorn,chatcmpl-9IMDB55TNr5OOPIFYRcSy2yBVp6tv,length,0,1,-0.55244493,1,-0.55244493,2,-0.857018,3,-11.412058, ,-12.188213,0,-12.330927,"
",-13.026163,-,-13.2820015,4,-14.011412,**,-14.034491,The,-14.889191,5,-14.968138,"

",-15.004356,Pop,-15.11031,7,-15.156492,<|end|>,-15.4741745,6,-15.507801,#,-15.817478,Answer,-15.8322735,Sorry,-15.868414,Please,,-15.880201,1,assistant,1714162313,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,130,131,16,,,,,,
17,1,Ullman Replication,18,1B-EN/70,1B-EN,70,1B,Unexpected Contents,Uninformative,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam cannot read. Sam looks at the label.",English,Ullman Replication: 1B Q2 (English),English,,,2_EN/1B,1,English,You are a helpful assistant.,0,2_EN/1B,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate, uncertainty",Closed-ended,English,,,1,Action,22,uncertainty,chatcmpl-9IMDBhKNl8RoPl4BQdFQ77SVWxk5b,length,0,2,-0.115197,2,-0.115197,3,-2.3341167,1,-4.4312143,4,-12.496846, ,-12.777015,0,-14.142336,-,-14.171253,"
",-14.346382,**,-14.471367,5,-15.019434,The,-15.074838,I,-15.3398285,Please,-15.387466,#,-15.699132,[,-15.809724,"

",-15.879309,Sorry,-16.158314,This,-16.188301,(,-16.303537,{,,-16.331558,2,assistant,1714162313,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,131,132,17,,,,,,
18,1,Ullman Replication,19,1C-EN/4,1C-EN,4,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,32,popcorn,chatcmpl-9IMDClaJ0E15OWnNTk5Ur9KA9fyHG,length,0,2,-0.025145667,2,-0.025145667,1,-3.6982205,3,-10.799977,0,-12.003999, ,-12.297934,The,-12.749502,**,-12.909163,-,-13.007829,4,-13.164833,"
",-13.173455,5,-13.650758,Answer,-13.726767,7,-13.900653,Response,-13.997298,Please,-14.067835,I,-14.166452,ERROR,-14.452253,RESP,-14.503881,6,-14.525846,You,,-14.595894,2,assistant,1714162314,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,161,162,18,,,,,,
19,1,Ullman Replication,20,1D-EN/4,1D-EN,4,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Replication: Universal 1 Q2 (English),English,,,2_EN,1,English,You are a helpful assistant.,0,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,42,popcorn,chatcmpl-9IMDCH3oj1LVKkr5CN9EU1YR6seNF,length,0,1,-0.030329922,1,-0.030329922,2,-3.5117943,0,-10.813085,3,-12.322528, ,-14.271476,**,-14.271561,The,-14.623583,7,-14.743084,5,-14.870653,Answer,-14.875322,"
",-15.045295,-,-15.049447,4,-15.146306,#,-15.848912,You,-15.95477,I,-15.982424,6,-16.020285,8,-16.084318,Sorry,-16.0906,9,,-16.126667,1,assistant,1714162314,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,121,122,19,,,,,,
20,1,Ullman Replication,21,1-TR/5,1-TR,5,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IMDCCRopwgdLBgcZ2CH0SesTF6EF,length,0,2,-0.38388067,2,-0.38388067,1,-1.1562252,Ç,-6.987808,E,-7.0353584,{,-7.8160458,Y,-7.8805466,CE,-8.212204,3,-8.517662,C,-8.719091,İ,-9.034246,Ö,-9.206684,**,-9.7728,R,-9.803705,(,-9.918762,B,-9.996822,Bu,-10.023722,0,-10.50543,"""",-10.552813,\xc5,-10.608799,[,,-10.700134,2,assistant,1714162314,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,20,,,,,,
21,1,Ullman Replication,22,1A-TR/5,1A-TR,5,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IMDDgOxiJwgpYvTQEcNXPWIFzBwQ,length,0,2,-0.100306414,2,-0.100306414,1,-2.367669,Y,-8.018424,E,-8.022294,Ç,-8.447251,CE,-8.66476,{,-9.25174,3,-9.305902,İ,-9.617019,**,-9.699534,C,-9.719335,R,-9.930787,Ö,-10.398452,"""",-10.864387,B,-10.955993, ,-11.191216,(,-11.232724,Do,-11.314843,\xc5,-11.4782,Tek,,-11.539403,2,assistant,1714162315,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,228,229,21,,,,,,
22,1,Ullman Replication,23,1B-TR/69,1B-TR,69,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Replication: 1B Q1 (Turkish, FBV San)",Turkish,,1.0,1_TR-3/1B,2,Turkish,Yardımsever bir asistansın.,0,1_TR-3/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,1.0,1,Belief,170,belirsizlik,chatcmpl-9IMDDrq38qQEijxGawHtFKnwPwHw9,length,0,2,-0.119586974,2,-0.119586974,1,-2.8044586,3,-3.0205727,R,-6.785715,Y,-7.2182655,Ben,-8.421782,C,-8.591225,Ç,-8.7307205,E,-8.778315,Bu,-9.103275,İ,-9.417637,**,-9.442657,Do,-9.564753,4,-9.997808,Bur,-10.343082,B,-10.484339,"""",-10.496033,5,-10.503798,(,-10.645237, ,,-10.8241005,2,assistant,1714162315,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,215,216,22,,,,,,
23,1,Ullman Replication,24,1C-TR/5,1C-TR,5,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IMDEQNX5OVgATm4X35CRZgBNTnNg,length,0,2,-0.0061087897,2,-0.0061087897,1,-5.3531566,Ç,-7.7470355,Y,-8.940195,E,-8.957314,CE,-8.965862,İ,-9.508083,Ö,-9.938704,**,-10.018608,R,-10.362814,3,-10.382059,Ben,-10.417629,{,-10.513704,C,-10.980526,Bu,-11.023748,B,-11.11816,Mer,-11.165415,O,-11.294224,Do,-11.367146,Po,,-11.422976,2,assistant,1714162316,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,282,283,23,,,,,,
24,1,Ullman Replication,25,1D-TR/5,1D-TR,5,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Replication: Universal 1 Q2 (Turkish),Turkish,,,2_TR,2,Turkish,Yardımsever bir asistansın.,0,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IMDEX2dTLrgfOI7tjgBodLkfDYDC,length,0,2,-0.22953561,2,-0.22953561,1,-1.657083,E,-4.4829364,Y,-7.353706,Ç,-7.972839,3,-8.182186,CE,-8.492815,{,-8.502472,İ,-8.564569,Ö,-9.279581,C,-9.330868,**,-9.480339,"""",-9.501585,O,-9.5194645,B,-9.520969,Ben,-9.669674,(,-10.052393, ,-10.147099,4,-10.165638,R,,-10.179407,2,assistant,1714162316,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,219,220,24,,,,,,
25,1,Ullman Replication,26,2-EN/6,2-EN,6,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,51,basket,chatcmpl-9IMDEght2k6P8Pq496SyouiHw8tEf,length,0,1,-0.46075723,1,-0.46075723,2,-0.99654484,3,-11.010592, ,-12.377419,The,-12.781074,**,-13.102756,0,-13.309865,"
",-13.32995,Answer,-13.905953,4,-13.948704,Please,-14.301623,Sorry,-14.484358,"

",-14.506365,-,-14.602114,You,-14.67817,<|end|>,-15.325648,5,-15.347259,```,-15.36818,I,-15.3861,#,,-15.456039,1,assistant,1714162316,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,150,151,25,,,,,,
26,1,Ullman Replication,27,2A-EN/57,2A-EN,57,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: 2A Q1 (English),English,,,5_EN/2A,1,English,You are a helpful assistant.,0,5_EN/2A,5,John thinks that the cat is in the {RESPONSE}.,"box, chest",Closed-ended,English,,,1,Thought,197,box,chatcmpl-9IMDFVbpR0evU6g2dAc82Pyj6K7gN,length,0,1,-0.5804301,1,-0.5804301,2,-0.82037264,3,-10.742621, ,-11.473344,**,-11.868863,"
",-11.891682,The,-12.227159,0,-12.578852,4,-13.168944,Answer,-13.33534,"

",-13.694589,Please,-14.127011,-,-14.24772,You,-14.304559,5,-14.520797,```,-14.694171,#,-14.6974325,\,-14.765901,Sorry,-14.891223,This,,-14.908958,1,assistant,1714162317,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,153,154,26,,,,,,
27,1,Ullman Replication,28,2C-EN/6,2C-EN,6,2C,Unexpected Transfer,Communication,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. Mark calls John to tell him he is going to move the cat to the box. John believes him. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Replication: Universal 2 Q1 (English),English,,,5_EN,1,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,78,box,chatcmpl-9IMDFT6zcRops1exibXdxB4QjeV85,length,0,1,-0.56037784,1,-0.56037784,2,-0.8463733,3,-11.298907, ,-12.407408,**,-12.710972,"
",-12.793776,The,-12.948515,0,-13.427898,Answer,-13.802593,4,-14.106803,"

",-14.197135,-,-14.53239,Please,-14.613641,#,-14.817052,<|end|>,-14.866586,You,-14.915362,This,-15.183978,Sorry,-15.261483,5,-15.385118,```,,-15.517313,1,assistant,1714162317,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,171,172,27,,,,,,
28,1,Ullman Replication,29,2-TR/7,2-TR,7,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Replication: Universal 2 Q1 (Turkish),Turkish,,,5_TR-1,2,Turkish,Yardımsever bir asistansın.,0,5_TR-1,5,Can kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,55,sepetin,chatcmpl-9IMDFJrNwgqe40xqMML2cv1G9Q93O,length,0,2,-0.4252972,2,-0.4252972,1,-1.0762563,K,-6.23037,Do,-6.7973466,3,-6.9795766,İ,-8.643127,C,-8.778727,R,-9.017736,Y,-9.235405,4,-9.267506,**,-9.662024,{,-9.744289,Ben,-9.926453,B,-9.969242,5,-10.0289,O,-10.150923,Can,-10.1969795,0,-10.239298,CE,-10.2578125,Bu,,-10.26243,2,assistant,1714162317,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,212,213,28,,,,,,
29,1,Ullman Replication,30,2A-TR/58,2A-TR,58,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Replication: 2A Q1 (Turkish),Turkish,,,5_TR-1/2A,2,Turkish,Yardımsever bir asistansın.,0,5_TR-1/2A,5,Can kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sandığın",Closed-ended,Turkish,,,1,Thought,200,kutunun,chatcmpl-9IMDGOwdTXInnLMoBTmCjip9lrtpk,length,0,2,-0.45795512,2,-0.45795512,1,-1.0257347,3,-5.508855,K,-6.9277163,C,-7.1477194,**,-7.701421,Do,-7.7695894,0,-8.159202,İ,-8.161614,4,-8.21222,R,-8.413936,Y,-8.803515,{,-9.161515, ,-9.299632,5,-9.402259,Son,-9.422992,Top,-9.556514,CE,-9.7316675,6,-10.241481,Bu,,-10.245393,2,assistant,1714162318,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,221,222,29,,,,,,
