study_id,model,custom_question_language_category,story_id,question_id,question_content,question_options,answer_correct,correct_answer_option,1_logprob,2_logprob,3_logprob,logprob_correct
3,gpt-4-turbo-2024-04-09,English,3A-EN,9_EN,"According to Karen, Bea believes that Karen bought some {RESPONSE}.","chocolate cake, honey buns, cinnamon cookies",chocolate cake,1.0,-4.008130014e-06,-15.2143477,-14.305237,-4.008130014e-06
3,gpt-4-turbo-2024-04-09,English,3B-EN,15_EN,Rebecca thinks that her mother got her a {RESPONSE} for her birthday.,"cat, toy",cat,1.0,-0.01516335111,-5.79327489,-18.3481414,-0.01516335111
3,gpt-4-turbo-2024-04-09,English,3B-EN,17_EN,Rebecca’s mother got Rebbecca a {RESPONSE} for her birthday.,"cat, toy",cat,1.0,-18.4262844,-1.5640816300000002e-07,-21.598123100000002,-18.4262844
3,gpt-4-turbo-2024-04-09,English,3B-EN,18_EN,"According to Rebecca’s mother, Rebecca thinks that she will get a {RESPONSE} for her birthday.","cat, toy",toy,2.0,-10.5376232,-3.1913708449999996e-05,-20.6380622,-3.1913708449999996e-05
3,gpt-4-turbo-2024-04-09,English,3B-EN,19_EN,Does Rebecca’s mother know that Rebecca saw the cat?,"Yes, No",No,2.0,-18.4697529,-1.9361265e-08,-22.3724946,-1.9361265e-08
3,gpt-4-turbo-2024-04-09,English,4A-EN,21_EN,Dwight believes that Jane will look for the pie inside of the {RESPONSE}.,"cupboard, basket, drawer",cupboard,1.0,-11.2352396,-7.226231390000001e-05,-10.139357350000001,-11.2352396
3,gpt-4-turbo-2024-04-09,English,4A-EN,23_EN,Does Jane know that Dwight put the pie in the basket?,"Yes, No",Yes,1.0,0.0,-20.8800399,-24.3258781,0.0
3,gpt-4-turbo-2024-04-09,English,4A-EN,24_EN,Does Dwight know that Jane saw him put the pie in the basket?,"Yes, No",No,2.0,-22.267314300000002,0.0,-22.9284426,0.0
3,gpt-4-turbo-2024-04-09,English,4A-EN,25_EN,The pie is actually in the {RESPONSE}.,"cupboard, basket, drawer",drawer,3.0,-25.082953,-24.724331,0.0,0.0
3,gpt-4-turbo-2024-04-09,English,4A-EN,26_EN,Jane believes that the pie is in the {RESPONSE}.,"cupboard, basket, drawer",basket,2.0,-12.3463088,-0.0018319646919999998,-6.532509350000001,-0.0018319646919999998
3,gpt-4-turbo-2024-04-09,English,4A-EN,27_EN,Jane will look for the pie in the {RESPONSE}.,"cupboard, basket, drawer",basket,2.0,-10.98501105,-0.11030578145,-2.71797829,-0.11030578145
3,gpt-4-turbo-2024-04-09,English,4A-EN,28_EN,Dwight believes that the pie is in the {RESPONSE}.,"cupboard, basket, drawer",basket,2.0,-10.09652715,-0.00023624658599999998,-8.97762506,-0.00023624658599999998
3,gpt-4-turbo-2024-04-09,English,4B-EN,29_EN,John thinks that Catherine went to the {RESPONSE} to buy some balloons.,"park, school, shopping mall",park,1.0,-9.25599186,-4.22139571,-0.0180567952,-9.25599186
3,gpt-4-turbo-2024-04-09,English,4B-EN,31_EN,Does John know that the balloon man told Catherine where he would be going?,"Yes, No",No,2.0,-11.345497550000001,-2.901632547e-05,-16.9179549,-2.901632547e-05
3,gpt-4-turbo-2024-04-09,English,4B-EN,32_EN,The balloon man is at the {RESPONSE}.,"park, school, shopping mall",shopping mall,3.0,-22.1778446,-20.9772007,0.0,0.0
3,gpt-4-turbo-2024-04-09,English,4B-EN,33_EN,Catherine thinks that the balloon man is at the {RESPONSE}.,"park, school, shopping mall",school,2.0,-13.7624066,-0.0002965704441,-8.6031798,-0.0002965704441
3,gpt-4-turbo-2024-04-09,English,4B-EN,34_EN,Catherine will look for the balloon man at the {RESPONSE}.,"park, school, shopping mall",school,2.0,-13.199515600000002,-0.015239443437,-5.19643723,-0.015239443437
3,gpt-4-turbo-2024-04-09,English,4B-EN,35_EN,John thinks that the balloon man is at the {RESPONSE}.,"park, school, shopping mall",school,2.0,-1.2664065323,-6.519527689999999,-1.1137221088,-6.519527689999999
3,gpt-4-turbo-2024-04-09,Turkish,3A-TR,11_TR-1,"Ece, Selin'in kermesten {CEVAP} satın aldığına inanıyor.","çikolatalı kek, ballı çörek, tarçınlı kurabiye",ballı çörek,2.0,-0.01139019973,-5.29225218,-6.78119112,-5.29225218
3,gpt-4-turbo-2024-04-09,Turkish,3A-TR,12_TR,"Selin, Okan’ın Ece’ye kermeste çikolatalı kek olmadığını söylediğini biliyor mu?","Evet, Hayır",Hayır,2.0,-13.76850165,-1.5127998656666668e-06,-20.006281633333334,-1.5127998656666668e-06
3,gpt-4-turbo-2024-04-09,Turkish,3A-TR,13_TR,Selin kermesten {CEVAP} aldı.,"çikolatalı kek, ballı çörek, tarçınlı kurabiye",tarçınlı kurabiye,3.0,-23.7750876,-20.462522433333334,0.0,0.0
3,gpt-4-turbo-2024-04-09,Turkish,3A-TR,14_TR-1,Okan kermeste {CEVAP} satıldığına inanıyor.,"çikolatalı kek, ballı çörek, tarçınlı kurabiye",ballı çörek,2.0,-13.9926096,-2.18431385e-06,-13.7863492,-2.18431385e-06
3,gpt-4-turbo-2024-04-09,Turkish,3A-TR,9_TR-1,"Selin’e göre, Ece Selin’in {CEVAP} satın aldığına inanıyor.","çikolatalı kek, ballı çörek, tarçınlı kurabiye",çikolatalı kek,1.0,-0.000393730595,-9.17210765,-8.535446949999999,-0.000393730595
3,gpt-4-turbo-2024-04-09,Turkish,3B-TR,15_TR-1,"Melis, annesinin ona doğum günü hediyesi olarak {CEVAP} aldığını düşünüyor.","kedi, oyuncak",kedi,1.0,-0.56062742623,-1.574357671,-17.4866771,-0.56062742623
3,gpt-4-turbo-2024-04-09,Turkish,3B-TR,17_TR,Melis’in annesi doğum günü içim Melis’e {CEVAP} aldı.,"kedi, oyuncak",kedi,1.0,-15.361801983333333,-7.31041159e-07,-21.692459833333334,-15.361801983333333
3,gpt-4-turbo-2024-04-09,Turkish,3B-TR,18_TR-1,"Melis’in annesine göre, Melis doğum günü hediyesi olarak {CEVAP} alacağını düşünüyor.","kedi, oyuncak",oyuncak,2.0,-10.25025157,-0.0019051394936299999,-19.2403246,-0.0019051394936299999
3,gpt-4-turbo-2024-04-09,Turkish,3B-TR,19_TR,Melis’in annesi Melis’in kediyi gördüğünü biliyor mu?,"Evet, Hayır",Hayır,2.0,-17.3999543,-8.1418516e-08,-22.788669233333334,-8.1418516e-08
3,gpt-4-turbo-2024-04-09,Turkish,4A-TR,21_TR-1,"Burak, Nihal’in turtayı aramak için {CEVAP} içine bakacağına inanıyor.","dolabın, sepetin, çekmecenin",dolabın,1.0,-7.53429005,-0.001922010768,-7.5684799300000005,-7.53429005
3,gpt-4-turbo-2024-04-09,Turkish,4A-TR,23_TR,"Nihal, Burak'ın turtayı sepete koyduğunu biliyor mu?","Evet, Hayır",Evet,1.0,-0.003578884103866667,-8.869648333333334,-18.216699766666668,-0.003578884103866667
3,gpt-4-turbo-2024-04-09,Turkish,4A-TR,24_TR,"Burak, Nihal'in onu turtayı sepete koyarken gördüğünü biliyor mu?","Evet, Hayır",Hayır,2.0,-16.44817133333333,-1.5440899133333334e-07,-21.152496233333334,-1.5440899133333334e-07
3,gpt-4-turbo-2024-04-09,Turkish,4A-TR,25_TR,Turta aslında {CEVAP} içinde bulunmaktadır.,"dolabın, sepetin, çekmecenin",çekmecenin,3.0,-20.010337,-17.9197098,-5.163004e-08,-5.163004e-08
3,gpt-4-turbo-2024-04-09,Turkish,4A-TR,26_TR-1,Nihal turtanın {CEVAP} içinde olduğuna inanıyor.,"dolabın, sepetin, çekmecenin",sepetin,2.0,-2.1147179837,-1.1446846772000001,-8.05551538,-1.1446846772000001
3,gpt-4-turbo-2024-04-09,Turkish,4A-TR,27_TR,Nihal turtayı {CEVAP} içinde arayacak.,"dolabın, sepetin, çekmecenin",sepetin,2.0,-7.7220669654666665,-0.4062105746576333,-9.002165156666667,-0.4062105746576333
3,gpt-4-turbo-2024-04-09,Turkish,4A-TR,28_TR-1,Burak turtanın {CEVAP} içinde olduğuna inanıyor.,"dolabın, sepetin, çekmecenin",sepetin,2.0,-8.07647581,-0.06441618437300001,-4.64534806,-0.06441618437300001
3,gpt-4-turbo-2024-04-09,Turkish,4B-TR,29_TR-1,"Can, Gamzenin balon almak için {CEVAP} gittiğini düşünüyor.","parka, okula, alışveriş merkezine",parka,1.0,-6.16765221,-0.0139370883,-4.82957997,-6.16765221
3,gpt-4-turbo-2024-04-09,Turkish,4B-TR,31_TR,"Can, baloncunun Gamze’ye nereye gittiğini söylediğini biliyor mu?","Evet, Hayır",Hayır,2.0,-7.622207713333333,-0.0024469898346666666,-18.694813866666667,-0.0024469898346666666
3,gpt-4-turbo-2024-04-09,Turkish,4B-TR,32_TR,Baloncu aslında {CEVAP} bulunmaktadır.,"parkta, okulda, alışveriş merkezinde",alışveriş merkezinde,3.0,-13.037577583333332,-14.5754317,-3.829324416666666e-06,-3.829324416666666e-06
3,gpt-4-turbo-2024-04-09,Turkish,4B-TR,33_TR-1,Gamze baloncunun {CEVAP} olduğunu düşünüyor.,"parkta, okulda, alışveriş merkezinde",okulda,2.0,-8.180418540000002,-0.001323040485,-9.06272285,-0.001323040485
3,gpt-4-turbo-2024-04-09,Turkish,4B-TR,34_TR,Gamze'nin baloncuyu bulmak için gideceği yer {CEVAP}.,"park, okul, alışveriş merkezi",okul,2.0,-14.28150585,-0.00011276276865,-9.444269916666666,-0.00011276276865
3,gpt-4-turbo-2024-04-09,Turkish,4B-TR,35_TR-1,Can baloncunun {CEVAP} olduğunu düşünüyor.,"parkta, okulda, alışveriş merkezinde",okulda,2.0,-3.092987784,-0.8342040745999999,-3.5556575699999997,-0.8342040745999999
3,gpt-4-turbo-2024-04-09,Turkish-san,3A-TR,11_TR-3,"Ece, Selin'in kermesten {CEVAP} satın aldığını sanıyor.","çikolatalı kek, ballı çörek, tarçınlı kurabiye",ballı çörek,2.0,-0.0013239686150000002,-8.4086345,-7.113469620000001,-8.4086345
3,gpt-4-turbo-2024-04-09,Turkish-san,3A-TR,14_TR-3,Okan kermeste {CEVAP} satıldığını sanıyor.,"çikolatalı kek, ballı çörek, tarçınlı kurabiye",ballı çörek,2.0,-12.3999897,-1.356826363e-05,-11.92918545,-1.356826363e-05
3,gpt-4-turbo-2024-04-09,Turkish-san,3A-TR,9_TR-3,"Selin’e göre, Ece Selin’in {CEVAP} satın aldığını sanıyor.","çikolatalı kek, ballı çörek, tarçınlı kurabiye",çikolatalı kek,1.0,-0.0001262661599,-11.901421899999999,-9.591213400000001,-0.0001262661599
3,gpt-4-turbo-2024-04-09,Turkish-san,3B-TR,15_TR-3,"Melis, annesinin ona doğum günü hediyesi olarak {CEVAP} aldığını sanıyor.","kedi, oyuncak",kedi,1.0,-0.2776231036,-2.049863194,-18.5094974,-0.2776231036
3,gpt-4-turbo-2024-04-09,Turkish-san,3B-TR,18_TR-3,"Melis’in annesine göre, Melis doğum günü hediyesi olarak {CEVAP} alacağını sanıyor.","kedi, oyuncak",oyuncak,2.0,-12.5877674,-1.3377537823999999e-05,-19.960325,-1.3377537823999999e-05
3,gpt-4-turbo-2024-04-09,Turkish-san,4A-TR,21_TR-3,"Burak, Nihal’in turtayı aramak için {CEVAP} içine bakacağını sanıyor.","dolabın, sepetin, çekmecenin",dolabın,1.0,-8.49239989,-0.000586695892,-8.38315326,-8.49239989
3,gpt-4-turbo-2024-04-09,Turkish-san,4A-TR,26_TR-3,Nihal turtanın {CEVAP} içinde olduğunu sanıyor.,"dolabın, sepetin, çekmecenin",sepetin,2.0,-3.536932667,-0.12349462731000001,-7.44642297,-0.12349462731000001
3,gpt-4-turbo-2024-04-09,Turkish-san,4A-TR,28_TR-3,Burak turtanın {CEVAP} içinde olduğunu sanıyor.,"dolabın, sepetin, çekmecenin",sepetin,2.0,-6.36140025,-0.06587509686,-3.1110300200000003,-0.06587509686
3,gpt-4-turbo-2024-04-09,Turkish-san,4B-TR,29_TR-3,"Can, Gamzenin balon almak için {CEVAP} gittiğini sanıyor.","parka, okula, alışveriş merkezine",parka,1.0,-5.5764727700000005,-0.024273586200000002,-5.59994384,-5.5764727700000005
3,gpt-4-turbo-2024-04-09,Turkish-san,4B-TR,33_TR-3,Gamze baloncunun {CEVAP} olduğunu sanıyor.,"parkta, okulda, alışveriş merkezinde",okulda,2.0,-5.250939074,-0.05634556598,-8.549484029999999,-0.05634556598
3,gpt-4-turbo-2024-04-09,Turkish-san,4B-TR,35_TR-3,Can baloncunun {CEVAP} olduğunu sanıyor.,"parkta, okulda, alışveriş merkezinde",okulda,2.0,-0.21438996836,-4.3077535959999995,-4.01343174,-4.3077535959999995
3,gpt-4-turbo-2024-04-09,Turkish-zan,3A-TR,11_TR-2,"Ece, Selin'in kermesten {CEVAP} satın aldığını zannediyor.","çikolatalı kek, ballı çörek, tarçınlı kurabiye",ballı çörek,2.0,-0.0011253860300000002,-9.1465038,-7.10697946,-9.1465038
3,gpt-4-turbo-2024-04-09,Turkish-zan,3A-TR,14_TR-2,Okan kermeste {CEVAP} satıldığını zannediyor.,"çikolatalı kek, ballı çörek, tarçınlı kurabiye",ballı çörek,2.0,-12.03246085,-1.6107302050000002e-05,-12.37424505,-1.6107302050000002e-05
3,gpt-4-turbo-2024-04-09,Turkish-zan,3A-TR,9_TR-2,"Selin’e göre, Ece Selin’in {CEVAP} satın aldığını zannediyor.","çikolatalı kek, ballı çörek, tarçınlı kurabiye",çikolatalı kek,1.0,-0.0001245283542,-11.86699095,-9.51671635,-0.0001245283542
3,gpt-4-turbo-2024-04-09,Turkish-zan,3B-TR,15_TR-2,"Melis, annesinin ona doğum günü hediyesi olarak {CEVAP} aldığını zannediyor.","kedi, oyuncak",kedi,1.0,-0.020981339787,-5.16618484,-18.3021581,-0.020981339787
3,gpt-4-turbo-2024-04-09,Turkish-zan,3B-TR,18_TR-2,"Melis’in annesine göre, Melis doğum günü hediyesi olarak {CEVAP} alacağını zannediyor.","kedi, oyuncak",oyuncak,2.0,-11.9699135,-8.10873585e-06,-19.1691088,-8.10873585e-06
3,gpt-4-turbo-2024-04-09,Turkish-zan,4A-TR,21_TR-2,"Burak, Nihal’in turtayı aramak için {CEVAP} içine bakacağını zannediyor.","dolabın, sepetin, çekmecenin",dolabın,1.0,-9.3498021,-0.000385683613,-8.51399787,-9.3498021
3,gpt-4-turbo-2024-04-09,Turkish-zan,4A-TR,26_TR-2,Nihal turtanın {CEVAP} içinde olduğunu zannediyor.,"dolabın, sepetin, çekmecenin",sepetin,2.0,-2.215194559,-0.60810757933,-7.24859235,-0.60810757933
3,gpt-4-turbo-2024-04-09,Turkish-zan,4A-TR,28_TR-2,Burak turtanın {CEVAP} içinde olduğunu zannediyor.,"dolabın, sepetin, çekmecenin",sepetin,2.0,-6.51291365,-0.1106165542135,-4.01368877,-0.1106165542135
3,gpt-4-turbo-2024-04-09,Turkish-zan,4B-TR,29_TR-2,"Can, Gamzenin balon almak için {CEVAP} gittiğini zannediyor.","parka, okula, alışveriş merkezine",parka,1.0,-7.05237225,-0.017685953100000002,-4.7468871,-7.05237225
3,gpt-4-turbo-2024-04-09,Turkish-zan,4B-TR,33_TR-2,Gamze baloncunun {CEVAP} olduğunu zannediyor.,"parkta, okulda, alışveriş merkezinde",okulda,2.0,-6.86715132,-0.0033151509019999996,-8.70772339,-0.0033151509019999996
3,gpt-4-turbo-2024-04-09,Turkish-zan,4B-TR,35_TR-2,Can baloncunun {CEVAP} olduğunu zannediyor.,"parkta, okulda, alışveriş merkezinde",okulda,2.0,-0.24643382996000002,-4.68608451,-3.2124589319999997,-4.68608451
